"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"matplotlib-inline","ipython/matplotlib-inline","340142402","100699363","154571867","216222217","455782744","773435817","True","0.00058241","C"
"pre-commit","pre-commit/pre-commit","241306756","38817381","69667495","141027781","308764357","648256764","True","0.00058004","C"
"opentelemetry-exporter-otlp-proto-grpc","open-telemetry/opentelemetry-python","295363189","3448473","12763279","41616614","273721913","1145265666","True","0.00057766","C"
"awswrangler","aws/aws-sdk-pandas","400651140","33131648","147057299","334668586","590075021","898323146","True","0.00057414","C"
"contourpy","contourpy/contourpy","318020513","2391","26678773","203891048","463656681","895873673","True","0.00056393","C"
"setuptools-scm","pypa/setuptools-scm","380303656","158470044","201501463","232980333","423666939","884899503","True","0.00055897","C"
"torch","","260000791","54252619","97530477","136059940","348471624","663689296","True","0.00055542","C"
"uvloop","","219939068","105479471","112490779","116382289","215297384","550045416","True","0.0005552","C"
"cachecontrol","psf/cachecontrol","362665901","66217617","118277754","262621563","515604730","850607841","True","0.00055251","C"
"argon2-cffi-bindings","","177298628","9082559","101948472","106668555","244917116","423876437","True","0.00055118","C"
"langchain-core","","171620539","0","0","1822953","184168975","672110769","True","0.00054438","C"
"argcomplete","kislyuk/argcomplete","341492326","117056128","169397046","241405147","519950144","659653165","True","0.00054269","C"
"ply","","356164785","50155069","203172840","304342752","504739789","718413474","True","0.00053848","C"
"pyspark","","323875686","144905679","275948044","309911818","363654807","524958082","True","0.00053709","C"
"opentelemetry-instrumentation","open-telemetry/opentelemetry-python","218888742","4177916","14871627","34797282","138308624","902288260","True","0.0005348","C"
"pycryptodomex","legrandin/pycryptodome","350585505","131294031","288462149","374623460","450171325","508376562","True","0.00053398","C"
"requests-aws4auth","tedder/requests-aws4auth","372314365","55313130","154902677","248200262","428736169","974419586","True","0.00053253","C"
"pymongo","mongodb/mongo-python-driver","339118063","152125207","248177521","253695563","382068742","659523283","True","0.00053112","C"
"flake8","pycqa/flake8","301660028","138279421","202658530","271664723","399164637","496532831","True","0.00053093","C"
"opentelemetry-exporter-otlp-proto-common","open-telemetry/opentelemetry-python","271048753","0","0","34197198","219153651","1101892914","True","0.0005304","C"
"arrow","arrow-py/arrow","253655738","51251752","86651465","177645816","372655270","580074387","True","0.00052274","C"
"sentry-sdk","getsentry/sentry-python","356279159","104615610","199021095","249678312","462391505","765689271","True","0.00052223","C"
"asttokens","gristlabs/asttokens","276597330","2887106","74277058","166166055","406110612","733545817","True","0.00051994","C"
"executing","alexmojaki/executing","276592689","1709763","73915909","158033755","400770192","748533826","True","0.00051993","C"
"toolz","pytoolz/toolz","259725279","87761420","179449865","232498737","371015943","427900430","True","0.00051904","C"
"nbformat","jupyter/nbformat","262367462","174590782","134730534","187035379","322433604","493047011","True","0.00051409","C"
"pycryptodome","legrandin/pycryptodome","310616323","86188412","157839820","270168310","406876223","632008848","True","0.00051253","C"
"nodeenv","ekalinin/nodeenv","266082896","40258209","71815067","148965549","342638436","726737221","True","0.00050624","C"
"pyreadline3","","20361061","368761","2408899","11775930","18633229","68618487","True","0.00050407","C"
"poetry-plugin-export","python-poetry/poetry-plugin-export","351405695","0","31356456","257652444","711685476","756334097","True","0.00050263","C"
"tensorflow","","207186647","131348783","186531019","199046193","244481741","274525501","True","0.000497","C"
"adal","azuread/azure-activedirectory-library-for-python","267394286","180259604","266202245","269810128","290594037","330105417","True","0.00049482","C"
"openai","openai/openai-python","304796855","1435547","2769356","82869169","375879677","1061030527","True","0.00049421","C"
"opensearch-py","opensearch-project/opensearch-py","342910404","4051446","115298383","219360979","337341775","1038499438","True","0.00049379","C"
"humanfriendly","","222409078","52339120","127469078","176438363","315947946","439850884","True","0.00049296","C"
"discord-py","","201399169","254105633","535761054","175220357","15885663","26023137","True","0.00048932","C"
"pure-eval","alexmojaki/pure_eval","253413783","348960","66451829","136073566","373039376","691155186","True","0.00048678","C"
"types-requests","python/typeshed","331687102","8327101","48130074","104578959","465139295","1032260081","True","0.00048011","C"
"nvidia-nvjitlink-cu12","","106055813","0","175","15095565","133784308","381399017","True","0.00047897","C"
"ipykernel","ipython/ipykernel","285393978","182369993","143362169","193630470","364604174","543003084","True","0.00047805","C"
"transformers","huggingface/transformers","321703263","30351832","77375879","175903474","391326944","933558184","True","0.00047579","C"
"kubernetes","kubernetes-client/python","318011310","61191510","125659109","182897082","421117490","799191357","True","0.00047197","C"
"smart-open","piskvorky/smart_open","281716030","162178638","137745074","175457628","325935243","607263566","True","0.00047147","C"
"datadog","datadog/datadogpy","329157058","112328709","236114164","260339981","438353031","598649405","True","0.0004708","C"
"zope-interface","","265245269","121259163","166630740","223572556","350419356","464344528","True","0.00047007","C"
"execnet","","226944572","53083649","71394495","129465218","283177069","597602429","True","0.00046875","C"
"aiofiles","tinche/aiofiles","268926042","102116557","77805665","168120055","268606425","727981507","True","0.00046658","C"
"backports-datetime-fromisoformat","","12013939","1029470","1488490","2419793","7947100","47184844","True","0.00045321","C"
"jsonpatch","stefankoegl/python-json-patch","255795688","47221832","104828900","172379585","345846246","608701878","True","0.00045181","C"
"dulwich","","296317852","8415062","41480910","211159384","471170322","749363582","True","0.00044973","C"
"identify","pre-commit/identify","241358971","40517099","73187178","148291734","299637500","645161346","True","0.00044374","C"
"yandexcloud","yandex-cloud/python-sdk","309199503","138638","287833","813260","23127129","1521630653","True","0.00044226","C"
"installer","","292539531","70940","19850044","165695105","476538967","800542599","True","0.0004421","C"
"nbconvert","","274415903","171062714","159250744","227072530","337031128","477662401","True","0.00044088","C"
"tokenizers","huggingface/tokenizers","269746004","35583418","79643025","143046478","318857921","771599177","True","0.00043915","C"
"stack-data","alexmojaki/stack_data","261624588","140175","69106349","152581797","392618685","693675933","True","0.00043887","C"
"requests-file","","229154572","64225951","118443077","154224570","305650608","503228656","True","0.00043598","C"
"cfgv","asottile/cfgv","235674427","39394116","70008768","141524627","290362223","637082401","True","0.00043561","C"
"cleo","python-poetry/cleo","288320592","33560130","87668137","175724106","436295185","708355403","True","0.00043504","C"
"pendulum","","292343744","56784548","99881596","154870703","472271656","677910215","True","0.00042947","C"
"python-json-logger","","281919718","40810843","81063561","210071018","402299200","675353969","True","0.0004272","C"
"debugpy","microsoft/debugpy","275641454","84880145","121824958","173109356","381575271","616817538","True","0.00042714","C"
"langsmith","langchain-ai/langsmith-sdk","246939351","0","0","14732889","110640836","1109323028","True","0.00042155","C"
"nvidia-cuda-nvrtc-cu12","","101725666","0","187","11995857","122508810","374123474","True","0.00041771","C"
"redshift-connector","aws/amazon-redshift-python-driver","288473021","33849597","174750260","292081388","415226533","526457328","True","0.00041768","C"
"pbr","","239035898","157780824","210875126","232735674","277007423","316780443","True","0.00041532","C"
"jsonpath-ng","h2non/jsonpath-ng","281308484","18033835","156189518","253107856","399381361","579829852","True","0.00041483","C"
"bleach","mozilla/bleach","271987413","203929714","172043259","183746817","295962108","504255167","True","0.00041479","C"
"sympy","sympy/sympy","231853066","19613369","28387116","94663130","299626787","716974926","True","0.00041403","C"
"typedload","","288187968","62940","1686740","1289337","522647322","915253503","True","0.0004122","C"
"mistune","lepture/mistune","261898594","171745126","141141398","183435990","296192066","516978388","True","0.00040791","C"
"pyobjc-core","","4811639","1517365","2041772","4887851","7459067","8152142","False","0.00040708","C"
"typeguard","","197108873","74641939","64730227","114838680","279112791","452220726","True","0.00040705","C"
"dataclasses","ericvsmith/dataclasses","137168679","104559996","130648123","132199354","180465627","137970294","True","0.00040677","C"
"opentelemetry-util-http","","184737099","3097069","12761790","25210321","110041944","772574371","True","0.00040545","C"
"cached-property","pydanny/cached-property","170089212","132975408","181662977","148697780","187958917","199150979","True","0.00040345","C"
"vine","celery/vine","120612060","50751739","62669148","77636012","141901854","270101547","True","0.00040289","C"
"notebook","","264979543","162152597","131030306","173708516","301523018","556483279","True","0.00039516","C"
"pg8000","","275600092","49286374","187146476","320458323","394393731","426715556","True","0.0003942","C"
"python-utils","wolph/python-utils","190592827","17727101","137849948","224789463","280504692","292092930","True","0.00039333","C"
"google-cloud-secret-manager","","273951531","31637842","136523224","161845420","317083409","722667762","True","0.00039307","C"
"multiprocess","uqfoundation/multiprocess","241720386","18146714","59236322","151094045","386564162","593560685","True","0.00039208","C"
"lockfile","","173095966","83967681","133635872","174199750","212180290","261496239","True","0.00039207","C"
"contextlib2","","134572423","117718210","140703462","153366713","162760699","98313029","True","0.00038754","C"
"msrestazure","azure/msrestazure-for-python","174683189","135823418","170403481","168670029","190028150","208490867","True","0.00038684","C"
"terminado","jupyter/terminado","185757127","159224508","108921923","106852660","216418314","337368228","True","0.00038486","C"
"backports-tarfile","","141151601","0","0","0","131391663","574366342","True","0.00038451","C"
