"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"atomicwrites","64488500","0.00016039","77198820","75088220","63866508","50707381","55581570"
"flask-limiter","64485448","0.00016038","1868265","3484936","26387083","113815774","176871180"
"python-levenshtein","64470701","0.00016034","34369719","49233269","52768114","76018464","109963938"
"marshmallow-oneofschema","64407164","0.00016019","9337879","21396525","22426955","147083827","121790634"
"langcodes","63992478","0.00015915","5124646","21846465","38157178","96693423","158140680"
"diskcache","63916096","0.00015896","9002943","16056358","38616475","77946626","177958080"
"geopy","63797805","0.00015867","56784787","49317223","49954592","66326911","96605510"
"sqlalchemy-jsonfield","63728955","0.00015850","18854954","26182383","27367785","108410680","137828975"
"grpcio-gcp","63703200","0.00015844","9928588","15955529","14802734","81437324","196391824"
"userpath","63687431","0.00015840","816439","4956772","17779550","65365613","229518780"
"google-cloud-dataflow-client","63663879","0.00015834","147247","3483587","6715684","66297387","241675492"
"opentelemetry-instrumentation-fastapi","63650691","0.00015830","330776","2632037","11891869","66214645","237184127"
"jsondiff","63458306","0.00015783","28189104","35501292","52317546","95929956","105353633"
"envier","63342472","0.00015754","0","3718023","35332046","98155174","179507116"
"iso8601","62998410","0.00015668","37466195","49649094","57135182","81097750","89643830"
"knack","62896220","0.00015643","23842542","76628295","62443002","82291201","69276062"
"azure-mgmt-containerinstance","62683461","0.00015590","16779457","30206508","47320099","99795569","119315673"
"levenshtein","62482772","0.00015540","1371564","15895649","43958317","92687259","158501071"
"slicer","62324139","0.00015501","21356824","42868186","67863140","79574715","99957829"
"ratelimit","62135293","0.00015454","9846048","36746783","53907573","92068477","118107582"
"ipaddress","62110588","0.00015447","79314881","59166124","54604082","57078978","60388873"
"pypular","61749388","0.00015358","0","0","0","308746902","39"
"spacy-loggers","61654240","0.00015334","4573914","20816570","40837670","93286550","148756498"
"frozendict","61649949","0.00015333","30038635","28911885","29960588","82377610","136961028"
"apache-airflow-providers-http","61539101","0.00015305","5932492","25373184","46029528","106238827","124121472"
"azure-mgmt-datafactory","61475568","0.00015289","19109938","34325814","52762165","90782413","110397512"
"keras-applications","61403574","0.00015272","47872048","52265364","56599715","65198094","85082649"
"resolvelib","61207533","0.00015223","12294848","26231442","34019307","81198592","152293475"
"scp","61148171","0.00015208","22062209","36027448","49871352","86417300","111362547"
"langchain-openai","61012717","0.00015174","0","0","0","47397634","257665949"
"geoip2","60955596","0.00015160","25967751","52675107","48156149","71991693","105987279"
"qtpy","60926524","0.00015153","107629863","45711862","46555823","58277082","46457988"
"qtconsole","60690440","0.00015094","108683161","45399317","48562429","58855309","41951983"
"pyserial","60652379","0.00015085","23252253","37792399","48362751","92427957","101426534"
"sphinx-rtd-theme","60637163","0.00015081","22619567","31072396","47128114","76445636","125920102"
"google-cloud-run","60372333","0.00015015","0","201622","2424501","56224559","243010984"
"django-cors-headers","60370018","0.00015015","25353139","32447568","48554421","75538942","119956018"
"netaddr","60329757","0.00015005","34749229","41368352","53036741","78417354","94077107"
"azure-mgmt-containerservice","60299252","0.00014997","16915557","29804794","49265581","95420648","110089680"
"python-docx","60258121","0.00014987","10313096","30126214","39714407","70724917","150411971"
"fastparquet","60180691","0.00014967","10605739","22444456","47094734","83178269","137580257"
"ndg-httpsclient","60108350","0.00014949","64702730","59435890","44383840","71894217","60125072"
"pyperclip","60098653","0.00014947","25671962","47436201","47508749","50038792","129837559"
"azure-mgmt-datalake-store","60038984","0.00014932","23313447","36347537","49972656","85205179","105356100"
"duckdb","59951990","0.00014911","683407","4158905","16200283","59541127","219176229"
"natsort","59925098","0.00014904","26235357","39233303","42732961","64284124","127139746"
"junit-xml","59918632","0.00014902","34293074","50260888","50170783","70732714","94135702"
"pypdf","59620031","0.00014828","644559","764170","16672791","72749481","207269153"
"pytest-forked","59365715","0.00014765","51421126","67290178","49692062","60542117","67883092"
"geopandas","59164443","0.00014715","15506090","32263768","58714915","79879893","109457550"
"pyotp","58937481","0.00014658","26960356","26646905","53713012","70090114","117277016"
"funcsigs","58934583","0.00014658","47937150","40522122","36373969","112075570","57764102"
"reportlab","58867700","0.00014641","17468089","20675448","38859278","63200640","154135044"
"py-cpuinfo","58808718","0.00014626","10021120","13940845","27211904","84244543","158625180"
"sklearn","58706659","0.00014601","65435424","67587094","60203826","65198588","35108365"
"pyspnego","58644671","0.00014585","2315783","10369303","45023596","86582175","148932500"
"crcmod","58614689","0.00014578","21884687","47619885","52696141","74088058","96784673"
"azure-mgmt-network","58612280","0.00014577","25043853","44915779","54858206","107352910","60890652"
"passlib","58479818","0.00014544","23245031","27459369","34345489","61911541","145437659"
"mcp","58342658","0.00014510","280","283","485","95848","291616396"
"azure-mgmt-nspkg","57686978","0.00014347","30617321","47477073","55891869","82050786","72397843"
"gym","57685260","0.00014347","11141368","8564191","7556800","33987377","227176564"
"stringcase","57681923","0.00014346","30310093","71688082","64891190","53723114","67797136"
"thriftpy2","57588608","0.00014323","5062554","4022105","7293883","16558612","255005887"
"textual","57496339","0.00014300","19333","298383","1708556","31151009","254304412"
"einops","57413713","0.00014279","8191878","18706189","47222400","75339680","137608420"
"distributed","57340939","0.00014261","50434628","57424159","58137055","56414562","64294289"
"testpath","57323777","0.00014257","165729299","61918826","18256301","20109324","20605136"
"click-man","57321480","0.00014256","30460","59833","58383590","212094081","16039437"
"langchain-google-vertexai","57232439","0.00014234","0","0","0","37879173","248283024"
"kfp","57023538","0.00014182","5769431","28734752","58077884","75602651","116932971"
"geographiclib","57021122","0.00014182","30383054","40761560","48488978","67182323","98289696"
"azure-storage-file-share","56918888","0.00014156","3908522","20471140","41913435","89401825","128899517"
"incremental","56831917","0.00014135","29532698","35623167","33866136","73257733","111879850"
"google-cloud-datastore","56772553","0.00014120","45897134","81223078","43302701","37038148","76401705"
"openapi-schema-validator","56652887","0.00014090","11498773","17861379","28409179","62887912","162607193"
"starkbank-ecdsa","56549857","0.00014064","24528652","44942021","59449034","72849723","80979855"
"office365-rest-python-client","55965989","0.00013919","3349742","11269851","44254547","87300613","133655193"
"cligj","55749044","0.00013865","19789891","38008592","66678613","83788470","70479654"
"confection","55656467","0.00013842","0","5572826","37582373","89943507","145183629"
"annotated-doc","55578406","0.00013823","0","0","236","954","277890841"
"datadog-api-client","55573847","0.00013822","853309","14995461","35524973","83058981","143436512"
"google-re2","55445490","0.00013790","52775","151247","21523581","160149011","95350837"
"playwright","55178279","0.00013723","1091778","6607727","17056457","50730239","200405193"
"sse-starlette","55162456","0.00013719","285906","630537","3248162","12831129","258816548"
"streamlit","55119360","0.00013709","4937227","11048901","24215763","66347177","169047731"
"azure-data-tables","55069801","0.00013696","1914637","28501426","52492625","90822351","101617968"
"cssselect2","54906136","0.00013656","12173739","16491273","34414556","48360281","163090832"
"litellm","54729945","0.00013612","0","0","795285","17756160","255098278"
"bracex","54598855","0.00013579","4955209","14605007","26361929","67780438","159291691"
"azure-mgmt-sql","54524388","0.00013561","18491089","30799717","48986634","100420891","73923610"
"pytorch-lightning","54507562","0.00013556","6342936","30089803","48665468","69791600","117648002"
"azure-mgmt-datalake-nspkg","54394656","0.00013528","25021927","44359000","53379713","79139930","70072711"
"azure-mgmt-monitor","54387647","0.00013527","18354146","31145898","47517369","97870246","77050575"
"tf-keras-nightly","54362193","0.00013520","0","0","2152662","4581714","265076591"
"azure-mgmt-msi","54218576","0.00013485","15742337","29589716","48245016","90169105","87346704"
"ipython-pygments-lexers","54182323","0.00013476","0","0","0","0","270911613"
"azure-keyvault-certificates","54120995","0.00013460","14874554","33691373","38489323","63065381","120484344"
"fabric","54111608","0.00013458","11939581","23632641","47077843","90238665","97669310"
"azure-mgmt-web","53855705","0.00013394","18096835","30587470","46177632","98949746","75466842"
"pydub","53815368","0.00013384","11930212","24757229","48705266","63102164","120581968"
"protobuf3-to-dict","53567731","0.00013323","9759393","33170561","48552570","86202671","90153458"
"astronomer-cosmos","53262533","0.00013247","0","507","612270","38892088","226807801"
"analytics-python","53147146","0.00013218","5556532","14054890","20219809","143348718","82555780"
"sentence-transformers","53055285","0.00013195","7259763","20744555","28634945","59650902","148986260"
"anthropic","52898459","0.00013156","0","0","1876835","28933042","233682418"
"lazy-loader","52709408","0.00013109","0","927677","39477311","82620353","140521697"
"sqlglot","52651897","0.00013095","251449","4843408","18995293","46652283","192517054"
"psycopg-binary","52407872","0.00013034","52090","1842644","14096414","59308890","186739320"
"pika","52126912","0.00012964","19868889","35503459","47783850","63122924","94355440"
"dbt-semantic-interfaces","52072301","0.00012951","0","0","7059827","70011880","183289796"
"constructs","52061615","0.00012948","8572452","49044961","79161967","56302446","67226251"
