"package","year","downloads","fetched_at"
"run-applescript","2025","571958984","2026-03-29 00:00:00.000000"
"run-async","2021","716934257","2026-03-29 00:00:00.000000"
"run-async","2022","821004434","2026-03-29 00:00:00.000000"
"run-async","2023","909500476","2026-03-29 00:00:00.000000"
"run-async","2024","1112037893","2026-03-29 00:00:00.000000"
"run-async","2025","1372375843","2026-03-29 00:00:00.000000"
"run-con","2021","1567118","2026-03-29 00:00:00.000000"
"run-con","2022","8619847","2026-03-29 00:00:00.000000"
"run-con","2023","12854378","2026-03-29 00:00:00.000000"
"run-con","2024","16906743","2026-03-29 00:00:00.000000"
"run-con","2025","28952279","2026-03-29 00:00:00.000000"
"run-exclusive","2021","177699","2026-03-29 00:00:00.000000"
"run-exclusive","2022","351534","2026-03-29 00:00:00.000000"
"run-exclusive","2023","652000","2026-03-29 00:00:00.000000"
"run-exclusive","2024","1613290","2026-03-29 00:00:00.000000"
"run-exclusive","2025","4105016","2026-03-29 00:00:00.000000"
"run-func","2021","401678","2026-03-29 00:00:00.000000"
"run-func","2022","1288895","2026-03-29 00:00:00.000000"
"run-func","2023","1207735","2026-03-29 00:00:00.000000"
"run-func","2024","1940817","2026-03-29 00:00:00.000000"
"run-func","2025","2012366","2026-03-29 00:00:00.000000"
"run-node","2021","50532119","2026-03-29 00:00:00.000000"
"run-node","2022","40928718","2026-03-29 00:00:00.000000"
"run-node","2023","33765380","2026-03-29 00:00:00.000000"
"run-node","2024","29580210","2026-03-29 00:00:00.000000"
"run-node","2025","33303661","2026-03-29 00:00:00.000000"
"run-parallel","2021","685109272","2026-03-29 00:00:00.000000"
"run-parallel","2022","1152005427","2026-03-29 00:00:00.000000"
"run-parallel","2023","1549060783","2026-03-29 00:00:00.000000"
"run-parallel","2024","1868811815","2026-03-29 00:00:00.000000"
"run-parallel","2025","2715084862","2026-03-29 00:00:00.000000"
"run-parallel-limit","2021","25050341","2026-03-29 00:00:00.000000"
"run-parallel-limit","2022","43317706","2026-03-29 00:00:00.000000"
"run-parallel-limit","2023","62252585","2026-03-29 00:00:00.000000"
"run-parallel-limit","2024","61771237","2026-03-29 00:00:00.000000"
"run-parallel-limit","2025","60359670","2026-03-29 00:00:00.000000"
"run-queue","2021","517276222","2026-03-29 00:00:00.000000"
"run-queue","2022","504917067","2026-03-29 00:00:00.000000"
"run-queue","2023","395502392","2026-03-29 00:00:00.000000"
"run-queue","2024","258795148","2026-03-29 00:00:00.000000"
"run-queue","2025","239223609","2026-03-29 00:00:00.000000"
"run-script-os","2021","2065174","2026-03-29 00:00:00.000000"
"run-script-os","2022","3873537","2026-03-29 00:00:00.000000"
"run-script-os","2023","5418134","2026-03-29 00:00:00.000000"
"run-script-os","2024","7285461","2026-03-29 00:00:00.000000"
"run-script-os","2025","14004515","2026-03-29 00:00:00.000000"
"run-script-webpack-plugin","2021","628346","2026-03-29 00:00:00.000000"
"run-script-webpack-plugin","2022","2178409","2026-03-29 00:00:00.000000"
"run-script-webpack-plugin","2023","3851456","2026-03-29 00:00:00.000000"
"run-script-webpack-plugin","2024","4927939","2026-03-29 00:00:00.000000"
"run-script-webpack-plugin","2025","5106339","2026-03-29 00:00:00.000000"
"run-sequence","2021","10399226","2026-03-29 00:00:00.000000"
"run-sequence","2022","9334634","2026-03-29 00:00:00.000000"
"run-sequence","2023","8287734","2026-03-29 00:00:00.000000"
"run-sequence","2024","7012902","2026-03-29 00:00:00.000000"
"run-sequence","2025","6978443","2026-03-29 00:00:00.000000"
"run-series","2021","33927629","2026-03-29 00:00:00.000000"
"run-series","2022","48502018","2026-03-29 00:00:00.000000"
"run-series","2023","95651315","2026-03-29 00:00:00.000000"
"run-series","2024","68297657","2026-03-29 00:00:00.000000"
"run-series","2025","74982985","2026-03-29 00:00:00.000000"
"run-waterfall","2021","507763","2026-03-29 00:00:00.000000"
"run-waterfall","2022","633099","2026-03-29 00:00:00.000000"
"run-waterfall","2023","834021","2026-03-29 00:00:00.000000"
"run-waterfall","2024","772019","2026-03-29 00:00:00.000000"
"run-waterfall","2025","3602342","2026-03-29 00:00:00.000000"
"runed","2021","0","2026-03-29 00:00:00.000000"
"runed","2022","0","2026-03-29 00:00:00.000000"
"runed","2023","0","2026-03-29 00:00:00.000000"
"runed","2024","165051","2026-03-29 00:00:00.000000"
"runed","2025","11065070","2026-03-29 00:00:00.000000"
"runes","2021","813616","2026-03-29 00:00:00.000000"
"runes","2022","1332665","2026-03-29 00:00:00.000000"
"runes","2023","1680695","2026-03-29 00:00:00.000000"
"runes","2024","1904244","2026-03-29 00:00:00.000000"
"runes","2025","3004135","2026-03-29 00:00:00.000000"
"runes2","2021","162775","2026-03-29 00:00:00.000000"
"runes2","2022","409460","2026-03-29 00:00:00.000000"
"runes2","2023","1005464","2026-03-29 00:00:00.000000"
"runes2","2024","4391944","2026-03-29 00:00:00.000000"
"runes2","2025","8439578","2026-03-29 00:00:00.000000"
"rungen","2021","936366","2026-03-29 00:00:00.000000"
"rungen","2022","1361183","2026-03-29 00:00:00.000000"
"rungen","2023","1731961","2026-03-29 00:00:00.000000"
"rungen","2024","2491417","2026-03-29 00:00:00.000000"
"rungen","2025","3644093","2026-03-29 00:00:00.000000"
"runscript","2021","3276783","2026-03-29 00:00:00.000000"
"runscript","2022","4730789","2026-03-29 00:00:00.000000"
"runscript","2023","2907214","2026-03-29 00:00:00.000000"
"runscript","2024","1492714","2026-03-29 00:00:00.000000"
"runscript","2025","2044736","2026-03-29 00:00:00.000000"
"runtypes","2021","4391239","2026-03-29 00:00:00.000000"
"runtypes","2022","5319158","2026-03-29 00:00:00.000000"
"runtypes","2023","8535105","2026-03-29 00:00:00.000000"
"runtypes","2024","10610407","2026-03-29 00:00:00.000000"
"runtypes","2025","11487643","2026-03-29 00:00:00.000000"
"rusha","2021","2007308","2026-03-29 00:00:00.000000"
"rusha","2022","5882260","2026-03-29 00:00:00.000000"
"rusha","2023","7284248","2026-03-29 00:00:00.000000"
"rusha","2024","14853886","2026-03-29 00:00:00.000000"
"rusha","2025","19481465","2026-03-29 00:00:00.000000"
"rust-result","2021","12478938","2026-03-29 00:00:00.000000"
"rust-result","2022","16731533","2026-03-29 00:00:00.000000"
"rust-result","2023","22898188","2026-03-29 00:00:00.000000"
"rust-result","2024","19284210","2026-03-29 00:00:00.000000"
"rust-result","2025","21841646","2026-03-29 00:00:00.000000"
"rustbn.js","2021","4890359","2026-03-29 00:00:00.000000"
"rustbn.js","2022","12340312","2026-03-29 00:00:00.000000"
"rustbn.js","2023","12550609","2026-03-29 00:00:00.000000"
"rustbn.js","2024","7764603","2026-03-29 00:00:00.000000"
"rustbn.js","2025","9344497","2026-03-29 00:00:00.000000"
"rw","2021","77596194","2026-03-29 00:00:00.000000"
"rw","2022","113413567","2026-03-29 00:00:00.000000"
"rw","2023","148104537","2026-03-29 00:00:00.000000"
"rw","2024","193981281","2026-03-29 00:00:00.000000"
"rw","2025","290437435","2026-03-29 00:00:00.000000"
"rx","2021","0","2026-03-29 00:00:00.000000"
"rx","2022","0","2026-03-29 00:00:00.000000"
"rx","2023","29313904","2026-03-29 00:00:00.000000"
"rx","2024","80520315","2026-03-29 00:00:00.000000"
"rx","2025","90325999","2026-03-29 00:00:00.000000"
"rx-lite","2021","149908802","2026-03-29 00:00:00.000000"
"rx-lite","2022","119116947","2026-03-29 00:00:00.000000"
"rx-lite","2023","100367116","2026-03-29 00:00:00.000000"
"rx-lite","2024","90328430","2026-03-29 00:00:00.000000"
"rx-lite","2025","104799353","2026-03-29 00:00:00.000000"
"rx-lite-aggregates","2021","105066961","2026-03-29 00:00:00.000000"
"rx-lite-aggregates","2022","78932941","2026-03-29 00:00:00.000000"
"rx-lite-aggregates","2023","65266768","2026-03-29 00:00:00.000000"
"rx-lite-aggregates","2024","54832876","2026-03-29 00:00:00.000000"
"rx-lite-aggregates","2025","59305412","2026-03-29 00:00:00.000000"
"rxfire","2021","1427577","2026-03-29 00:00:00.000000"
"rxfire","2022","2887106","2026-03-29 00:00:00.000000"
"rxfire","2023","4391957","2026-03-29 00:00:00.000000"
"rxfire","2024","5937477","2026-03-29 00:00:00.000000"
"rxfire","2025","6840215","2026-03-29 00:00:00.000000"
"rxjs","2021","1314298122","2026-03-29 00:00:00.000000"
"rxjs","2022","1992850061","2026-03-29 00:00:00.000000"
"rxjs","2023","2303319488","2026-03-29 00:00:00.000000"
"rxjs","2024","2200231054","2026-03-29 00:00:00.000000"
"rxjs","2025","2987762051","2026-03-29 00:00:00.000000"
"rxjs-compat","2021","20941302","2026-03-29 00:00:00.000000"
"rxjs-compat","2022","19960949","2026-03-29 00:00:00.000000"
"rxjs-compat","2023","17900309","2026-03-29 00:00:00.000000"
"rxjs-compat","2024","16013288","2026-03-29 00:00:00.000000"
"rxjs-compat","2025","13378290","2026-03-29 00:00:00.000000"
"rxjs-etc","2021","685878","2026-03-29 00:00:00.000000"
"rxjs-etc","2022","2326216","2026-03-29 00:00:00.000000"
"rxjs-etc","2023","3498894","2026-03-29 00:00:00.000000"
"rxjs-etc","2024","2723076","2026-03-29 00:00:00.000000"
"rxjs-etc","2025","1270015","2026-03-29 00:00:00.000000"
"rxjs-exhaustmap-with-trailing","2021","608952","2026-03-29 00:00:00.000000"
"rxjs-exhaustmap-with-trailing","2022","1983239","2026-03-29 00:00:00.000000"
"rxjs-exhaustmap-with-trailing","2023","3360951","2026-03-29 00:00:00.000000"
"rxjs-exhaustmap-with-trailing","2024","5062832","2026-03-29 00:00:00.000000"
"rxjs-exhaustmap-with-trailing","2025","9112533","2026-03-29 00:00:00.000000"
"rxjs-for-await","2021","14965625","2026-03-29 00:00:00.000000"
"rxjs-for-await","2022","48904966","2026-03-29 00:00:00.000000"
"rxjs-for-await","2023","26469808","2026-03-29 00:00:00.000000"
"rxjs-for-await","2024","11197350","2026-03-29 00:00:00.000000"
"rxjs-for-await","2025","8132625","2026-03-29 00:00:00.000000"
"rxjs-interop","2021","44388","2026-03-29 00:00:00.000000"
"rxjs-interop","2022","528378","2026-03-29 00:00:00.000000"
"rxjs-interop","2023","1163690","2026-03-29 00:00:00.000000"
"rxjs-interop","2024","1987560","2026-03-29 00:00:00.000000"
"rxjs-interop","2025","4002189","2026-03-29 00:00:00.000000"
"rxjs-marbles","2021","2228199","2026-03-29 00:00:00.000000"
"rxjs-marbles","2022","3110470","2026-03-29 00:00:00.000000"
"rxjs-marbles","2023","2326371","2026-03-29 00:00:00.000000"
"rxjs-marbles","2024","3264946","2026-03-29 00:00:00.000000"
"rxjs-marbles","2025","3239378","2026-03-29 00:00:00.000000"
"rxjs-mergemap-array","2021","0","2026-03-29 00:00:00.000000"
"rxjs-mergemap-array","2022","0","2026-03-29 00:00:00.000000"
"rxjs-mergemap-array","2023","0","2026-03-29 00:00:00.000000"
"rxjs-mergemap-array","2024","6536","2026-03-29 00:00:00.000000"
"rxjs-mergemap-array","2025","6413126","2026-03-29 00:00:00.000000"
"rxjs-report-usage","2021","7003424","2026-03-29 00:00:00.000000"
"rxjs-report-usage","2022","10882744","2026-03-29 00:00:00.000000"
"rxjs-report-usage","2023","11751805","2026-03-29 00:00:00.000000"
"rxjs-report-usage","2024","14062524","2026-03-29 00:00:00.000000"
"rxjs-report-usage","2025","15485625","2026-03-29 00:00:00.000000"
"rxjs-tslint","2021","3540591","2026-03-29 00:00:00.000000"
"rxjs-tslint","2022","2874272","2026-03-29 00:00:00.000000"
"rxjs-tslint","2023","2489370","2026-03-29 00:00:00.000000"
"rxjs-tslint","2024","1999656","2026-03-29 00:00:00.000000"
"rxjs-tslint","2025","1741732","2026-03-29 00:00:00.000000"
"rxjs-tslint-rules","2021","2794746","2026-03-29 00:00:00.000000"
"rxjs-tslint-rules","2022","1827834","2026-03-29 00:00:00.000000"
"rxjs-tslint-rules","2023","1463702","2026-03-29 00:00:00.000000"
"rxjs-tslint-rules","2024","1025258","2026-03-29 00:00:00.000000"
"rxjs-tslint-rules","2025","838425","2026-03-29 00:00:00.000000"
"s.color","2021","21765","2026-03-29 00:00:00.000000"
"s.color","2022","631094","2026-03-29 00:00:00.000000"
"s.color","2023","4243941","2026-03-29 00:00:00.000000"
"s.color","2024","6287689","2026-03-29 00:00:00.000000"
"s.color","2025","11404308","2026-03-29 00:00:00.000000"
"s3","2021","2961889","2026-03-29 00:00:00.000000"
"s3","2022","2025506","2026-03-29 00:00:00.000000"
"s3","2023","1605664","2026-03-29 00:00:00.000000"
"s3","2024","1342884","2026-03-29 00:00:00.000000"
"s3","2025","1147358","2026-03-29 00:00:00.000000"
"s3-deploy","2021","769954","2026-03-29 00:00:00.000000"
"s3-deploy","2022","1150510","2026-03-29 00:00:00.000000"
"s3-deploy","2023","1169802","2026-03-29 00:00:00.000000"
"s3-deploy","2024","1096891","2026-03-29 00:00:00.000000"
"s3-deploy","2025","1114465","2026-03-29 00:00:00.000000"
"s3-download-stream","2021","393172","2026-03-29 00:00:00.000000"
"s3-download-stream","2022","563423","2026-03-29 00:00:00.000000"
"s3-download-stream","2023","1135215","2026-03-29 00:00:00.000000"
"s3-download-stream","2024","1574563","2026-03-29 00:00:00.000000"
"s3-download-stream","2025","1545600","2026-03-29 00:00:00.000000"
"s3-folder-upload","2021","109997","2026-03-29 00:00:00.000000"
"s3-folder-upload","2022","6794632","2026-03-29 00:00:00.000000"
"s3-folder-upload","2023","6213096","2026-03-29 00:00:00.000000"
"s3-folder-upload","2024","1445463","2026-03-29 00:00:00.000000"
"s3-folder-upload","2025","1511663","2026-03-29 00:00:00.000000"
"s3-stream-upload","2021","2492349","2026-03-29 00:00:00.000000"
"s3-stream-upload","2022","4306422","2026-03-29 00:00:00.000000"
"s3-stream-upload","2023","4313416","2026-03-29 00:00:00.000000"
"s3-stream-upload","2024","3052368","2026-03-29 00:00:00.000000"
"s3-stream-upload","2025","2034801","2026-03-29 00:00:00.000000"
"s3-streamlogger","2021","435373","2026-03-29 00:00:00.000000"
"s3-streamlogger","2022","590147","2026-03-29 00:00:00.000000"
"s3-streamlogger","2023","32121956","2026-03-29 00:00:00.000000"
"s3-streamlogger","2024","10357355","2026-03-29 00:00:00.000000"
"s3-streamlogger","2025","633161","2026-03-29 00:00:00.000000"
"s3-upload-stream","2021","1856554","2026-03-29 00:00:00.000000"
"s3-upload-stream","2022","1791528","2026-03-29 00:00:00.000000"
"s3-upload-stream","2023","1766020","2026-03-29 00:00:00.000000"
"s3-upload-stream","2024","1372016","2026-03-29 00:00:00.000000"
"s3-upload-stream","2025","1144815","2026-03-29 00:00:00.000000"
"s3rver","2021","1519224","2026-03-29 00:00:00.000000"
"s3rver","2022","2769921","2026-03-29 00:00:00.000000"
"s3rver","2023","3758418","2026-03-29 00:00:00.000000"
"s3rver","2024","7975768","2026-03-29 00:00:00.000000"
"s3rver","2025","12746249","2026-03-29 00:00:00.000000"
"s3signed","2021","1489968","2026-03-29 00:00:00.000000"
"s3signed","2022","1547783","2026-03-29 00:00:00.000000"
"s3signed","2023","1587373","2026-03-29 00:00:00.000000"
"s3signed","2024","1276425","2026-03-29 00:00:00.000000"
"s3signed","2025","1227255","2026-03-29 00:00:00.000000"
"s3urls","2021","1343011","2026-03-29 00:00:00.000000"
"s3urls","2022","1430489","2026-03-29 00:00:00.000000"
"s3urls","2023","1443115","2026-03-29 00:00:00.000000"
"s3urls","2024","1090105","2026-03-29 00:00:00.000000"
"s3urls","2025","1004651","2026-03-29 00:00:00.000000"
"sa-sdk-javascript","2021","1128967","2026-03-29 00:00:00.000000"
"sa-sdk-javascript","2022","2473037","2026-03-29 00:00:00.000000"
"sa-sdk-javascript","2023","1702988","2026-03-29 00:00:00.000000"
"sa-sdk-javascript","2024","2640694","2026-03-29 00:00:00.000000"
"sa-sdk-javascript","2025","5169005","2026-03-29 00:00:00.000000"
"sade","2021","13128660","2026-03-29 00:00:00.000000"
"sade","2022","67340461","2026-03-29 00:00:00.000000"
"sade","2023","148353388","2026-03-29 00:00:00.000000"
"sade","2024","178650863","2026-03-29 00:00:00.000000"
"sade","2025","215313472","2026-03-29 00:00:00.000000"
"safari-14-idb-fix","2021","685783","2026-03-29 00:00:00.000000"
"safari-14-idb-fix","2022","4619747","2026-03-29 00:00:00.000000"
"safari-14-idb-fix","2023","7217758","2026-03-29 00:00:00.000000"
"safari-14-idb-fix","2024","6023564","2026-03-29 00:00:00.000000"
"safari-14-idb-fix","2025","8696439","2026-03-29 00:00:00.000000"
"safari-launcher","2021","3738997","2026-03-29 00:00:00.000000"
"safari-launcher","2022","5125975","2026-03-29 00:00:00.000000"
"safari-launcher","2023","4368643","2026-03-29 00:00:00.000000"
"safari-launcher","2024","2138888","2026-03-29 00:00:00.000000"
"safari-launcher","2025","1577034","2026-03-29 00:00:00.000000"
"safaridriver","2021","0","2026-03-29 00:00:00.000000"
"safaridriver","2022","0","2026-03-29 00:00:00.000000"
"safaridriver","2023","3862401","2026-03-29 00:00:00.000000"
"safaridriver","2024","24941739","2026-03-29 00:00:00.000000"
"safaridriver","2025","47806961","2026-03-29 00:00:00.000000"
"safe-array-concat","2021","0","2026-03-29 00:00:00.000000"
"safe-array-concat","2022","0","2026-03-29 00:00:00.000000"
"safe-array-concat","2023","342831958","2026-03-29 00:00:00.000000"
"safe-array-concat","2024","1187017346","2026-03-29 00:00:00.000000"
"safe-array-concat","2025","1746137110","2026-03-29 00:00:00.000000"
"safe-buffer","2021","2911571709","2026-03-29 00:00:00.000000"
"safe-buffer","2022","4375823265","2026-03-29 00:00:00.000000"
"safe-buffer","2023","5326125119","2026-03-29 00:00:00.000000"
"safe-buffer","2024","5981820675","2026-03-29 00:00:00.000000"
"safe-buffer","2025","7703748980","2026-03-29 00:00:00.000000"
"safe-compare","2021","1229107","2026-03-29 00:00:00.000000"
"safe-compare","2022","2250728","2026-03-29 00:00:00.000000"
"safe-compare","2023","2623675","2026-03-29 00:00:00.000000"
"safe-compare","2024","4322095","2026-03-29 00:00:00.000000"
"safe-compare","2025","7547307","2026-03-29 00:00:00.000000"
"safe-eval","2021","1959201","2026-03-29 00:00:00.000000"
"safe-eval","2022","1679795","2026-03-29 00:00:00.000000"
"safe-eval","2023","1673785","2026-03-29 00:00:00.000000"
