"formula","dep_name","dep_type","fetched_at"
"shibboleth-sp","unixodbc","runtime","2026-04-16 22:49:08.142515"
"shibboleth-sp","xerces-c","runtime","2026-04-16 22:49:08.142515"
"shibboleth-sp","xml-security-c","runtime","2026-04-16 22:49:08.142515"
"shibboleth-sp","xml-tooling-c","runtime","2026-04-16 22:49:08.142515"
"shiki","node","runtime","2026-04-16 22:49:08.142515"
"shimmy","cmake","build","2026-04-16 22:49:08.142515"
"shimmy","rust","build","2026-04-16 22:49:08.142515"
"shivavg","autoconf","build","2026-04-16 22:49:08.142515"
"shivavg","automake","build","2026-04-16 22:49:08.142515"
"shivavg","libtool","build","2026-04-16 22:49:08.142515"
"shmcat","__none__","","2026-04-16 22:49:08.142515"
"shml","__none__","","2026-04-16 22:49:08.142515"
"shmux","__none__","","2026-04-16 22:49:08.142515"
"shntool","__none__","","2026-04-16 22:49:08.142515"
"shodan","certifi","runtime","2026-04-16 22:49:08.142515"
"shodan","python@3.14","runtime","2026-04-16 22:49:08.142515"
"shortest","node","runtime","2026-04-16 22:49:08.142515"
"showcert","certifi","runtime","2026-04-16 22:49:08.142515"
"showcert","cryptography","runtime","2026-04-16 22:49:08.142515"
"showcert","libmagic","runtime","2026-04-16 22:49:08.142515"
"showcert","python@3.14","runtime","2026-04-16 22:49:08.142515"
"showkey","asciidoctor","build","2026-04-16 22:49:08.142515"
"shpotify","__none__","","2026-04-16 22:49:08.142515"
"shtool","__none__","","2026-04-16 22:49:08.142515"
"shtools","fftw","runtime","2026-04-16 22:49:08.142515"
"shtools","gcc","runtime","2026-04-16 22:49:08.142515"
"shtools","openblas","runtime","2026-04-16 22:49:08.142515"
"shub","certifi","runtime","2026-04-16 22:49:08.142515"
"shub","libyaml","runtime","2026-04-16 22:49:08.142515"
"shub","python@3.14","runtime","2026-04-16 22:49:08.142515"
"shuffledns","go","build","2026-04-16 22:49:08.142515"
"shunit2","__none__","","2026-04-16 22:49:08.142515"
"shush","go","build","2026-04-16 22:49:08.142515"
"shuttle-cli","go","build","2026-04-16 22:49:08.142515"
"shyaml","libyaml","runtime","2026-04-16 22:49:08.142515"
"shyaml","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sic","__none__","","2026-04-16 22:49:08.142515"
"sickchill","certifi","runtime","2026-04-16 22:49:08.142515"
"sickchill","cryptography","runtime","2026-04-16 22:49:08.142515"
"sickchill","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sickle","__none__","","2026-04-16 22:49:08.142515"
"sidekick","go","build","2026-04-16 22:49:08.142515"
"siege","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sift","go","build","2026-04-16 22:49:08.142515"
"sigi","rust","build","2026-04-16 22:49:08.142515"
"sigma-cli","certifi","runtime","2026-04-16 22:49:08.142515"
"sigma-cli","libyaml","runtime","2026-04-16 22:49:08.142515"
"sigma-cli","python@3.14","runtime","2026-04-16 22:49:08.142515"
"signal-cli","cmake","build","2026-04-16 22:49:08.142515"
"signal-cli","gradle","build","2026-04-16 22:49:08.142515"
"signal-cli","protobuf","build","2026-04-16 22:49:08.142515"
"signal-cli","rust","build","2026-04-16 22:49:08.142515"
"signal-cli","openjdk","runtime","2026-04-16 22:49:08.142515"
"signalwire-client-c","cmake","build","2026-04-16 22:49:08.142515"
"signalwire-client-c","pkgconf","build","2026-04-16 22:49:08.142515"
"signalwire-client-c","libks","runtime","2026-04-16 22:49:08.142515"
"signalwire-client-c","openssl@3","runtime","2026-04-16 22:49:08.142515"
"signify-osx","__none__","","2026-04-16 22:49:08.142515"
"signmykey","go","build","2026-04-16 22:49:08.142515"
"sigrok-cli","pkgconf","build","2026-04-16 22:49:08.142515"
"sigrok-cli","gettext","runtime","2026-04-16 22:49:08.142515"
"sigrok-cli","glib","runtime","2026-04-16 22:49:08.142515"
"sigrok-cli","libsigrok","runtime","2026-04-16 22:49:08.142515"
"sigrok-cli","libsigrokdecode","runtime","2026-04-16 22:49:08.142515"
"sigstore","pkgconf","build","2026-04-16 22:49:08.142515"
"sigstore","rust","build","2026-04-16 22:49:08.142515"
"sigstore","certifi","runtime","2026-04-16 22:49:08.142515"
"sigstore","cryptography","runtime","2026-04-16 22:49:08.142515"
"sigstore","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sigstore","pydantic","runtime","2026-04-16 22:49:08.142515"
"sigstore","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sigsum-go","go","build","2026-04-16 22:49:08.142515"
"sile","pkgconf","build","2026-04-16 22:49:08.142515"
"sile","poppler","build","2026-04-16 22:49:08.142515"
"sile","rust","build","2026-04-16 22:49:08.142515"
"sile","fontconfig","runtime","2026-04-16 22:49:08.142515"
"sile","freetype","runtime","2026-04-16 22:49:08.142515"
"sile","harfbuzz","runtime","2026-04-16 22:49:08.142515"
"sile","icu4c@78","runtime","2026-04-16 22:49:08.142515"
"sile","libpng","runtime","2026-04-16 22:49:08.142515"
"sile","luajit","runtime","2026-04-16 22:49:08.142515"
"sile","luarocks","runtime","2026-04-16 22:49:08.142515"
"sile","openssl@3","runtime","2026-04-16 22:49:08.142515"
"silicon","pkgconf","build","2026-04-16 22:49:08.142515"
"silicon","rust","build","2026-04-16 22:49:08.142515"
"silicon","fontconfig","runtime","2026-04-16 22:49:08.142515"
"silicon","freetype","runtime","2026-04-16 22:49:08.142515"
"silicon","harfbuzz","runtime","2026-04-16 22:49:08.142515"
"silk","pkgconf","build","2026-04-16 22:49:08.142515"
"silk","gettext","runtime","2026-04-16 22:49:08.142515"
"silk","glib","runtime","2026-04-16 22:49:08.142515"
"silk","libfixbuf","runtime","2026-04-16 22:49:08.142515"
"silk","openssl@3","runtime","2026-04-16 22:49:08.142515"
"silk","yaf","runtime","2026-04-16 22:49:08.142515"
"simde","meson","build","2026-04-16 22:49:08.142515"
"simde","ninja","build","2026-04-16 22:49:08.142515"
"simdjson","cmake","build","2026-04-16 22:49:08.142515"
"simdutf","aklomp-base64","build","2026-04-16 22:49:08.142515"
"simdutf","cmake","build","2026-04-16 22:49:08.142515"
"simdutf","icu4c@78","runtime","2026-04-16 22:49:08.142515"
"simg2img","__none__","","2026-04-16 22:49:08.142515"
"simgrid","cmake","build","2026-04-16 22:49:08.142515"
"simgrid","doxygen","build","2026-04-16 22:49:08.142515"
"simgrid","boost","runtime","2026-04-16 22:49:08.142515"
"simgrid","graphviz","runtime","2026-04-16 22:49:08.142515"
"simple-amqp-client","cmake","build","2026-04-16 22:49:08.142515"
"simple-amqp-client","doxygen","build","2026-04-16 22:49:08.142515"
"simple-amqp-client","boost","runtime","2026-04-16 22:49:08.142515"
"simple-amqp-client","rabbitmq-c","runtime","2026-04-16 22:49:08.142515"
"simple-mtpfs","autoconf","build","2026-04-16 22:49:08.142515"
"simple-mtpfs","autoconf-archive","build","2026-04-16 22:49:08.142515"
"simple-mtpfs","automake","build","2026-04-16 22:49:08.142515"
"simple-mtpfs","pkgconf","build","2026-04-16 22:49:08.142515"
"simple-mtpfs","libfuse@2","runtime","2026-04-16 22:49:08.142515"
"simple-mtpfs","libmtp","runtime","2026-04-16 22:49:08.142515"
"simple-mtpfs","libusb","runtime","2026-04-16 22:49:08.142515"
"simple-obfs","asciidoc","build","2026-04-16 22:49:08.142515"
"simple-obfs","autoconf","build","2026-04-16 22:49:08.142515"
"simple-obfs","automake","build","2026-04-16 22:49:08.142515"
"simple-obfs","libtool","build","2026-04-16 22:49:08.142515"
"simple-obfs","xmlto","build","2026-04-16 22:49:08.142515"
"simple-obfs","libev","runtime","2026-04-16 22:49:08.142515"
"simple-scan","gettext","build","2026-04-16 22:49:08.142515"
"simple-scan","itstool","build","2026-04-16 22:49:08.142515"
"simple-scan","meson","build","2026-04-16 22:49:08.142515"
"simple-scan","ninja","build","2026-04-16 22:49:08.142515"
"simple-scan","pkgconf","build","2026-04-16 22:49:08.142515"
"simple-scan","vala","build","2026-04-16 22:49:08.142515"
"simple-scan","cairo","runtime","2026-04-16 22:49:08.142515"
"simple-scan","gdk-pixbuf","runtime","2026-04-16 22:49:08.142515"
"simple-scan","gettext","runtime","2026-04-16 22:49:08.142515"
"simple-scan","glib","runtime","2026-04-16 22:49:08.142515"
"simple-scan","gtk4","runtime","2026-04-16 22:49:08.142515"
"simple-scan","libadwaita","runtime","2026-04-16 22:49:08.142515"
"simple-scan","libgusb","runtime","2026-04-16 22:49:08.142515"
"simple-scan","sane-backends","runtime","2026-04-16 22:49:08.142515"
"simple-scan","webp","runtime","2026-04-16 22:49:08.142515"
"simple-tiles","pkgconf","build","2026-04-16 22:49:08.142515"
"simple-tiles","cairo","runtime","2026-04-16 22:49:08.142515"
"simple-tiles","gdal","runtime","2026-04-16 22:49:08.142515"
"simple-tiles","gettext","runtime","2026-04-16 22:49:08.142515"
"simple-tiles","glib","runtime","2026-04-16 22:49:08.142515"
"simple-tiles","harfbuzz","runtime","2026-04-16 22:49:08.142515"
"simple-tiles","pango","runtime","2026-04-16 22:49:08.142515"
"simutrans","cmake","build","2026-04-16 22:49:08.142515"
"simutrans","pkgconf","build","2026-04-16 22:49:08.142515"
"simutrans","fluid-synth","runtime","2026-04-16 22:49:08.142515"
"simutrans","fontconfig","runtime","2026-04-16 22:49:08.142515"
"simutrans","freetype","runtime","2026-04-16 22:49:08.142515"
"simutrans","libpng","runtime","2026-04-16 22:49:08.142515"
"simutrans","miniupnpc","runtime","2026-04-16 22:49:08.142515"
"simutrans","sdl2","runtime","2026-04-16 22:49:08.142515"
"simutrans","zstd","runtime","2026-04-16 22:49:08.142515"
"since","__none__","","2026-04-16 22:49:08.142515"
"sing-box","go","build","2026-04-16 22:49:08.142515"
"singular","flint","runtime","2026-04-16 22:49:08.142515"
"singular","gmp","runtime","2026-04-16 22:49:08.142515"
"singular","mpfr","runtime","2026-04-16 22:49:08.142515"
"singular","ntl","runtime","2026-04-16 22:49:08.142515"
"singular","python@3.14","runtime","2026-04-16 22:49:08.142515"
"singular","readline","runtime","2026-04-16 22:49:08.142515"
"sip","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sipcalc","__none__","","2026-04-16 22:49:08.142515"
"sipp","cmake","build","2026-04-16 22:49:08.142515"
"sipp","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sipsak","openssl@3","runtime","2026-04-16 22:49:08.142515"
"siril","cmake","build","2026-04-16 22:49:08.142515"
"siril","meson","build","2026-04-16 22:49:08.142515"
"siril","ninja","build","2026-04-16 22:49:08.142515"
"siril","pkgconf","build","2026-04-16 22:49:08.142515"
"siril","cairo","runtime","2026-04-16 22:49:08.142515"
"siril","cfitsio","runtime","2026-04-16 22:49:08.142515"
"siril","exiv2","runtime","2026-04-16 22:49:08.142515"
"siril","ffmpeg","runtime","2026-04-16 22:49:08.142515"
"siril","ffms2","runtime","2026-04-16 22:49:08.142515"
"siril","fftw","runtime","2026-04-16 22:49:08.142515"
"siril","gdk-pixbuf","runtime","2026-04-16 22:49:08.142515"
"siril","gettext","runtime","2026-04-16 22:49:08.142515"
"siril","glib","runtime","2026-04-16 22:49:08.142515"
"siril","gnuplot","runtime","2026-04-16 22:49:08.142515"
"siril","gsl","runtime","2026-04-16 22:49:08.142515"
"siril","gtk+3","runtime","2026-04-16 22:49:08.142515"
"siril","gtksourceview4","runtime","2026-04-16 22:49:08.142515"
"siril","healpix","runtime","2026-04-16 22:49:08.142515"
"siril","jpeg-turbo","runtime","2026-04-16 22:49:08.142515"
"siril","jpeg-xl","runtime","2026-04-16 22:49:08.142515"
"siril","json-glib","runtime","2026-04-16 22:49:08.142515"
"siril","libgit2","runtime","2026-04-16 22:49:08.142515"
"siril","libheif","runtime","2026-04-16 22:49:08.142515"
"siril","libomp","runtime","2026-04-16 22:49:08.142515"
"siril","libpng","runtime","2026-04-16 22:49:08.142515"
"siril","libraw","runtime","2026-04-16 22:49:08.142515"
"siril","librsvg","runtime","2026-04-16 22:49:08.142515"
"siril","libtiff","runtime","2026-04-16 22:49:08.142515"
"siril","little-cms2","runtime","2026-04-16 22:49:08.142515"
"siril","netpbm","runtime","2026-04-16 22:49:08.142515"
"siril","opencv","runtime","2026-04-16 22:49:08.142515"
"siril","pango","runtime","2026-04-16 22:49:08.142515"
"siril","wcslib","runtime","2026-04-16 22:49:08.142515"
"siril","yyjson","runtime","2026-04-16 22:49:08.142515"
"sisc-scheme","__none__","","2026-04-16 22:49:08.142515"
"sispmctl","pkgconf","build","2026-04-16 22:49:08.142515"
"sispmctl","libusb-compat","runtime","2026-04-16 22:49:08.142515"
"sitefetch","node","runtime","2026-04-16 22:49:08.142515"
"six","python@3.12","build","2026-04-16 22:49:08.142515"
"six","python@3.13","build","2026-04-16 22:49:08.142515"
"sixtunnel","__none__","","2026-04-16 22:49:08.142515"
"sjk","openjdk","runtime","2026-04-16 22:49:08.142515"
"sk","rust","build","2026-04-16 22:49:08.142515"
"skaffold","go","build","2026-04-16 22:49:08.142515"
"skalibs","__none__","","2026-04-16 22:49:08.142515"
"skani","rust","build","2026-04-16 22:49:08.142515"
"skate","go","build","2026-04-16 22:49:08.142515"
"skeema","go","build","2026-04-16 22:49:08.142515"
"ski","asciidoctor","build","2026-04-16 22:49:08.142515"
"skills","node","runtime","2026-04-16 22:49:08.142515"
"skillshare","go","build","2026-04-16 22:49:08.142515"
"skinny","openjdk","runtime","2026-04-16 22:49:08.142515"
"skip","gradle","runtime","2026-04-16 22:49:08.142515"
"skip","openjdk","runtime","2026-04-16 22:49:08.142515"
"skip","swiftly","runtime","2026-04-16 22:49:08.142515"
"skktools","pkgconf","build","2026-04-16 22:49:08.142515"
"skktools","gettext","runtime","2026-04-16 22:49:08.142515"
"skktools","glib","runtime","2026-04-16 22:49:08.142515"
"skopeo","go","build","2026-04-16 22:49:08.142515"
"skopeo","go-md2man","build","2026-04-16 22:49:08.142515"
"skopeo","pkgconf","build","2026-04-16 22:49:08.142515"
"skopeo","gpgme","runtime","2026-04-16 22:49:08.142515"
"skylighting","cabal-install","build","2026-04-16 22:49:08.142515"
"skylighting","ghc","build","2026-04-16 22:49:08.142515"
"skylighting","gmp","runtime","2026-04-16 22:49:08.142515"
"skymaker","autoconf","build","2026-04-16 22:49:08.142515"
"skymaker","fftw","runtime","2026-04-16 22:49:08.142515"
"sl","__none__","","2026-04-16 22:49:08.142515"
"slack-mcp-server","go","build","2026-04-16 22:49:08.142515"
"slackcat","go","build","2026-04-16 22:49:08.142515"
"slackdump","go","build","2026-04-16 22:49:08.142515"
"slacknimate","go","build","2026-04-16 22:49:08.142515"
"slashem","pkgconf","build","2026-04-16 22:49:08.142515"
"sleef","cmake","build","2026-04-16 22:49:08.142515"
"sleek","rust","build","2026-04-16 22:49:08.142515"
"sleepwatcher","__none__","","2026-04-16 22:49:08.142515"
"slepc","fftw","runtime","2026-04-16 22:49:08.142515"
"slepc","gcc","runtime","2026-04-16 22:49:08.142515"
"slepc","hdf5-mpi","runtime","2026-04-16 22:49:08.142515"
"slepc","metis","runtime","2026-04-16 22:49:08.142515"
"slepc","open-mpi","runtime","2026-04-16 22:49:08.142515"
"slepc","openblas","runtime","2026-04-16 22:49:08.142515"
"slepc","petsc","runtime","2026-04-16 22:49:08.142515"
"slepc","scalapack","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","fftw","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","gcc","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","hdf5-mpi","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","metis","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","open-mpi","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","openblas","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","petsc-complex","runtime","2026-04-16 22:49:08.142515"
"slepc-complex","scalapack","runtime","2026-04-16 22:49:08.142515"
"sleuthkit","ant","build","2026-04-16 22:49:08.142515"
"sleuthkit","afflib","runtime","2026-04-16 22:49:08.142515"
"sleuthkit","libewf","runtime","2026-04-16 22:49:08.142515"
"sleuthkit","libpq","runtime","2026-04-16 22:49:08.142515"
"sleuthkit","openjdk","runtime","2026-04-16 22:49:08.142515"
"sleuthkit","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sleuthkit","sqlite","runtime","2026-04-16 22:49:08.142515"
"slicot","cmake","build","2026-04-16 22:49:08.142515"
"slicot","gcc","runtime","2026-04-16 22:49:08.142515"
"slicot","openblas","runtime","2026-04-16 22:49:08.142515"
"slides","go","build","2026-04-16 22:49:08.142515"
"slimerjs","__none__","","2026-04-16 22:49:08.142515"
"slirp4netns","autoconf","build","2026-04-16 22:49:08.142515"
"slirp4netns","automake","build","2026-04-16 22:49:08.142515"
"slirp4netns","pkgconf","build","2026-04-16 22:49:08.142515"
"slirp4netns","glib","runtime","2026-04-16 22:49:08.142515"
"slirp4netns","libcap","runtime","2026-04-16 22:49:08.142515"
"slirp4netns","libseccomp","runtime","2026-04-16 22:49:08.142515"
"slirp4netns","libslirp","runtime","2026-04-16 22:49:08.142515"
"slither-analyzer","certifi","runtime","2026-04-16 22:49:08.142515"
"slither-analyzer","pydantic","runtime","2026-04-16 22:49:08.142515"
"slither-analyzer","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sloc","node","runtime","2026-04-16 22:49:08.142515"
"sloccount","__none__","","2026-04-16 22:49:08.142515"
"sloth-cli","go","build","2026-04-16 22:49:08.142515"
"slowhttptest","openssl@3","runtime","2026-04-16 22:49:08.142515"
"slrn","openssl@3","runtime","2026-04-16 22:49:08.142515"
"slrn","s-lang","runtime","2026-04-16 22:49:08.142515"
"slsa-verifier","go","build","2026-04-16 22:49:08.142515"
"slugify","__none__","","2026-04-16 22:49:08.142515"
"slumber","rust","build","2026-04-16 22:49:08.142515"
"slurm","meson","build","2026-04-16 22:49:08.142515"
"slurm","ninja","build","2026-04-16 22:49:08.142515"
"slurm","pkgconf","build","2026-04-16 22:49:08.142515"
"smake","__none__","","2026-04-16 22:49:08.142515"
"smap","go","build","2026-04-16 22:49:08.142515"
"smartdns","rust","build","2026-04-16 22:49:08.142515"
"smartmontools","__none__","","2026-04-16 22:49:08.142515"
"smartypants","__none__","","2026-04-16 22:49:08.142515"
"smenu","__none__","","2026-04-16 22:49:08.142515"
"smimesign","go","build","2026-04-16 22:49:08.142515"
"smlfmt","mlton","build","2026-04-16 22:49:08.142515"
"smlfmt","gmp","runtime","2026-04-16 22:49:08.142515"
"smlpkg","mlton","build","2026-04-16 22:49:08.142515"
"smlpkg","gmp","runtime","2026-04-16 22:49:08.142515"
"smpeg","autoconf","build","2026-04-16 22:49:08.142515"
"smpeg","automake","build","2026-04-16 22:49:08.142515"
"smpeg","libtool","build","2026-04-16 22:49:08.142515"
"smpeg","pkgconf","build","2026-04-16 22:49:08.142515"
"smpeg","sdl12-compat","runtime","2026-04-16 22:49:08.142515"
"smpeg2","autoconf","build","2026-04-16 22:49:08.142515"
"smpeg2","automake","build","2026-04-16 22:49:08.142515"
"smpeg2","libtool","build","2026-04-16 22:49:08.142515"
"smpeg2","pkgconf","build","2026-04-16 22:49:08.142515"
"smpeg2","sdl2","runtime","2026-04-16 22:49:08.142515"
"smu","__none__","","2026-04-16 22:49:08.142515"
"smug","go","build","2026-04-16 22:49:08.142515"
"sn0int","pkgconf","build","2026-04-16 22:49:08.142515"
"sn0int","rust","build","2026-04-16 22:49:08.142515"
"sn0int","sphinx-doc","build","2026-04-16 22:49:08.142515"
"sn0int","libsodium","runtime","2026-04-16 22:49:08.142515"
"snakefmt","python@3.14","runtime","2026-04-16 22:49:08.142515"
"snakemake","rust","build","2026-04-16 22:49:08.142515"
"snakemake","cbc","runtime","2026-04-16 22:49:08.142515"
"snakemake","certifi","runtime","2026-04-16 22:49:08.142515"
"snakemake","libyaml","runtime","2026-04-16 22:49:08.142515"
"snakemake","pydantic","runtime","2026-04-16 22:49:08.142515"
"snakemake","python@3.14","runtime","2026-04-16 22:49:08.142515"
"snakemake","rpds-py","runtime","2026-04-16 22:49:08.142515"
"snakeviz","python@3.14","runtime","2026-04-16 22:49:08.142515"
"snap","go","build","2026-04-16 22:49:08.142515"
"snap","squashfs","runtime","2026-04-16 22:49:08.142515"
"snap7","__none__","","2026-04-16 22:49:08.142515"
"snapcast","boost","build","2026-04-16 22:49:08.142515"
"snapcast","cmake","build","2026-04-16 22:49:08.142515"
"snapcast","pkgconf","build","2026-04-16 22:49:08.142515"
"snapcast","flac","runtime","2026-04-16 22:49:08.142515"
"snapcast","libogg","runtime","2026-04-16 22:49:08.142515"
"snapcast","libsoxr","runtime","2026-04-16 22:49:08.142515"
"snapcast","libvorbis","runtime","2026-04-16 22:49:08.142515"
"snapcast","openssl@3","runtime","2026-04-16 22:49:08.142515"
"snapcast","opus","runtime","2026-04-16 22:49:08.142515"
"snapcraft","certifi","runtime","2026-04-16 22:49:08.142515"
"snapcraft","cryptography","runtime","2026-04-16 22:49:08.142515"
"snapcraft","libsodium","runtime","2026-04-16 22:49:08.142515"
"snapcraft","libyaml","runtime","2026-04-16 22:49:08.142515"
"snapcraft","lxc","runtime","2026-04-16 22:49:08.142515"
"snapcraft","pydantic","runtime","2026-04-16 22:49:08.142515"
"snapcraft","pygit2","runtime","2026-04-16 22:49:08.142515"
"snapcraft","python@3.14","runtime","2026-04-16 22:49:08.142515"
"snapcraft","snap","runtime","2026-04-16 22:49:08.142515"
"snapcraft","xdelta","runtime","2026-04-16 22:49:08.142515"
"snappy","cmake","build","2026-04-16 22:49:08.142515"
"snappy","pkgconf","build","2026-04-16 22:49:08.142515"
"snappystream","cmake","build","2026-04-16 22:49:08.142515"
"snappystream","snappy","runtime","2026-04-16 22:49:08.142515"
"snapraid","__none__","","2026-04-16 22:49:08.142515"
"sng","libpng","runtime","2026-04-16 22:49:08.142515"
"sng","xorgrgb","runtime","2026-04-16 22:49:08.142515"
"sngrep","autoconf","build","2026-04-16 22:49:08.142515"
"sngrep","automake","build","2026-04-16 22:49:08.142515"
"sngrep","pkgconf","build","2026-04-16 22:49:08.142515"
"sngrep","ncurses","runtime","2026-04-16 22:49:08.142515"
"sngrep","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sniffer","go","build","2026-04-16 22:49:08.142515"
"sniffglue","rust","build","2026-04-16 22:49:08.142515"
"sniffglue","scdoc","build","2026-04-16 22:49:08.142515"
"sniffnet","pkgconf","build","2026-04-16 22:49:08.142515"
"sniffnet","rust","build","2026-04-16 22:49:08.142515"
"sniffnet","openssl@3","runtime","2026-04-16 22:49:08.142515"
"snitch","go","build","2026-04-16 22:49:08.142515"
"snobol4","openssl@3","runtime","2026-04-16 22:49:08.142515"
"snooze","__none__","","2026-04-16 22:49:08.142515"
"snort","cmake","build","2026-04-16 22:49:08.142515"
"snort","flex","build","2026-04-16 22:49:08.142515"
"snort","pkgconf","build","2026-04-16 22:49:08.142515"
"snort","daq","runtime","2026-04-16 22:49:08.142515"
"snort","hwloc","runtime","2026-04-16 22:49:08.142515"
"snort","jemalloc","runtime","2026-04-16 22:49:08.142515"
"snort","libdnet","runtime","2026-04-16 22:49:08.142515"
"snort","libpcap","runtime","2026-04-16 22:49:08.142515"
"snort","luajit","runtime","2026-04-16 22:49:08.142515"
"snort","openssl@3","runtime","2026-04-16 22:49:08.142515"
"snort","pcre2","runtime","2026-04-16 22:49:08.142515"
"snort","vectorscan","runtime","2026-04-16 22:49:08.142515"
"snort","xz","runtime","2026-04-16 22:49:08.142515"
"snow","__none__","","2026-04-16 22:49:08.142515"
"snowball","__none__","","2026-04-16 22:49:08.142515"
"snowflake","go","build","2026-04-16 22:49:08.142515"
"snowflake-cli","certifi","runtime","2026-04-16 22:49:08.142515"
"snowflake-cli","cryptography","runtime","2026-04-16 22:49:08.142515"
"snowflake-cli","libyaml","runtime","2026-04-16 22:49:08.142515"
"snowflake-cli","protobuf","runtime","2026-04-16 22:49:08.142515"
"snowflake-cli","pydantic","runtime","2026-04-16 22:49:08.142515"
"snowflake-cli","python@3.13","runtime","2026-04-16 22:49:08.142515"
"snownews","gettext","build","2026-04-16 22:49:08.142515"
"snownews","pkgconf","build","2026-04-16 22:49:08.142515"
"snownews","gettext","runtime","2026-04-16 22:49:08.142515"
"snownews","ncurses","runtime","2026-04-16 22:49:08.142515"
"snownews","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sntop","fping","runtime","2026-04-16 22:49:08.142515"
"snyk-agent-scan","certifi","runtime","2026-04-16 22:49:08.142515"
"snyk-agent-scan","cryptography","runtime","2026-04-16 22:49:08.142515"
"snyk-agent-scan","libyaml","runtime","2026-04-16 22:49:08.142515"
"snyk-agent-scan","pydantic","runtime","2026-04-16 22:49:08.142515"
"snyk-agent-scan","python@3.14","runtime","2026-04-16 22:49:08.142515"
"snyk-agent-scan","rpds-py","runtime","2026-04-16 22:49:08.142515"
"snyk-cli","node","runtime","2026-04-16 22:49:08.142515"
"snzip","snappy","runtime","2026-04-16 22:49:08.142515"
"so","pkgconf","build","2026-04-16 22:49:08.142515"
"so","rust","build","2026-04-16 22:49:08.142515"
"soapyhackrf","cmake","build","2026-04-16 22:49:08.142515"
"soapyhackrf","hackrf","runtime","2026-04-16 22:49:08.142515"
"soapyhackrf","soapysdr","runtime","2026-04-16 22:49:08.142515"
"soapyremote","cmake","build","2026-04-16 22:49:08.142515"
"soapyremote","soapysdr","runtime","2026-04-16 22:49:08.142515"
"soapyrtlsdr","cmake","build","2026-04-16 22:49:08.142515"
"soapyrtlsdr","librtlsdr","runtime","2026-04-16 22:49:08.142515"
"soapyrtlsdr","soapysdr","runtime","2026-04-16 22:49:08.142515"
"soapysdr","cmake","build","2026-04-16 22:49:08.142515"
"soapysdr","swig","build","2026-04-16 22:49:08.142515"
"soapysdr","python@3.14","runtime","2026-04-16 22:49:08.142515"
"socat","openssl@3","runtime","2026-04-16 22:49:08.142515"
"soci","cmake","build","2026-04-16 22:49:08.142515"
"soci","sqlite","runtime","2026-04-16 22:49:08.142515"
"socket_vmnet","__none__","","2026-04-16 22:49:08.142515"
"sofia-sip","autoconf","build","2026-04-16 22:49:08.142515"
"sofia-sip","automake","build","2026-04-16 22:49:08.142515"
"sofia-sip","libtool","build","2026-04-16 22:49:08.142515"
"sofia-sip","pkgconf","build","2026-04-16 22:49:08.142515"
"sofia-sip","gettext","runtime","2026-04-16 22:49:08.142515"
"sofia-sip","glib","runtime","2026-04-16 22:49:08.142515"
"sofia-sip","openssl@3","runtime","2026-04-16 22:49:08.142515"
"soft-serve","go","build","2026-04-16 22:49:08.142515"
"softhsm","autoconf","build","2026-04-16 22:49:08.142515"
"softhsm","automake","build","2026-04-16 22:49:08.142515"
"softhsm","libtool","build","2026-04-16 22:49:08.142515"
"softhsm","pkgconf","build","2026-04-16 22:49:08.142515"
"softhsm","openssl@3","runtime","2026-04-16 22:49:08.142515"
"solana","llvm","build","2026-04-16 22:49:08.142515"
"solana","pkgconf","build","2026-04-16 22:49:08.142515"
"solana","protobuf","build","2026-04-16 22:49:08.142515"
"solana","rust","build","2026-04-16 22:49:08.142515"
"solana","openssl@3","runtime","2026-04-16 22:49:08.142515"
"solana","rocksdb","runtime","2026-04-16 22:49:08.142515"
"solargraph","ruby","runtime","2026-04-16 22:49:08.142515"
"solargraph","xz","runtime","2026-04-16 22:49:08.142515"
"solarus","cmake","build","2026-04-16 22:49:08.142515"
"solarus","glm","runtime","2026-04-16 22:49:08.142515"
"solarus","libmodplug","runtime","2026-04-16 22:49:08.142515"
"solarus","libogg","runtime","2026-04-16 22:49:08.142515"
"solarus","libvorbis","runtime","2026-04-16 22:49:08.142515"
"solarus","luajit","runtime","2026-04-16 22:49:08.142515"
"solarus","openal-soft","runtime","2026-04-16 22:49:08.142515"
"solarus","physfs","runtime","2026-04-16 22:49:08.142515"
"solarus","sdl2","runtime","2026-04-16 22:49:08.142515"
