"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"global-dirs","707054161","0.00025929","579303414","755565918","724469672","692829244","783102557"
"buffer-equal-constant-time","706565648","0.00025911","367220688","533208260","647511272","807591890","1177296133"
"dot-case","705646063","0.00025878","388694980","601949503","692050281","797096737","1048438817"
"upath","705290671","0.00025865","719651254","762060807","696429570","603261779","745049946"
"pinkie-promise","704439396","0.00025833","789591613","748382026","708973570","613893143","661356628"
"@smithy/middleware-retry","704417258","0.00025833","0","0","166392399","661031763","1285827612"
"pinkie","704387974","0.00025832","789498514","748684193","709359854","614012180","660385129"
"@aws-sdk/middleware-user-agent","703846148","0.00025812","48439685","183804694","605448932","1017468806","1664068623"
"pascal-case","703574991","0.00025802","441780711","676793914","699335996","758133391","941830944"
"@babel/plugin-transform-private-property-in-object","703055990","0.00025783","0","0","254811958","791459106","1062896906"
"axe-core","701367234","0.00025721","305713458","516664348","694465329","845420336","1144572703"
"@babel/plugin-proposal-async-generator-functions","700848855","0.00025702","740569457","961958437","885573272","503105504","413037608"
"@babel/helper-globals","700803063","0.00025700","0","0","0","0","700803063"
"http-parser-js","700745020","0.00025698","488654851","662702626","705440567","724753695","922173364"
"@aws-sdk/credential-provider-node","700015120","0.00025671","49630226","188091103","606534534","1025648707","1630171034"
"throat","699985971","0.00025670","635467867","844533641","719148181","616157153","684623017"
"@babel/plugin-transform-logical-assignment-operators","699230723","0.00025642","0","0","254540122","780953017","1062199031"
"@babel/plugin-transform-numeric-separator","697657802","0.00025585","0","0","254802584","781980074","1056190750"
"@babel/plugin-transform-export-namespace-from","697035551","0.00025562","0","0","254818511","784982078","1051306066"
"@aws-sdk/credential-provider-ini","696337990","0.00025536","49621007","187620424","604792779","1017955800","1621699943"
"@aws-sdk/util-user-agent-node","696287737","0.00025534","49069124","185173039","607409004","1001249548","1638537970"
"@babel/plugin-transform-class-static-block","695926315","0.00025521","0","0","254679664","782263273","1050836008"
"@babel/preset-react","695641327","0.00025511","559632546","658494757","692760829","705601862","861716644"
"sha.js","695590468","0.00025509","683765760","737540576","667703793","626605866","762336349"
"@babel/plugin-transform-optional-catch-binding","695485751","0.00025505","0","0","254417972","779506503","1052532779"
"rfdc","695066627","0.00025490","149195608","451100171","650188057","902345258","1322504045"
"csso","693139431","0.00025419","534462015","619969856","681572918","741578904","888113464"
"p-retry","692916764","0.00025411","454351030","628468008","696377233","742505581","942881972"
"util.promisify","692405120","0.00025392","854660449","873823363","725191489","519520816","488829486"
"@babel/plugin-proposal-unicode-property-regex","691655991","0.00025365","729596446","948915199","909836611","477243043","392688659"
"@aws-sdk/token-providers","689914154","0.00025301","0","10542564","408510859","860463853","1480139341"
"fork-ts-checker-webpack-plugin","687431351","0.00025210","450835204","701128225","780701471","700748145","803743713"
"axobject-query","686597413","0.00025179","362015663","505852377","663723088","808014100","1093381838"
"websocket-extensions","685687086","0.00025146","523900085","639243550","681689630","710948781","872653385"
"@babel/plugin-transform-json-strings","685591193","0.00025142","0","0","254421767","778010493","1024341320"
"@smithy/util-defaults-mode-node","685361641","0.00025134","0","0","165632637","637460158","1252992130"
"event-target-shim","684726204","0.00025111","258365631","397652716","622834833","877923191","1266854651"
"@babel/plugin-transform-dynamic-import","684453211","0.00025100","0","0","254471502","778105168","1020782965"
"@smithy/util-defaults-mode-browser","684311783","0.00025095","0","0","165320391","635232359","1252382601"
"ai","682351176","0.00025023","210562","240518","16261685","374991856","3020051260"
"@babel/plugin-transform-unicode-sets-regex","682189092","0.00025017","0","0","248490874","776503582","1021572821"
"@babel/plugin-transform-unicode-property-regex","681885996","0.00025006","0","0","248500927","773077345","1024079718"
"symbol-observable","681790072","0.00025003","621396923","684778747","659401531","664194351","779178809"
"@smithy/config-resolver","681393710","0.00024988","0","0","167318073","635324018","1241539041"
"minipass-collect","680669317","0.00024962","428692003","563376917","635875838","777351023","998050805"
"@aws-sdk/util-user-agent-browser","680609889","0.00024960","51308620","187310218","603524585","986937128","1573968898"
"@aws-sdk/middleware-host-header","680320898","0.00024949","48412773","183793688","602200746","991412729","1575784556"
"detect-node","679904844","0.00024934","495341380","643024708","688410938","715996776","856750422"
"@smithy/credential-provider-imds","679822454","0.00024931","0","0","169074362","640165654","1230227346"
"@aws-sdk/middleware-logger","679319634","0.00024912","47388634","183182478","607730060","986434988","1571862012"
"dom-accessibility-api","678426105","0.00024879","225028149","387193452","515740350","807887838","1456280740"
"lodash.once","678198387","0.00024871","381541030","587201820","551275791","765750545","1105222751"
"@npmcli/fs","677392441","0.00024842","64633174","479594620","779010130","913215183","1150509102"
"@types/unist","677113696","0.00024831","237377291","335224368","466112617","884327198","1462527010"
"defer-to-connect","676076496","0.00024793","574040407","670776137","644282928","668617881","822665131"
"tar-fs","675904511","0.00024787","272392050","386412746","603106652","894134054","1223477055"
"@eslint/config-helpers","675504768","0.00024772","0","0","0","0","675504768"
"assert","674736729","0.00024744","694237951","678828957","649884406","647313560","703418771"
"@hapi/hoek","674662880","0.00024741","458238893","576866363","673590733","765357928","899260487"
"postcss-load-config","674128106","0.00024722","431784253","516982790","592427391","725507786","1103938312"
"q","673980877","0.00024716","678494672","771124914","717361772","586311678","616611351"
"handlebars","672202241","0.00024651","398438660","535546469","639724354","758995122","1028306604"
"jsonwebtoken","671402865","0.00024622","327719616","483186193","667992269","791657843","1086458408"
"@types/prettier","669596074","0.00024556","493924493","806024712","869762986","600921055","577347126"
"@aws-sdk/credential-provider-process","669328014","0.00024546","48990749","180560864","584420283","967350391","1565317786"
"cross-fetch","667808877","0.00024490","302443064","513077149","691309756","808419565","1023794851"
"@aws-sdk/credential-provider-env","666356606","0.00024437","48803723","179114043","581084552","961931766","1560848949"
"@tsconfig/node16","665881278","0.00024419","64538185","364175890","683592497","956078442","1261021380"
"@babel/plugin-proposal-optional-catch-binding","665734340","0.00024414","725158754","921578422","824102992","466319208","391512324"
"cli-boxes","665212183","0.00024395","552079253","697364534","670564059","608620640","797432429"
"@smithy/hash-node","664982713","0.00024386","0","0","165834637","621913451","1207200052"
"@smithy/middleware-content-length","664229649","0.00024359","0","0","164679089","620277037","1207732823"
"fast-diff","664121591","0.00024355","339347846","490548313","653581646","781850129","1055280022"
"abort-controller","663496915","0.00024332","259510449","383130142","561501055","860024672","1253318260"
"promise-inflight","663412061","0.00024329","574988725","697833820","706276088","648523974","689437702"
"@smithy/invalid-dependency","663331115","0.00024326","0","0","164984858","617762314","1207246174"
"@typescript-eslint/experimental-utils","663040502","0.00024315","753934986","866044348","661385974","524277124","509560082"
"data-uri-to-buffer","662459710","0.00024294","251747325","382532833","549415843","765536644","1363065906"
"graphemer","660129604","0.00024208","50087","334325","361260649","1126156742","1812846221"
"@tsconfig/node10","659228239","0.00024175","64126157","362001648","660559282","943987908","1265466201"
"bindings","659047554","0.00024169","650798053","698520548","674476588","571577047","699865534"
"object.groupby","657109120","0.00024098","0","0","159079168","720732177","1091516017"
"@tsconfig/node14","655873523","0.00024052","65397407","365656161","671082423","936532981","1240698647"
"@webassemblyjs/helper-numbers","653433456","0.00023963","133766451","430722056","702883258","861472203","1138323314"
"node-gyp","652816556","0.00023940","474119339","549519149","593613258","709298716","937532319"
"@babel/plugin-proposal-private-methods","651111928","0.00023878","573535471","853325091","809406012","520754864","498538203"
"@octokit/types","650058367","0.00023839","297548436","395377937","579276012","774813590","1203275862"
"@aws-sdk/credential-provider-sso","649126549","0.00023805","28880493","154269104","536781886","958817113","1566884149"
