repo,value_class,archived,pushed_at,days_since_push,is_eol,eol_method,source,eol_checked_at
scipy/scipy,B,False,2026-03-11T18:26:07Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
indygreg/python-zstandard,B,False,2025-09-14T19:39:55Z,224,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pallets/werkzeug,B,False,2026-03-02T19:46:12Z,55,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
more-itertools/more-itertools,B,False,2026-02-10T20:30:50Z,75,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-jsonschema/jsonschema,B,False,2026-03-09T18:42:41Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
crate-py/rpds,B,False,2026-04-14T12:22:54Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pydantic/pydantic-core,B,False,2026-01-07T07:36:47Z,110,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
facelessuser/soupsieve,B,False,2026-03-27T16:24:18Z,30,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
open-telemetry/opentelemetry-python,B,False,2026-03-11T15:50:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
textualize/rich,B,False,2026-02-26T09:52:16Z,60,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/yarl,B,False,2026-03-07T14:27:12Z,50,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tkem/cachetools,B,False,2026-03-09T20:27:44Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
apache/arrow,B,False,2026-03-11T14:14:23Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
executablebooks/markdown-it-py,B,False,2026-03-09T16:40:08Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pallets/flask,B,False,2026-03-08T23:24:17Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-pillow/pillow,B,False,2026-03-10T14:12:57Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
ipython/traitlets,B,False,2026-03-02T09:34:18Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
wbond/asn1crypto,B,False,2024-05-13T16:24:43Z,713,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python/mypy,B,False,2026-03-11T03:04:56Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jquast/wcwidth,B,False,2026-04-15T00:07:44Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pypa/virtualenv,B,False,2026-03-09T19:23:05Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/python-crc32c,B,True,2026-04-01T20:26:51Z,25,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
annotated-types/annotated-types,B,False,2026-02-10T20:18:36Z,75,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
encode/httpx,B,False,2026-03-01T16:44:00Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tqdm/tqdm,B,False,2026-02-14T00:27:00Z,72,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pexpect/ptyprocess,B,False,2025-07-17T11:34:46Z,283,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
giampaolo/psutil,B,False,2026-03-11T00:27:30Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
gitpython-developers/smmap,B,False,2026-03-09T03:44:22Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-trio/sniffio,B,False,2026-03-06T12:22:18Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lxml/lxml,B,False,2026-03-09T12:11:05Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
cpburnz/python-pathspec,B,False,2026-04-15T02:01:29Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
azuread/microsoft-authentication-library-for-python,B,False,2026-04-16T00:22:16Z,11,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python/importlib_resources,B,False,2026-04-13T23:37:11Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/aiosignal,B,False,2026-04-15T10:24:58Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python/mypy_extensions,B,False,2025-04-22T15:04:03Z,369,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pyca/pyopenssl,B,False,2026-04-15T21:00:33Z,11,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/propcache,B,False,2026-04-14T21:34:27Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pypa/distlib,B,False,2025-07-18T07:00:31Z,283,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
requests/toolbelt,B,False,2025-01-09T01:04:53Z,473,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
encode/httpcore,B,False,2026-01-08T03:07:35Z,109,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-jsonschema/jsonschema-specifications,B,False,2026-04-14T12:24:21Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pallets/itsdangerous,B,False,2025-06-14T20:35:46Z,316,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/python-cloud-core,B,True,2026-02-13T01:34:06Z,73,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
chardet/chardet,B,False,2026-03-11T15:01:37Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pyca/pynacl,B,False,2026-02-27T12:12:29Z,58,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
coveragepy/coveragepy,B,False,2026-03-10T12:27:42Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
azure/msrest-for-python,B,True,2026-02-28T00:33:23Z,58,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
httplib2/httplib2,B,False,2026-01-23T11:00:16Z,93,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
msgpack/msgpack-python,B,False,2026-02-21T08:09:34Z,65,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
websocket-client/websocket-client,B,False,2026-01-27T13:18:37Z,89,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/python-storage,B,True,2026-03-31T21:05:05Z,26,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
mrabarnett/mrab-regex,B,False,2026-04-03T20:00:52Z,23,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
theskumar/python-dotenv,B,False,2026-03-09T07:15:28Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
cloudflare/cloudflare-python,B,False,2026-04-17T11:22:36Z,9,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
laurent-laporte-pro/deprecated,B,False,2025-12-15T17:11:05Z,132,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
paramiko/paramiko,B,False,2026-03-01T20:44:01Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
uqfoundation/dill,B,False,2026-01-24T02:35:10Z,93,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
open-telemetry/opentelemetry-python,B,False,2026-03-11T15:50:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
joblib/joblib,B,False,2026-03-03T10:14:42Z,55,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/google-resumable-media-python,B,True,2026-03-06T17:03:19Z,51,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
open-telemetry/opentelemetry-python,B,False,2026-03-11T15:50:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
scikit-build/ninja-python-distributions,B,False,2026-04-13T22:11:09Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jd/tenacity,B,False,2026-03-11T15:54:33Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
andialbrecht/sqlparse,B,False,2025-12-19T07:18:21Z,129,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
matplotlib/matplotlib,B,False,2026-03-11T17:34:28Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
gitpython-developers/gitdb,B,False,2026-03-09T13:33:55Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
davidhalter/parso,B,False,2026-04-03T20:09:17Z,23,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pyca/bcrypt,B,False,2026-03-09T03:31:06Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python/typing,B,False,2026-03-09T19:06:27Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
scikit-learn/scikit-learn,B,False,2026-03-11T17:10:52Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
snowflakedb/snowflake-connector-python,B,False,2026-04-17T08:15:49Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
django/asgiref,B,False,2026-02-23T06:35:28Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
huggingface/huggingface_hub,B,False,2026-03-11T18:05:14Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
astanin/python-tabulate,B,False,2026-03-11T08:45:56Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
marshmallow-code/marshmallow,B,False,2026-03-05T15:17:16Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pexpect/pexpect,B,False,2025-04-11T06:56:25Z,381,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rthalley/dnspython,B,False,2026-03-08T13:34:59Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-poetry/poetry-core,B,False,2026-04-13T21:12:50Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
psycopg/psycopg2,B,False,2026-03-01T23:42:48Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
joblib/threadpoolctl,B,False,2025-11-08T04:15:01Z,170,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/aiohappyeyeballs,B,False,2026-04-13T16:25:17Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
gitpython-developers/gitpython,B,False,2026-03-09T23:31:58Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tornadoweb/tornado,B,False,2026-03-11T01:59:15Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sarugaku/shellingham,B,False,2026-03-13T18:44:08Z,44,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rapidfuzz/rapidfuzz,B,False,2026-03-11T10:38:45Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
prompt-toolkit/python-prompt-toolkit,B,False,2025-11-17T08:33:22Z,161,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
kludex/starlette,B,False,2026-03-07T11:57:25Z,50,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/google-api-python-client,B,False,2026-03-10T07:45:30Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
cloudpipe/cloudpickle,B,False,2025-11-05T10:43:32Z,172,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pallets-eco/blinker,B,False,2025-11-19T00:43:37Z,159,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/python-bigquery,B,True,2026-03-06T17:43:52Z,51,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-distro/distro,B,False,2025-11-14T22:00:34Z,163,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
nucleic/kiwi,B,False,2026-04-01T06:50:38Z,26,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pypa/trove-classifiers,B,False,2026-01-14T14:54:16Z,102,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jaraco/keyring,B,False,2025-11-16T16:21:02Z,161,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
networkx/networkx,B,False,2026-03-11T08:56:00Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
stefankoegl/python-json-pointer,B,False,2026-03-23T22:37:56Z,34,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-hyper/uritemplate,B,False,2026-04-14T05:47:28Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tiran/defusedxml,B,False,2024-09-03T22:29:39Z,600,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
matplotlib/cycler,B,False,2025-02-27T20:16:36Z,423,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
uiri/toml,B,False,2024-06-26T18:59:56Z,669,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
django/django,B,False,2026-03-11T17:53:26Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
serde-rs/serde,A,False,2026-03-06T05:50:24Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
serde-rs/serde,A,False,2026-03-06T05:50:24Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/trybuild,A,False,2026-03-25T06:01:25Z,33,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/proc-macro2,A,False,2026-02-16T03:07:53Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
serde-rs/serde,A,False,2026-03-06T05:50:24Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/quote,A,False,2026-03-03T20:54:19Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/rust,A,False,2026-03-11T18:16:21Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/rustversion,A,False,2026-03-24T02:45:54Z,34,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/syn,A,False,2026-03-04T04:25:22Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-random/rand,A,False,2026-03-11T16:44:24Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
serde-rs/json,A,False,2026-02-16T03:04:05Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
criterion-rs/criterion.rs,A,False,2026-04-13T17:54:09Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/libc,A,False,2026-03-10T22:44:20Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
microsoft/windows-rs,A,False,2026-03-11T18:40:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
microsoft/windows-rs,A,False,2026-03-11T18:40:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/log,A,False,2025-12-09T11:21:29Z,138,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rayon-rs/rayon,A,False,2026-01-06T20:58:26Z,110,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/quickcheck,A,False,2026-02-10T18:57:43Z,75,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
guillaumegomez/doc-comment,A,False,2025-10-24T10:01:16Z,185,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/unicode-ident,A,False,2026-02-16T04:54:11Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-random/rand_core,A,False,2026-04-13T15:09:28Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
taiki-e/portable-atomic,A,False,2026-04-16T17:12:06Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/automod,A,False,2026-02-08T21:31:33Z,77,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/cfg-if,A,False,2025-11-26T18:13:26Z,151,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/flate2-rs,A,False,2026-02-23T05:14:28Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/winapi-util,A,False,2025-09-07T12:24:36Z,231,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-random/getrandom,A,False,2026-04-13T17:26:20Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
alexcrichton/tar-rs,A,False,2026-04-04T11:35:45Z,22,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
matklad/once_cell,A,False,2026-03-10T14:16:36Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
stebalien/tempfile,A,False,2026-03-11T03:27:11Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/tokio,A,False,2026-03-11T09:13:39Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/termcolor,A,False,2024-12-31T13:59:34Z,481,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,A,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/regex,A,False,2026-02-24T15:41:12Z,61,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/memchr,A,False,2026-02-12T12:56:22Z,73,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/cc-rs,A,False,2026-03-11T16:00:03Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
toml-rs/toml,A,False,2026-03-11T04:05:04Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-num/num-traits,A,False,2025-06-17T21:40:09Z,313,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
nvzqz/static-assertions-rs,A,False,2023-11-18T10:20:29Z,891,False,github_archived,api,2026-04-27T10:35:07+00:00
dtolnay/anyhow,A,False,2026-02-20T02:37:17Z,66,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-cli/env_logger,A,False,2026-03-05T23:10:50Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
serde-rs/test,A,True,2024-12-17T11:27:55Z,495,True,github_archived,api,2026-04-27T10:35:07+00:00
rust-lang/glob,A,False,2025-12-02T07:12:14Z,146,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,A,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/no-panic,A,False,2026-02-08T21:44:47Z,77,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-fuzz/arbitrary,A,False,2026-03-13T16:30:37Z,44,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jamesmunns/postcard,A,False,2026-02-03T12:11:08Z,82,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/dissimilar,A,False,2026-03-15T18:00:06Z,42,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
cuviper/autocfg,A,False,2026-02-05T23:34:11Z,80,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bitflags/bitflags,B,False,2026-02-13T22:42:37Z,72,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/target-triple,B,False,2025-12-20T17:59:41Z,127,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang-nursery/lazy-static.rs,B,False,2025-01-29T15:31:06Z,452,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
wasm-bindgen/wasm-bindgen,B,False,2026-03-11T17:35:16Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/walkdir,B,False,2024-12-31T13:29:59Z,481,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/ref-cast,B,False,2026-03-24T02:43:31Z,34,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rayon-rs/either,B,False,2025-11-04T21:55:00Z,173,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
indexmap-rs/indexmap,B,False,2026-01-07T17:07:10Z,109,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,B,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
proptest-rs/proptest,B,False,2026-03-09T13:14:50Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-itertools/itertools,B,False,2026-02-20T13:12:52Z,65,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/bytes,B,False,2026-02-04T15:15:37Z,81,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/itoa,B,False,2026-03-20T00:12:41Z,38,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/thiserror,B,False,2026-02-16T03:09:23Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
wasm-bindgen/wasm-bindgen,B,False,2026-03-11T17:35:16Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/loom,B,False,2026-02-20T20:40:49Z,65,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smol-rs/fastrand,B,False,2026-04-13T17:37:38Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
taiki-e/pin-project-lite,B,False,2026-04-15T15:00:14Z,11,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/compiler-builtins,B,False,2026-04-16T22:19:28Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-random/rngs,B,False,2026-04-11T13:34:52Z,15,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/hashbrown,B,False,2026-03-07T05:40:56Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/utils,B,False,2026-04-13T14:57:52Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
assert-rs/snapbox,B,False,2026-04-16T19:58:06Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
wasm-bindgen/wasm-bindgen,B,False,2026-03-11T17:35:16Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/utils,B,False,2026-04-13T14:57:52Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
amanieu/parking_lot,B,False,2026-02-21T08:45:36Z,65,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bytecodealliance/rustix,B,False,2026-02-22T16:22:57Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
clap-rs/clap,B,False,2026-03-06T17:20:33Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sval-rs/sval,B,False,2026-04-14T09:02:22Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-random/rngs,B,False,2026-04-11T13:34:52Z,15,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
crossbeam-rs/crossbeam,B,False,2026-02-22T20:58:32Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/tracing,B,False,2026-02-13T11:44:12Z,72,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/tempdir,B,True,2019-09-03T21:37:02Z,2427,True,github_archived,api,2026-04-27T10:35:07+00:00
rust-cli/anstyle,B,False,2026-04-16T22:17:01Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rayon-rs/rayon,B,False,2026-01-06T20:58:26Z,110,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,B,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/regex,B,False,2026-02-24T15:41:12Z,61,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
servo/rust-smallvec,B,False,2026-02-16T04:06:49Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/stream-ciphers,B,False,2026-04-13T11:34:07Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/regex,B,False,2026-02-24T15:41:12Z,61,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
unicode-rs/unicode-xid,B,False,2025-09-12T16:25:37Z,226,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
hyperium/http,B,False,2026-03-03T14:16:15Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
marshallpierce/rust-base64,B,False,2026-04-14T02:44:44Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/paste,B,True,2024-10-06T23:17:03Z,567,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
douglasdwyer/wasm_sync,B,False,2024-01-19T23:07:46Z,828,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mvdnes/spin-rs,B,False,2026-03-24T23:16:21Z,33,False,github_archived,api,2026-04-27T10:35:07+00:00
google/zerocopy,B,False,2026-03-10T18:17:22Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
seanmonstar/reqwest,B,False,2026-02-15T14:25:30Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mitsuhiko/insta,B,False,2026-03-10T02:48:17Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bincode-org/bincode,B,True,2025-08-15T11:21:51Z,254,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-cli/anstyle,B,False,2026-04-16T22:17:01Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-embedded/critical-section,B,False,2025-07-29T18:49:03Z,271,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,B,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/traits,B,False,2026-04-16T15:54:09Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/semver,B,False,2026-04-04T00:25:17Z,23,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-fuzz/arbitrary,B,False,2026-03-13T16:30:37Z,44,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
servo/rust-url,B,False,2026-02-05T12:54:17Z,80,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
servo/rust-fnv,B,False,2024-03-20T08:58:38Z,768,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/rust,B,False,2026-03-11T18:16:21Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
amanieu/parking_lot,B,False,2026-02-21T08:45:36Z,65,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
graydon/exhaustigen-rs,B,False,2024-07-29T16:43:32Z,636,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
amanieu/parking_lot,B,False,2026-02-21T08:45:36Z,65,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
time-rs/time,B,False,2026-03-11T05:19:24Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bluss/bencher,B,False,2022-06-23T09:55:16Z,1404,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,B,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/tokio,B,False,2026-03-11T09:13:39Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
comex/rust-shlex,B,False,2026-04-14T02:26:24Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/aho-corasick,B,False,2026-02-27T14:52:55Z,58,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/hashes,B,False,2026-03-06T13:58:25Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
withoutboats/heck,B,False,2025-08-09T10:47:32Z,260,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
chronotope/chrono,B,False,2026-02-23T12:15:36Z,62,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,B,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/utils,B,False,2026-04-13T14:57:52Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/indoc,B,False,2026-03-24T02:45:04Z,34,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sval-rs/sval,B,False,2026-04-14T09:02:22Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
chronotope/humantime,B,False,2025-09-11T12:08:46Z,227,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/thiserror,B,False,2026-02-16T03:09:23Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
