"package","github_repo","repo_url"
"req-cwd","sindresorhus/req-cwd","https://github.com/sindresorhus/req-cwd"
"memjs","memcachier/memjs","https://github.com/memcachier/memjs"
"mailcheck","mailcheck/mailcheck","https://github.com/mailcheck/mailcheck"
"mocked-env","bahmutov/mocked-env","https://github.com/bahmutov/mocked-env"
"to-pascal-case","ianstormtaylor/to-pascal-case","https://github.com/ianstormtaylor/to-pascal-case"
"encoding-negotiator","SerayaEryn/encoding-negotiator","https://github.com/SerayaEryn/encoding-negotiator"
"sprintf","maritz/node-sprintf","https://github.com/maritz/node-sprintf"
"rasha","","https://git.coolaj86.com/coolaj86/rasha.js"
"pg-copy-streams","brianc/node-pg-copy-streams","https://github.com/brianc/node-pg-copy-streams"
"broccoli-amd-funnel","ember-cli/broccoli-amd-funnel","https://github.com/ember-cli/broccoli-amd-funnel"
"babel-plugin-react-display-name","babel-plugins/babel-plugin-react-display-name","https://github.com/babel-plugins/babel-plugin-react-display-name"
"webpack-remove-empty-scripts","webdiscus/webpack-remove-empty-scripts","https://github.com/webdiscus/webpack-remove-empty-scripts"
"json-rules-engine","cachecontrol/json-rules-engine","https://github.com/cachecontrol/json-rules-engine"
"redoc-cli","Redocly/redoc","https://github.com/Redocly/redoc"
"any-signal","jacobheun/any-signal","https://github.com/jacobheun/any-signal"
"extension-port-stream","MetaMask/extension-port-stream","https://github.com/MetaMask/extension-port-stream"
"markdown-loader","peerigon/markdown-loader","https://github.com/peerigon/markdown-loader"
"bourbon","thoughtbot/bourbon","https://github.com/thoughtbot/bourbon"
"systemjs-webpack-interop","joeldenning/systemjs-webpack-interop","https://github.com/joeldenning/systemjs-webpack-interop"
"storybook-addon-mock","nutboltu/storybook-addon-mock","https://github.com/nutboltu/storybook-addon-mock"
"video-react","video-react/video-react","https://github.com/video-react/video-react"
"eslint-merge-processors","antfu/eslint-merge-processors","https://github.com/antfu/eslint-merge-processors"
"storybook-addon-next-router","lifeiscontent/storybook-addon-next-router","https://github.com/lifeiscontent/storybook-addon-next-router"
"rehype-react","rehypejs/rehype-react","https://github.com/rehypejs/rehype-react"
"tagged-tag","sindresorhus/tagged-tag","https://github.com/sindresorhus/tagged-tag"
"mendoza","sanity-io/mendoza-js","https://github.com/sanity-io/mendoza-js"
"react-flatpickr","haoxins/react-flatpickr","https://github.com/haoxins/react-flatpickr"
"ripple-keypairs","XRPLF/xrpl.js","https://github.com/XRPLF/xrpl.js"
"get-installed-path","tunnckoCore/get-installed-path","https://github.com/tunnckoCore/get-installed-path"
"dom-mutator","",""
"snyk-sbt-plugin","snyk/snyk-sbt-plugin","https://github.com/snyk/snyk-sbt-plugin"
"ngx-spinner","Napster2210/ngx-spinner","https://github.com/Napster2210/ngx-spinner"
"hdb","SAP/node-hdb","https://github.com/SAP/node-hdb"
"rn-host-detect","jhen0409/rn-host-detect","https://github.com/jhen0409/rn-host-detect"
"ts-expect","TypeStrong/ts-expect","https://github.com/TypeStrong/ts-expect"
"php-parser","glayzzle/php-parser","https://github.com/glayzzle/php-parser"
"uuid-validate","WatchBeam/uuid-validate","https://github.com/WatchBeam/uuid-validate"
"penpal","Aaronius/penpal","https://github.com/Aaronius/penpal"
"tldjs","thom4parisot/tld.js","https://github.com/thom4parisot/tld.js"
"percy-client","percy/percy-js","https://github.com/percy/percy-js"
"datatables.net-bs4","DataTables/Dist-DataTables-Bootstrap4","https://github.com/DataTables/Dist-DataTables-Bootstrap4"
"postcss-pxtorem","cuth/postcss-pxtorem","https://github.com/cuth/postcss-pxtorem"
"rangetouch","sampotts/rangetouch","https://github.com/sampotts/rangetouch"
"write-file-stdout","ianstormtaylor/write-file-stdout","https://github.com/ianstormtaylor/write-file-stdout"
"react-native-toast-message","calintamas/react-native-toast-message","https://github.com/calintamas/react-native-toast-message"
"env-string","mafintosh/env-string","https://github.com/mafintosh/env-string"
"snyk-php-plugin","snyk/snyk-php-plugin","https://github.com/snyk/snyk-php-plugin"
"electron-devtools-installer","MarshallOfSound/electron-devtools-installer","https://github.com/MarshallOfSound/electron-devtools-installer"
"d64","",""
"babel-plugin-undeclared-variables-check","babel/babel","https://github.com/babel/babel/tree/master/packages/babel-plugin-undeclared-variables-check"
"snarkdown","developit/snarkdown","https://github.com/developit/snarkdown"
"rails-erb-loader","usabilityhub/rails-erb-loader","https://github.com/usabilityhub/rails-erb-loader"
"medium-zoom","francoischalifour/medium-zoom","https://github.com/francoischalifour/medium-zoom"
"date-holidays","commenthol/date-holidays","https://github.com/commenthol/date-holidays"
"babel-plugin-source-map-support","chocolateboy/babel-plugin-source-map-support","https://github.com/chocolateboy/babel-plugin-source-map-support"
"vite-plugin-mkcert","liuweiGL/vite-plugin-mkcert","https://github.com/liuweiGL/vite-plugin-mkcert"
"filemanager-webpack-plugin","gregnb/filemanager-webpack-plugin","https://github.com/gregnb/filemanager-webpack-plugin"
"ngx-pagination","michaelbromley/ngx-pagination","https://github.com/michaelbromley/ngx-pagination"
"lodash.partial","lodash/lodash","https://github.com/lodash/lodash"
"lodash.isregexp","lodash/lodash","https://github.com/lodash/lodash"
"matches-selector","ForbesLindesay/matches-selector","https://github.com/ForbesLindesay/matches-selector"
"trace-event-lib","wix-incubator/trace-event-lib","https://github.com/wix-incubator/trace-event-lib"
"monaco-yaml","remcohaszing/monaco-yaml","https://github.com/remcohaszing/monaco-yaml"
"tsc","basarat/tsc","https://github.com/basarat/tsc"
"babel-plugin-runtime","babel-plugins/babel-plugin-runtime","https://github.com/babel-plugins/babel-plugin-runtime"
"golden-fleece","Rich-Harris/golden-fleece","https://github.com/Rich-Harris/golden-fleece"
"eslint-processor-vue-blocks","antfu/eslint-processor-vue-blocks","https://github.com/antfu/eslint-processor-vue-blocks"
"babel-plugin-dead-code-elimination","babel-plugins/babel-plugin-dead-code-elimination","https://github.com/babel-plugins/babel-plugin-dead-code-elimination"
"babel-plugin-undefined-to-void","babel-plugins/babel-plugin-undefined-to-void","https://github.com/babel-plugins/babel-plugin-undefined-to-void"
"babel-plugin-dev-expression","4Catalyzer/babel-plugin-dev-expression","https://github.com/4Catalyzer/babel-plugin-dev-expression"
"less-openui5","SAP/less-openui5","https://github.com/SAP/less-openui5"
"ember-data","warp-drive-data/warp-drive","https://github.com/warp-drive-data/warp-drive"
"stats-lite","brycebaril/node-stats-lite","https://github.com/brycebaril/node-stats-lite"
"handlebars-layouts","shannonmoeller/handlebars-layouts","https://github.com/shannonmoeller/handlebars-layouts"
"babel-plugin-react-constant-elements","babel-plugins/babel-plugin-react-constant-elements","https://github.com/babel-plugins/babel-plugin-react-constant-elements"
"babel-plugin-constant-folding","babel-plugins/babel-plugin-constant-folding","https://github.com/babel-plugins/babel-plugin-constant-folding"
"babel-plugin-remove-console","babel-plugins/babel-plugin-remove-console","https://github.com/babel-plugins/babel-plugin-remove-console"
"babel-plugin-jscript","babel-plugins/babel-plugin-jscript","https://github.com/babel-plugins/babel-plugin-jscript"
"pid-from-port","kevva/pid-from-port","https://github.com/kevva/pid-from-port"
"vite-dev-rpc","antfu/vite-dev-rpc","https://github.com/antfu/vite-dev-rpc"
"babylon-walk","pugjs/babylon-walk","https://github.com/pugjs/babylon-walk"
"parse","parse-community/Parse-SDK-JS","https://github.com/parse-community/Parse-SDK-JS"
"find-nearest-file","bengourley/find-nearest-file","https://github.com/bengourley/find-nearest-file"
"acorn-stage3","acornjs/acorn-stage3","https://github.com/acornjs/acorn-stage3"
"vue-axios","imcvampire/vue-axios","https://github.com/imcvampire/vue-axios"
"monotone-convex-hull-2d","mikolalysenko/monotone-convex-hull-2d","https://github.com/mikolalysenko/monotone-convex-hull-2d"
"oas","readmeio/oas","https://github.com/readmeio/oas"
"eslint-plugin-no-use-extend-native","dustinspecker/eslint-plugin-no-use-extend-native","https://github.com/dustinspecker/eslint-plugin-no-use-extend-native"
"multi-sort-stream","",""
"babel-plugin-inline-environment-variables","babel-plugins/babel-plugin-inline-environment-variables","https://github.com/babel-plugins/babel-plugin-inline-environment-variables"
"magic-bytes.js","LarsKoelpin/magic-bytes","https://github.com/LarsKoelpin/magic-bytes"
"multiaddr","multiformats/js-multiaddr","https://github.com/multiformats/js-multiaddr"
"cson","bevry/cson","https://github.com/bevry/cson"
"babel-plugin-proto-to-assign","babel-plugins/babel-plugin-proto-to-assign","https://github.com/babel-plugins/babel-plugin-proto-to-assign"
"json-query","mmckegg/json-query","https://github.com/mmckegg/json-query"
"lockfile-lint","lirantal/lockfile-lint","https://github.com/lirantal/lockfile-lint"
"babel-plugin-eval","babel-plugins/babel-plugin-eval","https://github.com/babel-plugins/babel-plugin-eval"
"babel-plugin-property-literals","babel-plugins/babel-plugin-property-literals","https://github.com/babel-plugins/babel-plugin-property-literals"
"babel-plugin-remove-debugger","babel-plugins/babel-plugin-remove-debugger","https://github.com/babel-plugins/babel-plugin-remove-debugger"
"babel-plugin-member-expression-literals","babel-plugins/babel-plugin-member-expression-literals","https://github.com/babel-plugins/babel-plugin-member-expression-literals"
"inquirer-autosubmit-prompt","yaodingyd/inquirer-autosubmit-prompt","https://github.com/yaodingyd/inquirer-autosubmit-prompt"
"directory-tree","mihneadb/node-directory-tree","https://github.com/mihneadb/node-directory-tree"
"geometry-interfaces","trusktr/geometry-interfaces","https://github.com/trusktr/geometry-interfaces"
"vis-data","visjs/vis-data","https://github.com/visjs/vis-data"
"regex-escape","IonicaBizau/regex-escape.js","https://github.com/IonicaBizau/regex-escape.js"
"bootstrap-select","snapappointments/bootstrap-select","https://github.com/snapappointments/bootstrap-select"
"global-cache-dir","ehmicky/global-cache-dir","https://github.com/ehmicky/global-cache-dir"
"react-native-fit-image","huiseoul/react-native-fit-image","https://github.com/huiseoul/react-native-fit-image"
"react-native-elements","react-native-elements/react-native-elements","https://github.com/react-native-elements/react-native-elements"
"mock-apollo-client","mike-gibson/mock-apollo-client","https://github.com/mike-gibson/mock-apollo-client"
"requirefresh","bevry/requirefresh","https://github.com/bevry/requirefresh"
"gl-vec2","stackgl/gl-vec2","https://github.com/stackgl/gl-vec2"
"babel-plugin-espower","power-assert-js/babel-plugin-espower","https://github.com/power-assert-js/babel-plugin-espower"
"react-timeago","naman34/react-timeago","https://github.com/naman34/react-timeago"
"create-next-app","vercel/next.js","https://github.com/vercel/next.js"
"convert-units","ben-ng/convert-units","https://github.com/ben-ng/convert-units"
"lodash.keyby","lodash/lodash","https://github.com/lodash/lodash"
"openapi-server-url-templating","swaggerexpert/openapi-server-url-templating","https://github.com/swaggerexpert/openapi-server-url-templating"
"volar-service-html","volarjs/services","https://github.com/volarjs/services"
"tslog","fullstack-build/tslog","https://github.com/fullstack-build/tslog"
"vue-runtime-helpers","znck/vue-runtime-helpers","https://github.com/znck/vue-runtime-helpers"
"normalize-wheel-es","sxzz/normalize-wheel-es","https://github.com/sxzz/normalize-wheel-es"
"cypress-grep","bahmutov/cypress-grep","https://github.com/bahmutov/cypress-grep"
"react-google-charts","RakanNimer/react-google-charts","https://github.com/RakanNimer/react-google-charts"
"grpc_tools_node_protoc_ts","agreatfool/grpc_tools_node_protoc_ts","https://github.com/agreatfool/grpc_tools_node_protoc_ts"
"fuzzaldrin-plus","jeancroy/fuzzaldrin-plus","https://github.com/jeancroy/fuzzaldrin-plus"
"unidragger","metafizzy/unidragger","https://github.com/metafizzy/unidragger"
"foundation-sites","foundation/foundation-sites","https://github.com/foundation/foundation-sites"
"devexpress-diagram","DevExpress/diagram","https://github.com/DevExpress/diagram"
"react-native-progress","oblador/react-native-progress","https://github.com/oblador/react-native-progress"
"bloom-filters","Callidon/bloom-filters","https://github.com/Callidon/bloom-filters"
"mimelib","andris9/mimelib","https://github.com/andris9/mimelib"
"jsonpack","sapienlab/jsonpack","https://github.com/sapienlab/jsonpack"
"to-array-buffer","dy/to-array-buffer","https://github.com/dy/to-array-buffer"
"any-shell-escape","boazy/any-shell-escape","https://github.com/boazy/any-shell-escape"
"ibm-cloud-sdk-core","IBM/node-sdk-core","https://github.com/IBM/node-sdk-core"
"json-lexer","finnp/json-lexer","https://github.com/finnp/json-lexer"
"unzip-crx-3","peerigon/unzip-crx","https://github.com/peerigon/unzip-crx"
"path-temp","zkochan/packages","https://github.com/zkochan/packages/blob/main/path-temp"
"ndarray-linear-interpolate","mikolalysenko/ndarray-linear-interpolate","https://github.com/mikolalysenko/ndarray-linear-interpolate"
"farmhash","lovell/farmhash","https://github.com/lovell/farmhash"
"mqemitter","mcollina/mqemitter","https://github.com/mcollina/mqemitter"
"tesseract.js","naptha/tesseract.js","https://github.com/naptha/tesseract.js"
"highlight-words","tricinel/highlight-words","https://github.com/tricinel/highlight-words"
"is-retina","KyleAMathews/isRetina","https://github.com/KyleAMathews/isRetina"
"testcafe-safe-storage","DevExpress/testcafe-safe-storage","https://github.com/DevExpress/testcafe-safe-storage"
"date-easter","commenthol/date-easter","https://github.com/commenthol/date-easter"
"try-require","rragan/try-require","https://github.com/rragan/try-require"
"es-check","yowainwright/es-check","https://github.com/yowainwright/es-check"
"lodash-unified","",""
"auth-header","izaakschroeder/auth-header","https://github.com/izaakschroeder/auth-header"
"typed-error","balena-io-modules/typed-error","https://github.com/balena-io-modules/typed-error"
"socket.io-redis","socketio/socket.io-redis","https://github.com/socketio/socket.io-redis"
"yaml-lint","rasshofer/yaml-lint","https://github.com/rasshofer/yaml-lint"
"interface-store","ipfs/js-stores","https://github.com/ipfs/js-stores"
"clean-css-cli","clean-css/clean-css-cli","https://github.com/clean-css/clean-css-cli"
"exception-formatter","benbria/exception-formatter","https://github.com/benbria/exception-formatter"
"lodash.trimend","lodash/lodash","https://github.com/lodash/lodash"
"oauth2-server","oauthjs/node-oauth2-server","https://github.com/oauthjs/node-oauth2-server"
"cy-verify-downloads","elaichenkov/cy-verify-downloads","https://github.com/elaichenkov/cy-verify-downloads"
"transformation-matrix","chrvadala/transformation-matrix","https://github.com/chrvadala/transformation-matrix"
"astronomia","commenthol/astronomia","https://github.com/commenthol/astronomia"
"miniprogram-api-typings","wechat-miniprogram/api-typings","https://github.com/wechat-miniprogram/api-typings"
"rn-fetch-blob","joltup/rn-fetch-blob","https://github.com/joltup/rn-fetch-blob"
"firefox-profile","saadtazi/firefox-profile-js","https://github.com/saadtazi/firefox-profile-js"
"chartjs-plugin-zoom","chartjs/chartjs-plugin-zoom","https://github.com/chartjs/chartjs-plugin-zoom"
"const-pinf-float64","const-io/pinf-float64","https://github.com/const-io/pinf-float64"
"time-grunt","sindresorhus/time-grunt","https://github.com/sindresorhus/time-grunt"
