"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"lazycell","29399132","0.00070380","7729513","13009140","23749996","40716462","61790552"
"bitvec","29375098","0.00070323","7528479","9345500","19740627","34991872","75269015"
"pest_meta","29323002","0.00070198","4822123","9118520","17394821","38356244","76923303"
"pest_generator","29287193","0.00070112","4813236","9106151","17375324","38300760","76840494"
"num_enum","29209247","0.00069926","3108058","7427354","16608665","37658337","81243825"
"num_enum_derive","29199218","0.00069902","3103783","7424394","16597652","37645047","81225218"
"radium","29034569","0.00069508","7044632","8998426","19500197","34689933","74939661"
"polling","28680789","0.00068661","4524697","7533509","15074191","42377800","73893749"
"tap","28613706","0.00068500","5757791","7580194","18226743","35708727","75795077"
"criterion","28582699","0.00068426","4647658","8973117","16400531","35108583","77783607"
"funty","28228508","0.00067578","6283682","8208013","18151957","34202201","74296687"
"libz-sys","28184299","0.00067472","6776659","12660444","22649894","34515034","64319466"
"wyz","28171508","0.00067441","5638045","8007340","18360928","34365999","74485232"
"phf_codegen","27928648","0.00066860","3067788","7853217","18601256","37258601","72862382"
"mime_guess","27836997","0.00066641","7795242","10982485","19106825","35517778","65782655"
"tungstenite","27790756","0.00066530","4566917","8824912","16094075","37563040","71904839"
"android_system_properties","27719603","0.00066360","0","3207457","18975795","39024183","77390584"
"num","27718471","0.00066357","6315840","9855827","17106633","36124138","69189918"
"os_str_bytes","27710567","0.00066338","3080622","23675820","33540112","33936167","44320114"
"opentelemetry","27455423","0.00065727","2204654","6065673","12500698","38059091","78447002"
"hashlink","27436257","0.00065681","2456417","6020661","13583311","31642779","83478119"
"security-framework-sys","27178655","0.00065065","5550747","9492342","15808770","33278330","71763090"
"anstyle-wincon","27043813","0.00064742","0","0","9511995","36397734","89309340"
"csv","26767991","0.00064082","7345194","12193728","16240230","37305425","60755378"
"schannel","26757781","0.00064057","5257178","9449431","15960953","32320827","70800517"
"urlencoding","26691968","0.00063900","1921617","4583418","16397392","37556810","73000607"
"csv-core","26531486","0.00063515","7115886","12112700","15724351","36989016","60715477"
"pem-rfc7468","26507372","0.00063458","371595","4082732","14527062","31802456","81753016"
"arrayref","26462192","0.00063349","6098315","10812184","15312305","32362360","67725796"
"io-lifetimes","26428171","0.00063268","172286","5560772","48498062","41699018","36210720"
"pyo3-build-config","26405140","0.00063213","912065","5035838","11371573","34396600","80309624"
"unsafe-libyaml","26391205","0.00063179","0","1463984","11873939","33867659","84750446"
"schemars","26338942","0.00063054","1303376","3340971","6741417","20050132","100258818"
"tonic-build","26241771","0.00062822","3188404","7841309","16625046","34009355","69544743"
"brotli","26183624","0.00062683","1062798","5864978","12675344","32114892","79200112"
"iana-time-zone-haiku","26179288","0.00062672","0","1255354","17330881","37286151","75024058"
"tracing-serde","26168305","0.00062646","6595403","7324484","12216909","29384756","75319976"
"crypto-bigint","26084596","0.00062445","913947","6199651","15509314","34308653","73491417"
"unindent","26083340","0.00062442","6051244","7351702","11902766","34448854","70662136"
"cast","26072581","0.00062417","4840935","9552651","16393039","31231444","68344838"
"brotli-decompressor","26043264","0.00062347","1113193","5794897","13138741","33259156","76910337"
"async-io","26030773","0.00062317","4535424","7300357","14445088","38503531","65369469"
"pbkdf2","26016848","0.00062283","2811873","8023441","18092976","37655137","63500815"
"utf-8","25753366","0.00061653","4963102","8739364","14863205","31637875","68563284"
"yansi","25746765","0.00061637","2039965","4546719","13651612","35064304","73431227"
"valuable","25681300","0.00061480","50","5590212","14631396","34483858","73700988"
"criterion-plot","25478693","0.00060995","4475905","8647613","15593988","30004639","68671324"
"oorandom","25474435","0.00060985","4548194","8683380","15667560","30890506","67582537"
"combine","25453709","0.00060935","3940286","9331054","16509112","35456645","62031451"
"inout","25346009","0.00060677","33","2760837","14738047","34708426","74522703"
"num_threads","25225700","0.00060389","917","15945469","18860969","31979430","59341716"
"winreg","25038524","0.00059941","6278667","11342916","17857674","36809794","52903572"
"matches","25021994","0.00059902","18879029","28485518","22309196","23814887","31621344"
"tiny-keccak","25013218","0.00059881","4004883","7059366","13420393","30826691","69754761"
"pyo3","25011959","0.00059878","4157227","5398138","11264888","33431540","70808003"
"camino","24929376","0.00059680","1649866","6976948","15566048","34189245","66264776"
"zeroize_derive","24875397","0.00059551","4348943","9738609","14694325","31504115","64090996"
"derivative","24864837","0.00059525","6887166","10834144","18400912","36053304","52148663"
"tinytemplate","24852842","0.00059497","4602915","8601757","15895360","30124161","65040018"
"tokio-tungstenite","24769310","0.00059297","3507202","6858442","13924243","33900582","65656085"
"rand_xorshift","24750729","0.00059252","7064616","9081040","13342572","24501351","69764070"
"fallible-iterator","24719528","0.00059178","4683121","9488978","15478675","31996210","61950657"
"twox-hash","24658001","0.00059030","2084903","4716668","12284577","29687226","74516633"
"xattr","24650367","0.00059012","3317907","6575610","14244726","31727608","67385984"
"pyo3-macros-backend","24635764","0.00058977","3800127","5026034","10932044","33142945","70277674"
"pyo3-macros","24632862","0.00058970","3806328","5026928","10940546","33141331","70249181"
"foldhash","24602419","0.00058897","0","0","0","5249398","117762701"
"cargo_metadata","24472826","0.00058587","4090488","8252620","16057283","32030685","61933057"
"semver-parser","24388128","0.00058384","19328021","17620629","18367497","26245859","40378635"
"globset","24358701","0.00058314","4792780","8638580","17464960","30668791","60228397"
"event-listener-strategy","24345227","0.00058282","0","0","1098217","38033035","82594884"
"hkdf","24334646","0.00058256","2587284","5869894","15631211","32210256","65374585"
"predicates","24275767","0.00058115","2610961","7352686","16726064","34844969","59844155"
"crc","24191557","0.00057914","3556305","8256890","13893921","26140041","69110629"
"windows-result","23977306","0.00057401","0","0","0","11591209","108295324"
"cmake","23881467","0.00057171","3323814","8209537","13278997","24325359","70269629"
"vec_map","23691010","0.00056715","17337842","22519717","18075428","22485426","38036640"
"zip","23516291","0.00056297","3010994","6003918","12159231","25965691","70441621"
"serde_path_to_error","23404320","0.00056029","468372","1960999","11809517","30041668","72741046"
"plotters","23377555","0.00055965","4490909","8584448","14201999","27969338","61641083"
"serde_bytes","23280935","0.00055734","3081902","10405101","14479817","30608206","57829650"
"diff","23179682","0.00055491","3721452","9850830","15097113","29832528","57396491"
"plotters-backend","23090919","0.00055279","3839202","8369846","14059543","27849983","61336023"
"sha-1","22989085","0.00055035","15193648","27892012","19908738","22400281","29550749"
"plotters-svg","22963467","0.00054974","3818768","8358595","13969786","27637146","61033043"
"hostname","22950277","0.00054942","6877726","10298041","15148301","29000723","53426597"
"tar","22889082","0.00054796","4033433","7076472","14127803","29555963","59651739"
"colored","22847875","0.00054697","4732465","7711148","12698733","22703404","66393629"
"alloc-no-stdlib","22810441","0.00054607","1126281","5863029","12859042","30927022","63276835"
"terminal_size","22785510","0.00054548","5347708","12204496","14011856","27020174","55343318"
"alloc-stdlib","22760130","0.00054487","1102160","5827112","12840184","30875542","63155653"
"pyo3-ffi","22615658","0.00054141","0","2264850","9278157","32136033","69399251"
"cookie","22590051","0.00054080","5756211","9122285","13497986","26768052","57805724"
"proc-macro-hack","22434083","0.00053706","21582531","23100662","21985871","18051448","27449906"
"signal-hook","22279446","0.00053336","5756008","10190431","17841413","26252502","51356879"
"ciborium-io","22249448","0.00053264","1409","1341512","12649359","30562453","66692510"
"ciborium","22249089","0.00053263","31994","1347883","12646795","30548845","66669929"
"ciborium-ll","22233431","0.00053226","1399","1338763","12643650","30545232","66638114"
"flume","22192852","0.00053129","893545","3792326","11108874","32246290","62923229"
"num-derive","22155648","0.00053040","3739877","8223296","11575054","27409233","59830784"
"scoped-tls","22088421","0.00052879","6617649","9601944","16101001","28005595","50115919"
"cargo-platform","21949129","0.00052545","2200346","6394324","14329586","30604518","56216872"
"dirs-sys-next","21903134","0.00052435","6711143","12001479","19004021","26510325","45288703"
"simd-adler32","21788024","0.00052160","2311","5430","7218297","23820484","77893602"
"rsa","21770181","0.00052117","1074045","3748920","9536839","26168475","68322626"
"phf_macros","21714724","0.00051984","1954805","5262195","10691124","24157765","66507732"
"predicates-core","21712038","0.00051978","2402666","6889301","14940549","29930865","54396812"
"predicates-tree","21670622","0.00051879","2409440","6891845","14880451","29877737","54293638"
"serde_repr","21655162","0.00051842","2895515","6431768","13672143","26265011","59011373"
"curve25519-dalek","21626807","0.00051774","4446442","8807263","15996176","27677551","51206603"
"dunce","21607768","0.00051728","733516","2207359","7997307","20277668","76822994"
"async-task","21569533","0.00051637","4469637","7466018","13988752","27347124","54576135"
"erased-serde","21505656","0.00051484","2648050","4797147","8455284","24344620","67283182"
"pretty_assertions","21502130","0.00051475","4409484","9353159","12537077","27442658","53768274"
"ff","21414709","0.00051266","1537231","4699299","12730849","27680972","60425198"
"block-padding","21413300","0.00051263","11198193","15522691","16875517","23861446","39608654"
"fs_extra","21258738","0.00050893","3252504","7485618","9784840","20334208","65436524"
"async-compression","21245252","0.00050860","2171088","4419027","10426794","27656345","61553009"
"futures-timer","21134979","0.00050596","3177590","6072586","13234996","27729192","55460534"
"group","21059908","0.00050417","1497793","4566841","12658933","27612165","58963812"
"tracing-opentelemetry","21042339","0.00050375","1905848","4778664","10419807","28401139","59706241"
"crc-catalog","21041796","0.00050373","531525","5511333","11874356","23348267","63943501"
