"package","year","downloads"
"fbemitter","2023","55729386"
"fbemitter","2024","68085808"
"fbemitter","2025","87792190"
"fbjs","2021","287149667"
"fbjs","2022","365615677"
"fbjs","2023","341777759"
"fbjs","2024","360193178"
"fbjs","2025","430443387"
"fbjs-css-vars","2021","105718248"
"fbjs-css-vars","2022","170012501"
"fbjs-css-vars","2023","195144940"
"fbjs-css-vars","2024","232565042"
"fbjs-css-vars","2025","308112762"
"fbjs-scripts","2021","19302841"
"fbjs-scripts","2022","8848295"
"fbjs-scripts","2023","6692801"
"fbjs-scripts","2024","7874030"
"fbjs-scripts","2025","6752443"
"fclone","2021","41599552"
"fclone","2022","57970337"
"fclone","2023","107416570"
"fclone","2024","85072137"
"fclone","2025","92379822"
"fd","2021","16417497"
"fd","2022","18809153"
"fd","2023","12878029"
"fd","2024","7977144"
"fd","2025","8097130"
"fd-package-json","2021","0"
"fd-package-json","2022","0"
"fd-package-json","2023","0"
"fd-package-json","2024","22829086"
"fd-package-json","2025","125115983"
"fd-slicer","2021","507759052"
"fd-slicer","2022","627469372"
"fd-slicer","2023","783021370"
"fd-slicer","2024","782865806"
"fd-slicer","2025","949242854"
"fd-slicer2","2021","132"
"fd-slicer2","2022","303"
"fd-slicer2","2023","825587"
"fd-slicer2","2024","2826532"
"fd-slicer2","2025","6254831"
"fdir","2021","2421800"
"fdir","2022","3166515"
"fdir","2023","7447574"
"fdir","2024","72172708"
"fdir","2025","1353880841"
"fe-pilot","2021","0"
"fe-pilot","2022","0"
"fe-pilot","2023","0"
"fe-pilot","2024","4765143"
"fe-pilot","2025","13008463"
"feather-icons","2021","2149822"
"feather-icons","2022","2972050"
"feather-icons","2023","3945582"
"feather-icons","2024","4696349"
"feather-icons","2025","6090749"
"feathers-hooks-common","2021","1103194"
"feathers-hooks-common","2022","1287482"
"feathers-hooks-common","2023","1615436"
"feathers-hooks-common","2024","1525297"
"feathers-hooks-common","2025","1669158"
"feature-detect-es6","2021","1800605"
"feature-detect-es6","2022","1950485"
"feature-detect-es6","2023","2714351"
"feature-detect-es6","2024","3795160"
"feature-detect-es6","2025","2155639"
"feature-policy","2021","33785507"
"feature-policy","2022","31004206"
"feature-policy","2023","27378981"
"feature-policy","2024","22223562"
"feature-policy","2025","19921844"
"feaxios","2021","0"
"feaxios","2022","0"
"feaxios","2023","0"
"feaxios","2024","21909"
"feaxios","2025","6995121"
"fecha","2021","215925958"
"fecha","2022","320349027"
"fecha","2023","404433886"
"fecha","2024","463061665"
"fecha","2025","645073865"
"feed","2021","5289765"
"feed","2022","11167426"
"feed","2023","15541466"
"feed","2024","21777965"
"feed","2025","28644836"
"feed-me-up-scotty","2021","288686"
"feed-me-up-scotty","2022","1589912"
"feed-me-up-scotty","2023","1764170"
"feed-me-up-scotty","2024","1778790"
"feed-me-up-scotty","2025","565350"
"fela","2021","1400261"
"fela","2022","2519267"
"fela","2023","2358255"
"fela","2024","2567736"
"fela","2025","2540735"
"fela-bindings","2021","1117224"
"fela-bindings","2022","1964152"
"fela-bindings","2023","1696071"
"fela-bindings","2024","1853778"
"fela-bindings","2025","1901479"
"fela-dom","2021","1386629"
"fela-dom","2022","2343827"
"fela-dom","2023","2253762"
"fela-dom","2024","2509419"
"fela-dom","2025","2480108"
"fela-plugin-embedded","2021","895784"
"fela-plugin-embedded","2022","1567197"
"fela-plugin-embedded","2023","1538572"
"fela-plugin-embedded","2024","1605915"
"fela-plugin-embedded","2025","1655544"
"fela-plugin-fallback-value","2021","1042615"
"fela-plugin-fallback-value","2022","1689628"
"fela-plugin-fallback-value","2023","1658971"
"fela-plugin-fallback-value","2024","1795105"
"fela-plugin-fallback-value","2025","1788607"
"fela-tools","2021","1152106"
"fela-tools","2022","2031643"
"fela-tools","2023","1887256"
"fela-tools","2024","2184750"
"fela-tools","2025","2219660"
"fela-utils","2021","1400591"
"fela-utils","2022","2219396"
"fela-utils","2023","2445173"
"fela-utils","2024","2970235"
"fela-utils","2025","2902318"
"fengari","2021","3844000"
"fengari","2022","7091104"
"fengari","2023","14206709"
"fengari","2024","25331906"
"fengari","2025","38976293"
"fengari-interop","2021","3834515"
"fengari-interop","2022","7129141"
"fengari-interop","2023","14226611"
"fengari-interop","2024","25524716"
"fengari-interop","2025","38285016"
"fergies-inverted-index","2021","194540"
"fergies-inverted-index","2022","683794"
"fergies-inverted-index","2023","961356"
"fergies-inverted-index","2024","5897708"
"fergies-inverted-index","2025","7308300"
"fetch","2021","2397182"
"fetch","2022","2928547"
"fetch","2023","3545954"
"fetch","2024","5678580"
"fetch","2025","6234456"
"fetch-blob","2021","11255881"
"fetch-blob","2022","64561900"
"fetch-blob","2023","152315544"
"fetch-blob","2024","241194314"
"fetch-blob","2025","534508144"
"fetch-cookie","2021","9666317"
"fetch-cookie","2022","16874715"
"fetch-cookie","2023","21896248"
"fetch-cookie","2024","31239512"
"fetch-cookie","2025","49581608"
"fetch-extras","2021","0"
"fetch-extras","2022","0"
"fetch-extras","2023","0"
"fetch-extras","2024","314"
"fetch-extras","2025","48009"
"fetch-h2","2021","388660"
"fetch-h2","2022","1014261"
"fetch-h2","2023","1169173"
"fetch-h2","2024","3536094"
"fetch-h2","2025","2754945"
"fetch-har","2021","158104"
"fetch-har","2022","623584"
"fetch-har","2023","1828541"
"fetch-har","2024","2996254"
"fetch-har","2025","3523489"
"fetch-intercept","2021","793176"
"fetch-intercept","2022","1199684"
"fetch-intercept","2023","1368880"
"fetch-intercept","2024","1792285"
"fetch-intercept","2025","2305343"
"fetch-jsonp","2021","3017876"
"fetch-jsonp","2022","4817004"
"fetch-jsonp","2023","4527876"
"fetch-jsonp","2024","3483355"
"fetch-jsonp","2025","4188363"
"fetch-mock","2021","25084247"
"fetch-mock","2022","31216258"
"fetch-mock","2023","37343258"
"fetch-mock","2024","39022260"
"fetch-mock","2025","47443157"
"fetch-mock-jest","2021","1694959"
"fetch-mock-jest","2022","3659008"
"fetch-mock-jest","2023","5505428"
"fetch-mock-jest","2024","6634411"
"fetch-mock-jest","2025","5660727"
"fetch-node-website","2021","1856298"
"fetch-node-website","2022","3916893"
"fetch-node-website","2023","4580718"
"fetch-node-website","2024","6240510"
"fetch-node-website","2025","4591023"
"fetch-nodeshim","2021","0"
"fetch-nodeshim","2022","0"
"fetch-nodeshim","2023","0"
"fetch-nodeshim","2024","0"
"fetch-nodeshim","2025","1254"
"fetch-ponyfill","2021","7083601"
"fetch-ponyfill","2022","13635814"
"fetch-ponyfill","2023","13576368"
"fetch-ponyfill","2024","10366070"
"fetch-ponyfill","2025","14371265"
"fetch-readablestream","2021","1029240"
"fetch-readablestream","2022","979051"
"fetch-readablestream","2023","980219"
"fetch-readablestream","2024","1513307"
"fetch-readablestream","2025","1013058"
"fetch-retry","2021","5274309"
"fetch-retry","2022","71170385"
"fetch-retry","2023","207960280"
"fetch-retry","2024","238759511"
"fetch-retry","2025","185625436"
"ffi-napi","2021","1324864"
"ffi-napi","2022","1598891"
"ffi-napi","2023","2074720"
"ffi-napi","2024","1218713"
"ffi-napi","2025","651930"
"ffjavascript","2021","236201"
"ffjavascript","2022","809270"
"ffjavascript","2023","1541025"
"ffjavascript","2024","1550759"
"ffjavascript","2025","2354413"
"fflate","2021","33680981"
"fflate","2022","54144368"
"fflate","2023","113763895"
"fflate","2024","249203795"
"fflate","2025","668290709"
"ffmpeg","2021","1854907"
"ffmpeg","2022","1497601"
"ffmpeg","2023","1282183"
"ffmpeg","2024","4704794"
"ffmpeg","2025","4099742"
"ffmpeg-static","2021","6441708"
"ffmpeg-static","2022","5475056"
"ffmpeg-static","2023","2728956"
"ffmpeg-static","2024","5755764"
"ffmpeg-static","2025","9483996"
"ffprobe-static","2021","690655"
"ffprobe-static","2022","990835"
"ffprobe-static","2023","1151913"
"ffprobe-static","2024","1481665"
"ffprobe-static","2025","3267742"
"fft.js","2021","275605"
"fft.js","2022","476858"
"fft.js","2023","523812"
"fft.js","2024","1674652"
"fft.js","2025","6374324"
"fg-loadcss","2021","2489077"
"fg-loadcss","2022","2536014"
"fg-loadcss","2023","2951773"
"fg-loadcss","2024","3569757"
"fg-loadcss","2025","3382309"
"fibers","2021","31690657"
"fibers","2022","27449044"
"fibers","2023","17923490"
"fibers","2024","9220425"
"fibers","2025","5655333"
"figgy-pudding","2021","534721875"
"figgy-pudding","2022","508319946"
"figgy-pudding","2023","392948998"
"figgy-pudding","2024","255186239"
"figgy-pudding","2025","235347735"
"figlet","2021","43847951"
"figlet","2022","37040716"
"figlet","2023","33135227"
"figlet","2024","57700520"
"figlet","2025","102726485"
"figma-js","2021","353258"
"figma-js","2022","1308985"
"figma-js","2023","2933488"
"figma-js","2024","4573723"
"figma-js","2025","4943648"
"figma-transformer","2021","61545"
"figma-transformer","2022","130107"
"figma-transformer","2023","1361811"
"figma-transformer","2024","2214591"
"figma-transformer","2025","1438528"
"figures","2021","1318622781"
"figures","2022","1528622938"
"figures","2023","1604956788"
"figures","2024","1790350792"
"figures","2025","2230580466"
"file","2021","6445244"
"file","2022","7130227"
"file","2023","7841813"
"file","2024","6619722"
"file","2025","5351408"
"file-contents","2021","5660316"
"file-contents","2022","7129332"
"file-contents","2023","5147370"
"file-contents","2024","5511663"
"file-contents","2025","4727831"
"file-entry-cache","2021","872099337"
"file-entry-cache","2022","1176127900"
"file-entry-cache","2023","1445010800"
"file-entry-cache","2024","1863596741"
"file-entry-cache","2025","2824913301"
"file-exists","2021","2527488"
"file-exists","2022","3819447"
"file-exists","2023","2975025"
"file-exists","2024","3357709"
"file-exists","2025","5134032"
"file-exists-dazinatorfork","2021","5305760"
"file-exists-dazinatorfork","2022","3641974"
"file-exists-dazinatorfork","2023","3661771"
"file-exists-dazinatorfork","2024","3044141"
"file-exists-dazinatorfork","2025","1941610"
"file-extension","2021","1732342"
"file-extension","2022","2164325"
"file-extension","2023","2288730"
"file-extension","2024","3144224"
"file-extension","2025","4882444"
"file-is-binary","2021","1266549"
"file-is-binary","2022","1247522"
"file-is-binary","2023","1265600"
"file-is-binary","2024","2010428"
"file-is-binary","2025","1627775"
"file-js","2021","1255094"
"file-js","2022","2555614"
"file-js","2023","3521352"
"file-js","2024","3473917"
"file-js","2025","4966366"
"file-loader","2021","620296844"
"file-loader","2022","698806401"
"file-loader","2023","641734822"
"file-loader","2024","516530252"
"file-loader","2025","541776971"
"file-manager","2021","785737"
"file-manager","2022","962305"
"file-manager","2023","1085183"
"file-manager","2024","1550171"
"file-manager","2025","1793609"
"file-match","2021","6310563"
"file-match","2022","5282688"
"file-match","2023","3326422"
"file-match","2024","3441334"
"file-match","2025","3067015"
"file-name","2021","2103797"
"file-name","2022","2245587"
"file-name","2023","2693833"
"file-name","2024","3576780"
"file-name","2025","3495030"
"file-saver","2021","68750677"
"file-saver","2022","108514236"
"file-saver","2023","174698332"
"file-saver","2024","151367477"
"file-saver","2025","200055270"
"file-saver-es","2021","419505"
"file-saver-es","2022","1135022"
"file-saver-es","2023","1797219"
"file-saver-es","2024","2279456"
"file-saver-es","2025","2776751"
"file-selector","2021","53925263"
"file-selector","2022","90693407"
"file-selector","2023","121258500"
"file-selector","2024","152396022"
"file-selector","2025","238695189"
"file-set","2021","6890552"
"file-set","2022","7762083"
"file-set","2023","10668588"
"file-set","2024","12421216"
"file-set","2025","13571825"
"file-size","2021","4527482"
"file-size","2022","5936207"
"file-size","2023","3725021"
"file-size","2024","4857874"
"file-size","2025","6033344"
"file-source","2021","1702755"
"file-source","2022","2539392"
"file-source","2023","4149436"
"file-source","2024","5848259"
"file-source","2025","7936180"
"file-stat","2021","4443972"
"file-stat","2022","5944437"
"file-stat","2023","3952935"
"file-stat","2024","3649191"
"file-stat","2025","3370298"
"file-stream-rotator","2021","21922674"
"file-stream-rotator","2022","53349721"
"file-stream-rotator","2023","73462359"
"file-stream-rotator","2024","40385425"
"file-stream-rotator","2025","44313320"
"file-sync-cmp","2021","14765126"
"file-sync-cmp","2022","16789006"
"file-sync-cmp","2023","15999255"
"file-sync-cmp","2024","18019813"
"file-sync-cmp","2025","16017543"
"file-system","2021","6335214"
"file-system","2022","5358796"
"file-system","2023","3398316"
"file-system","2024","3677717"
"file-system","2025","3204229"
"file-system-cache","2021","116617514"
"file-system-cache","2022","180753911"
"file-system-cache","2023","268519171"
"file-system-cache","2024","270765102"
"file-system-cache","2025","184122697"
"file-type","2021","1277858449"
"file-type","2022","993873237"
"file-type","2023","1037487507"
"file-type","2024","1050435818"
"file-type","2025","1337910692"
"file-uri-to-path","2021","758752962"
"file-uri-to-path","2022","914385646"
"file-uri-to-path","2023","873751904"
"file-uri-to-path","2024","646034655"
"file-uri-to-path","2025","768060220"
"file-url","2021","6583593"
"file-url","2022","9069586"
"file-url","2023","21204897"
"file-url","2024","23702261"
"file-url","2025","35511983"
"filefy","2021","6409047"
"filefy","2022","5912723"
"filefy","2023","4452476"
"filefy","2024","3648495"
"filefy","2025","3717471"
"filehound","2021","1272057"
"filehound","2022","2621529"
"filehound","2023","3546851"
"filehound","2024","3499516"
"filehound","2025","5122379"
"filelist","2021","136261301"
"filelist","2022","303834715"
"filelist","2023","464254723"
"filelist","2024","662540370"
"filelist","2025","953898688"
"filemanager-webpack-plugin","2021","2030408"
"filemanager-webpack-plugin","2022","3524773"
"filemanager-webpack-plugin","2023","5802270"
"filemanager-webpack-plugin","2024","7578262"
"filemanager-webpack-plugin","2025","7615822"
"filename-regex","2021","146336530"
"filename-regex","2022","151046869"
"filename-regex","2023","107326724"
"filename-regex","2024","99715116"
"filename-regex","2025","119602067"
"filename-reserved-regex","2021","216389987"
"filename-reserved-regex","2022","168551585"
"filename-reserved-regex","2023","186169746"
"filename-reserved-regex","2024","212410445"
"filename-reserved-regex","2025","278185939"
"filenamify","2021","231393905"
"filenamify","2022","181162615"
"filenamify","2023","193092649"
"filenamify","2024","215802283"
"filenamify","2025","283902665"
"filenamify-url","2021","8269810"
"filenamify-url","2022","6431852"
