"package","year","downloads"
"libp11-kit-dev","2025","14461"
"libp11-kit0","2021","203470"
"libp11-kit0","2022","201873"
"libp11-kit0","2023","219805"
"libp11-kit0","2024","241647"
"libp11-kit0","2025","271095"
"libp4est-2.3","2022","1"
"libp4est-2.3","2023","1"
"libp4est-2.3","2024","12"
"libp4est-2.3","2025","21"
"libp4est-dev","2021","86"
"libp4est-dev","2022","79"
"libp4est-dev","2023","80"
"libp4est-dev","2024","69"
"libp4est-dev","2025","70"
"libp4est-sc-2.3","2022","1"
"libp4est-sc-2.3","2023","1"
"libp4est-sc-2.3","2024","12"
"libp4est-sc-2.3","2025","21"
"libp8-platform-dev","2021","144"
"libp8-platform-dev","2022","122"
"libp8-platform-dev","2023","109"
"libp8-platform-dev","2024","96"
"libp8-platform-dev","2025","92"
"libp8-platform2","2021","3564"
"libp8-platform2","2022","3272"
"libp8-platform2","2023","3326"
"libp8-platform2","2024","3420"
"libp8-platform2","2025","3492"
"libpacemaker1","2021","59"
"libpacemaker1","2022","190"
"libpacemaker1","2023","249"
"libpacemaker1","2024","387"
"libpacemaker1","2025","416"
"libpacemaker30","2025","44"
"libpackage-stash-xs-perl","2021","33357"
"libpackage-stash-xs-perl","2022","35235"
"libpackage-stash-xs-perl","2023","39848"
"libpackage-stash-xs-perl","2024","45200"
"libpackage-stash-xs-perl","2025","49024"
"libpackagekit-glib2-18","2021","106254"
"libpackagekit-glib2-18","2022","102964"
"libpackagekit-glib2-18","2023","117482"
"libpackagekit-glib2-18","2024","130364"
"libpackagekit-glib2-18","2025","148772"
"libpackagekit-glib2-dev","2021","71"
"libpackagekit-glib2-dev","2022","59"
"libpackagekit-glib2-dev","2023","58"
"libpackagekit-glib2-dev","2024","53"
"libpackagekit-glib2-dev","2025","57"
"libpackagekitqt5-1","2021","17748"
"libpackagekitqt5-1","2022","18068"
"libpackagekitqt5-1","2023","22987"
"libpackagekitqt5-1","2024","26491"
"libpackagekitqt5-1","2025","17067"
"libpackagekitqt5-dev","2021","40"
"libpackagekitqt5-dev","2022","45"
"libpackagekitqt5-dev","2023","62"
"libpackagekitqt5-dev","2024","87"
"libpackagekitqt5-dev","2025","83"
"libpackagekitqt6-1","2024","2138"
"libpackagekitqt6-1","2025","17998"
"libpackagekitqt6-dev","2024","9"
"libpackagekitqt6-dev","2025","36"
"libpacketdump3","2021","21"
"libpacketdump3","2022","17"
"libpacketdump3","2023","18"
"libpacketdump3","2024","14"
"libpacketdump3","2025","13"
"libpacketdump3-dev","2021","5"
"libpacketdump3-dev","2022","4"
"libpacketdump3-dev","2023","4"
"libpacketdump3-dev","2024","2"
"libpacketdump3-dev","2025","3"
"libpacketdump3t64","2024","2"
"libpacketdump3t64","2025","4"
"libpacparser-dev","2021","7"
"libpacparser-dev","2022","7"
"libpacparser-dev","2023","7"
"libpacparser-dev","2024","3"
"libpacparser-dev","2025","8"
"libpacparser1","2021","191"
"libpacparser1","2022","188"
"libpacparser1","2023","161"
"libpacparser1","2024","146"
"libpacparser1","2025","145"
"libpagemaker-0.0-0","2021","84985"
"libpagemaker-0.0-0","2022","80563"
"libpagemaker-0.0-0","2023","93930"
"libpagemaker-0.0-0","2024","102807"
"libpagemaker-0.0-0","2025","120296"
"libpagemaker-dev","2021","79"
"libpagemaker-dev","2022","58"
"libpagemaker-dev","2023","59"
"libpagemaker-dev","2024","49"
"libpagemaker-dev","2025","53"
"libpagmo-dev","2022","1"
"libpagmo-dev","2023","1"
"libpagmo-dev","2024","1"
"libpagmo-dev","2025","1"
"libpagmo9t64","2024","23"
"libpagmo9t64","2025","288"
"libpaho-mqtt-dev","2021","15"
"libpaho-mqtt-dev","2022","43"
"libpaho-mqtt-dev","2023","58"
"libpaho-mqtt-dev","2024","110"
"libpaho-mqtt-dev","2025","141"
"libpaho-mqtt1.3","2021","28"
"libpaho-mqtt1.3","2022","101"
"libpaho-mqtt1.3","2023","156"
"libpaho-mqtt1.3","2024","248"
"libpaho-mqtt1.3","2025","331"
"libpaho-mqttpp-dev","2021","1"
"libpaho-mqttpp-dev","2022","4"
"libpaho-mqttpp-dev","2023","15"
"libpaho-mqttpp-dev","2024","27"
"libpaho-mqttpp-dev","2025","35"
"libpaho-mqttpp3-1","2021","1"
"libpaho-mqttpp3-1","2022","5"
"libpaho-mqttpp3-1","2023","17"
"libpaho-mqttpp3-1","2024","28"
"libpaho-mqttpp3-1","2025","39"
"libpaje-dev","2021","2"
"libpaje-dev","2022","1"
"libpaje-dev","2023","2"
"libpaje2","2021","8"
"libpaje2","2022","8"
"libpaje2","2023","9"
"libpaje2","2024","8"
"libpaje2","2025","9"
"libpam-afs-session","2021","173"
"libpam-afs-session","2022","140"
"libpam-afs-session","2023","139"
"libpam-afs-session","2024","124"
"libpam-afs-session","2025","129"
"libpam-alreadyloggedin","2021","12"
"libpam-alreadyloggedin","2022","11"
"libpam-alreadyloggedin","2023","11"
"libpam-alreadyloggedin","2024","14"
"libpam-alreadyloggedin","2025","8"
"libpam-apparmor","2021","44"
"libpam-apparmor","2022","42"
"libpam-apparmor","2023","35"
"libpam-apparmor","2024","42"
"libpam-apparmor","2025","38"
"libpam-barada","2021","4"
"libpam-barada","2022","1"
"libpam-barada","2023","2"
"libpam-barada","2024","1"
"libpam-barada","2025","2"
"libpam-blue","2021","61"
"libpam-blue","2022","69"
"libpam-blue","2023","57"
"libpam-blue","2024","31"
"libpam-blue","2025","19"
"libpam-cap","2021","42762"
"libpam-cap","2022","32832"
"libpam-cap","2023","29596"
"libpam-cap","2024","21824"
"libpam-cap","2025","18931"
"libpam-cgfs","2021","2601"
"libpam-cgfs","2022","2410"
"libpam-cgfs","2023","2498"
"libpam-cgfs","2024","2825"
"libpam-cgfs","2025","3097"
"libpam-ck-connector","2021","6062"
"libpam-ck-connector","2022","4092"
"libpam-ck-connector","2023","3391"
"libpam-ck-connector","2024","2221"
"libpam-ck-connector","2025","1824"
"libpam-duo","2021","52"
"libpam-duo","2022","81"
"libpam-duo","2023","85"
"libpam-duo","2024","120"
"libpam-duo","2025","120"
"libpam-gnome-keyring","2021","88631"
"libpam-gnome-keyring","2022","82351"
"libpam-gnome-keyring","2023","96522"
"libpam-gnome-keyring","2024","108041"
"libpam-gnome-keyring","2025","126673"
"libpam-heimdal","2021","454"
"libpam-heimdal","2022","468"
"libpam-heimdal","2023","506"
"libpam-heimdal","2024","535"
"libpam-heimdal","2025","622"
"libpam-krb5","2021","3772"
"libpam-krb5","2022","3488"
"libpam-krb5","2023","3519"
"libpam-krb5","2024","2851"
"libpam-krb5","2025","2594"
"libpam-krb5-migrate-heimdal","2021","7"
"libpam-krb5-migrate-heimdal","2022","6"
"libpam-krb5-migrate-heimdal","2023","4"
"libpam-krb5-migrate-heimdal","2024","4"
"libpam-krb5-migrate-heimdal","2025","3"
"libpam-lastlog2","2024","46"
"libpam-lastlog2","2025","249"
"libpam-ldap","2021","2459"
"libpam-ldap","2022","2271"
"libpam-ldap","2023","2240"
"libpam-ldap","2024","1174"
"libpam-ldap","2025","928"
"libpam-ldapd","2021","2432"
"libpam-ldapd","2022","2683"
"libpam-ldapd","2023","2619"
"libpam-ldapd","2024","3333"
"libpam-ldapd","2025","3977"
"libpam-modules","2021","207366"
"libpam-modules","2022","204739"
"libpam-modules","2023","222318"
"libpam-modules","2024","243431"
"libpam-modules","2025","272794"
"libpam-modules-bin","2021","203374"
"libpam-modules-bin","2022","201797"
"libpam-modules-bin","2023","219732"
"libpam-modules-bin","2024","241602"
"libpam-modules-bin","2025","271279"
"libpam-mount","2021","1167"
"libpam-mount","2022","841"
"libpam-mount","2023","851"
"libpam-mount","2024","1629"
"libpam-mount","2025","1443"
"libpam-mount-bin","2021","1033"
"libpam-mount-bin","2022","763"
"libpam-mount-bin","2023","785"
"libpam-mount-bin","2024","1581"
"libpam-mount-bin","2025","1409"
"libpam-ncp","2021","35"
"libpam-ncp","2022","27"
"libpam-ncp","2023","22"
"libpam-ncp","2024","14"
"libpam-ncp","2025","12"
"libpam-nufw","2021","1"
"libpam-nufw","2022","1"
"libpam-nufw","2023","1"
"libpam-nufw","2024","1"
"libpam-oath","2021","85"
"libpam-oath","2022","87"
"libpam-oath","2023","76"
"libpam-oath","2024","84"
"libpam-oath","2025","94"
"libpam-ocaml","2021","10"
"libpam-ocaml","2022","7"
"libpam-ocaml","2023","9"
"libpam-ocaml","2024","8"
"libpam-ocaml","2025","6"
"libpam-ocaml-dev","2021","10"
"libpam-ocaml-dev","2022","6"
"libpam-ocaml-dev","2023","7"
"libpam-ocaml-dev","2024","7"
"libpam-ocaml-dev","2025","5"
"libpam-otpw","2021","31"
"libpam-otpw","2022","26"
"libpam-otpw","2023","28"
"libpam-otpw","2024","25"
"libpam-otpw","2025","20"
"libpam-pgsql","2021","63"
"libpam-pgsql","2022","45"
"libpam-pgsql","2023","37"
"libpam-pgsql","2024","31"
"libpam-pgsql","2025","25"
"libpam-pkcs11","2021","99"
"libpam-pkcs11","2022","106"
"libpam-pkcs11","2023","128"
"libpam-pkcs11","2024","143"
"libpam-pkcs11","2025","151"
"libpam-poldi","2021","40"
"libpam-poldi","2022","40"
"libpam-poldi","2023","31"
"libpam-poldi","2024","25"
"libpam-poldi","2025","25"
"libpam-pwdfile","2021","510"
"libpam-pwdfile","2022","503"
"libpam-pwdfile","2023","496"
"libpam-pwdfile","2024","498"
"libpam-pwdfile","2025","482"
"libpam-rsa","2022","1"
"libpam-rsa","2023","1"
"libpam-shishi","2021","3"
"libpam-shishi","2022","2"
"libpam-shishi","2023","3"
"libpam-shishi","2024","3"
"libpam-shishi","2025","2"
"libpam-smbpass","2021","86"
"libpam-smbpass","2022","66"
"libpam-smbpass","2023","62"
"libpam-smbpass","2024","42"
"libpam-smbpass","2025","37"
"libpam-ssh","2021","206"
"libpam-ssh","2022","154"
"libpam-ssh","2023","136"
"libpam-ssh","2024","107"
"libpam-ssh","2025","91"
"libpam-ufpidentity","2021","1"
"libpam-ufpidentity","2022","1"
"libpam-ufpidentity","2023","1"
"libpam-ufpidentity","2025","1"
"libpam-unix2","2021","32"
"libpam-unix2","2022","26"
"libpam-unix2","2023","25"
"libpam-unix2","2024","15"
"libpam-unix2","2025","12"
"libpam-usb","2021","15"
"libpam-usb","2022","9"
"libpam-usb","2023","9"
"libpam-usb","2024","10"
"libpam-usb","2025","8"
"libpam-winbind","2021","5173"
"libpam-winbind","2022","4266"
"libpam-winbind","2023","4082"
"libpam-winbind","2024","4669"
"libpam-winbind","2025","10756"
"libpam-wrapper","2021","27"
"libpam-wrapper","2022","34"
"libpam-wrapper","2023","35"
"libpam-wrapper","2024","61"
"libpam-wrapper","2025","68"
"libpam-wtmpdb","2024","2047"
"libpam-wtmpdb","2025","54540"
"libpam-x2go-dev","2021","5"
"libpam-x2go-dev","2022","4"
"libpam-x2go-dev","2023","7"
"libpam-x2go-dev","2024","9"
"libpam-x2go-dev","2025","7"
"libpam0g","2021","207351"
"libpam0g","2022","204737"
"libpam0g","2023","222314"
"libpam0g","2024","243238"
"libpam0g","2025","272727"
"libpam0g-dev","2021","5911"
"libpam0g-dev","2022","5807"
"libpam0g-dev","2023","5809"
"libpam0g-dev","2024","6306"
"libpam0g-dev","2025","6217"
"libpamtest0","2021","18"
"libpamtest0","2022","18"
"libpamtest0","2023","18"
"libpamtest0","2024","26"
"libpamtest0","2025","19"
"libpamtest0-dev","2021","4"
"libpamtest0-dev","2022","5"
"libpamtest0-dev","2023","5"
"libpamtest0-dev","2024","8"
"libpamtest0-dev","2025","7"
"libpanel-1-1","2022","148"
"libpanel-1-1","2023","275"
"libpanel-1-1","2024","676"
"libpanel-1-1","2025","805"
"libpanel-common","2022","148"
"libpanel-common","2023","275"
"libpanel-common","2024","678"
"libpanel-common","2025","810"
"libpanel-dev","2022","5"
"libpanel-dev","2023","10"
"libpanel-dev","2024","10"
"libpanel-dev","2025","15"
"libpango-1.0-0","2021","148297"
"libpango-1.0-0","2022","141675"
"libpango-1.0-0","2023","156126"
"libpango-1.0-0","2024","169791"
"libpango-1.0-0","2025","191009"
"libpango1.0-0","2021","29124"
"libpango1.0-0","2022","20560"
"libpango1.0-0","2023","18028"
"libpango1.0-0","2024","12319"
"libpango1.0-0","2025","9953"
"libpango1.0-dev","2021","14124"
"libpango1.0-dev","2022","12812"
"libpango1.0-dev","2023","12950"
"libpango1.0-dev","2024","13793"
"libpango1.0-dev","2025","15535"
"libpangocairo-1.0-0","2021","148228"
"libpangocairo-1.0-0","2022","141589"
"libpangocairo-1.0-0","2023","156030"
"libpangocairo-1.0-0","2024","169613"
"libpangocairo-1.0-0","2025","190806"
"libpangoft2-1.0-0","2021","148269"
"libpangoft2-1.0-0","2022","141644"
"libpangoft2-1.0-0","2023","156092"
"libpangoft2-1.0-0","2024","169755"
"libpangoft2-1.0-0","2025","190962"
"libpangomm-1.4-1v5","2021","86987"
"libpangomm-1.4-1v5","2022","81994"
"libpangomm-1.4-1v5","2023","93352"
"libpangomm-1.4-1v5","2024","100175"
"libpangomm-1.4-1v5","2025","89188"
"libpangomm-1.4-dev","2021","2126"
"libpangomm-1.4-dev","2022","1969"
"libpangomm-1.4-dev","2023","1933"
"libpangomm-1.4-dev","2024","1720"
"libpangomm-1.4-dev","2025","1479"
"libpangomm-2.48-1","2022","28"
"libpangomm-2.48-1","2023","2459"
"libpangomm-2.48-1","2024","505"
"libpangomm-2.48-1","2025","207"
"libpangomm-2.48-1t64","2024","6887"
"libpangomm-2.48-1t64","2025","46491"
"libpangomm-2.48-dev","2022","7"
"libpangomm-2.48-dev","2023","39"
"libpangomm-2.48-dev","2024","169"
"libpangomm-2.48-dev","2025","199"
"libpangoxft-1.0-0","2021","106105"
"libpangoxft-1.0-0","2022","98973"
"libpangoxft-1.0-0","2023","112564"
"libpangoxft-1.0-0","2024","121766"
"libpangoxft-1.0-0","2025","140406"
"libpano13-2","2021","105"
"libpano13-2","2022","76"
"libpano13-2","2023","59"
"libpano13-2","2024","34"
"libpano13-2","2025","29"
"libpano13-3","2021","3523"
"libpano13-3","2022","2532"
"libpano13-3","2023","2465"
"libpano13-3","2024","1738"
"libpano13-3","2025","1013"
"libpano13-3t64","2024","372"
"libpano13-3t64","2025","970"
"libpano13-bin","2021","3429"
"libpano13-bin","2022","2459"
"libpano13-bin","2023","2399"
"libpano13-bin","2024","2036"
"libpano13-bin","2025","1901"
"libpano13-dev","2021","97"
"libpano13-dev","2022","77"
"libpano13-dev","2023","89"
"libpano13-dev","2024","76"
"libpano13-dev","2025","92"
"libpantomime-dev","2021","6"
"libpantomime-dev","2022","7"
"libpantomime-dev","2023","5"
"libpantomime-dev","2024","4"
"libpantomime-dev","2025","10"
"libpantomime1.4","2023","2"
"libpantomime1.4","2024","25"
"libpantomime1.4","2025","81"
"libpaper-dev","2021","269"
"libpaper-dev","2022","230"
"libpaper-dev","2023","207"
"libpaper-dev","2024","198"
"libpaper-dev","2025","193"
"libpaper2","2024","2264"
"libpaper2","2025","65617"
"libpapers-dev","2025","3"
"libpapi-dev","2021","73"
"libpapi-dev","2022","56"
"libpapi-dev","2023","51"
"libpapi-dev","2024","59"
"libpapi-dev","2025","51"
"libpapi7.1t64","2024","19"
"libpapi7.1t64","2025","38"
"libpapilo-clusol0d","2025","2"
"libpapilo-core0d","2025","2"
"libpapilo-dev","2025","2"
"libpappl-dev","2021","3"
"libpappl-dev","2022","6"
"libpappl-dev","2023","5"
"libpappl-dev","2024","16"
"libpappl-dev","2025","25"
"libpappl1","2021","3"
"libpappl1","2022","21"
"libpappl1","2023","26"
"libpappl1","2024","36"
"libpappl1","2025","40"
"libpappl1t64","2024","17"
"libpappl1t64","2025","36"
"libpappsomspp-dev","2021","7"
"libpappsomspp-dev","2022","6"
"libpappsomspp-dev","2023","6"
"libpappsomspp-dev","2024","5"
"libpappsomspp-dev","2025","2"
"libpappsomspp-widget-dev","2021","9"
"libpappsomspp-widget-dev","2022","5"
"libpappsomspp-widget-dev","2023","6"
"libpappsomspp-widget-dev","2024","5"
"libpappsomspp-widget-dev","2025","2"
"libpappsomspp-widget0","2021","30"
"libpappsomspp-widget0","2022","24"
"libpappsomspp-widget0","2023","27"
"libpappsomspp-widget0","2024","28"
"libpappsomspp-widget0","2025","95"
"libpappsomspp0","2021","30"
"libpappsomspp0","2022","28"
"libpappsomspp0","2023","27"
"libpappsomspp0","2024","28"
"libpappsomspp0","2025","95"
"libpaps-dev","2021","4"
"libpaps0","2021","373"
"libpaps0","2022","286"
"libpaps0","2023","275"
"libpaps0","2024","215"
"libpaps0","2025","120"
"libpaps0t64","2024","50"
"libpaps0t64","2025","131"
"libpapyrus3-dev","2021","14"
"libpapyrus3-dev","2022","12"
"libpapyrus3-dev","2023","13"
"libpapyrus3-dev","2024","11"
"libpapyrus3-dev","2025","11"
"libpar-packer-perl","2021","296"
"libpar-packer-perl","2022","293"
"libpar-packer-perl","2023","297"
"libpar-packer-perl","2024","286"
"libpar-packer-perl","2025","292"
"libpar2-0","2021","6"
"libpar2-0","2022","4"
"libpar2-0","2023","3"
"libpar2-0-dev","2021","2"
"libpar2-1","2021","11"
"libpar2-1","2022","6"
"libpar2-1","2023","5"
"libpar2-1","2024","4"
"libpar2-1","2025","3"
"libparaglob-dev","2021","2"
"libparaglob-dev","2022","4"
"libparaglob-dev","2023","4"
"libparaglob-dev","2024","4"
"libparaglob-dev","2025","3"
"libparallel-hashmap-dev","2023","1"
"libparallel-hashmap-dev","2024","3"
"libparallel-hashmap-dev","2025","11"
"libparasail-dev","2021","19"
"libparasail-dev","2022","28"
"libparasail-dev","2023","30"
"libparasail-dev","2024","36"
"libparasail-dev","2025","110"
"libparasail8","2022","11"
"libparasail8","2023","17"
"libparasail8","2024","33"
"libparasail8","2025","114"
"libpari-dev","2021","454"
"libpari-dev","2022","536"
"libpari-dev","2023","593"
"libpari-dev","2024","681"
"libpari-dev","2025","660"
"libpari-gmp-tls9","2024","126"
"libpari-gmp-tls9","2025","560"
"libparlatype-dev","2021","2"
"libparlatype-dev","2022","6"
"libparlatype-dev","2023","7"
"libparlatype-dev","2024","4"
"libparlatype-dev","2025","4"
"libparlatype7","2024","46"
"libparlatype7","2025","114"
"libparpack2","2021","549"
"libparpack2","2022","442"
"libparpack2","2023","412"
"libparpack2","2024","297"
"libparpack2","2025","168"
"libparpack2-dev","2021","323"
"libparpack2-dev","2022","272"
"libparpack2-dev","2023","261"
"libparpack2-dev","2024","236"
"libparpack2-dev","2025","234"
"libparpack2t64","2024","30"
"libparpack2t64","2025","382"
"libparse-exuberantctags-perl","2021","65"
"libparse-exuberantctags-perl","2022","42"
"libparse-exuberantctags-perl","2023","40"
"libparse-exuberantctags-perl","2024","29"
"libparse-exuberantctags-perl","2025","26"
"libparser++-dev","2021","1"
"libparser++-dev","2023","1"
"libparted-dev","2021","259"
"libparted-dev","2022","235"
"libparted-dev","2023","213"
"libparted-dev","2024","224"
"libparted-dev","2025","258"
"libparted-fs-resize0","2021","86844"
"libparted-fs-resize0","2022","86827"
"libparted-fs-resize0","2023","102611"
"libparted-fs-resize0","2024","107300"
"libparted-fs-resize0","2025","73642"
"libparted-fs-resize0t64","2024","3100"
"libparted-fs-resize0t64","2025","11128"
"libparted-i18n","2021","168"
"libparted-i18n","2022","134"
"libparted-i18n","2023","146"
"libparted-i18n","2024","153"
"libparted-i18n","2025","154"
"libparted2","2021","115458"
"libparted2","2022","111270"
"libparted2","2023","126165"
"libparted2","2024","129474"
"libparted2","2025","93221"
"libparted2t64","2024","9160"
"libparted2t64","2025","66159"
"libparu1","2024","172"
"libparu1","2025","778"
"libparyfor-dev","2021","3"
"libparyfor-dev","2022","2"
"libparyfor-dev","2023","2"
"libparyfor-dev","2024","2"
"libparyfor-dev","2025","3"
"libpasswdqc-dev","2021","6"
"libpasswdqc-dev","2022","6"
"libpasswdqc-dev","2023","7"
"libpasswdqc-dev","2024","3"
"libpasswdqc-dev","2025","5"
"libpasswdqc1","2021","54"
"libpasswdqc1","2022","63"
"libpasswdqc1","2023","104"
"libpasswdqc1","2024","284"
"libpasswdqc1","2025","408"
"libpath-utils-dev","2021","6"
"libpath-utils-dev","2022","6"
"libpath-utils-dev","2023","6"
