"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"decamelize-keys","sindresorhus/decamelize-keys","447506488","273583094","410080477","493182734","498866183","561819956","True","0.00010379","C"
"default-browser","sindresorhus/default-browser","180637514","22902","294236","116568289","230966674","555335469","True","0.00010376","C"
"array.prototype.findlastindex","es-shims/Array.prototype.findLastIndex","399959435","294","6956","159123388","720996151","1119670390","True","0.00010364","C"
"is-async-function","inspect-js/is-async-function","414359492","7526","851499","101737617","571930624","1397270194","True","0.00010358","C"
"map-age-cleaner","SamVerschueren/map-age-cleaner","284463575","309989710","328156924","292251317","237060215","254859712","True","0.00010351","C"
"@csstools/color-helpers","csstools/postcss-plugins","174316266","0","0","25973089","55657690","441318020","True","0.00010318","C"
"@tybys/wasm-util","toyobayashi/wasm-util","156922485","0","645","12590","34483859","593192849","True","0.00010313","C"
"playwright","microsoft/playwright","287785922","13188902","38143080","86414776","331330636","969852216","True","0.00010305","C"
"events-universal","holepunchto/events-universal","100759756","0","0","0","0","100759756","True","0.00010290","C"
"jose","panva/jose","376355676","57360035","151652433","270047173","503112667","899606076","True","0.00010284","C"
"zip-stream","archiverjs/node-zip-stream","392483375","219284214","309932543","342310434","454526660","636363027","True","0.00010254","C"
"split","dominictarr/split","407741224","270105867","378685517","441859911","425535303","522519523","True","0.00010243","C"
"comma-separated-tokens","wooorm/comma-separated-tokens","344668162","160032846","270586685","334498388","361217326","597005569","True","0.00010242","C"
"is-npm","sindresorhus/is-npm","407026067","439434838","496542585","365472804","331729199","401950912","True","0.00010227","C"
"gtoken","google/node-gtoken","439844720","190418200","237174915","355658912","550817776","865153797","True","0.00010201","C"
"snake-case","blakeembrey/change-case","373257149","146040675","270951922","322066736","462490783","664735629","True","0.00010199","C"
"latest-version","sindresorhus/latest-version","402754678","430980662","485452867","361909704","331036015","404394142","True","0.00010179","C"
"consola","unjs/consola","356423349","109869197","170338122","248407142","466234275","787268013","True","0.00010168","C"
"prosemirror-model","prosemirror/prosemirror-model","56941996","11671902","23747847","41032911","68316117","139941205","True","0.00010159","C"
"one-time","3rd-Eden/one-time","395796352","208139682","308940603","427583705","436497420","597820354","True","0.00010147","C"
"zwitch","wooorm/zwitch","342872307","167323100","279421754","336717792","355729389","575169500","True","0.00010137","C"
"parse-path","IonicaBizau/parse-path","176759214","127465720","160318176","173292352","185000756","237719066","True","0.00010132","C"
"iterator.prototype","ljharb/Iterator.prototype","407150507","0","387","102706464","560181745","965713434","True","0.00010132","C"
"@vue/compiler-core","vuejs/core","219411214","41009871","86768409","165061584","297587116","506629093","True","0.00010132","C"
"@radix-ui/react-use-effect-event","radix-ui/primitives","238396653","0","0","0","0","238396653","True","0.00010097","C"
"text-extensions","sindresorhus/text-extensions","234959532","124795506","173474554","216214763","278913957","381398882","True","0.00010090","C"
"engine.io-parser","socketio/socket.io","357471081","270610781","311408773","329723784","370559273","505052798","True","0.00010068","C"
"read","npm/read","242660004","190321626","232902737","259417335","240363548","290294775","True","0.00010067","C"
"copy-concurrently","npm/copy-concurrently","379067766","522890310","497789332","385552184","253616063","235490943","True","0.00010051","C"
"@webassemblyjs/helper-code-frame","xtuc/webassemblyjs","379512315","551947161","504122652","381426570","242148555","217916641","True","0.00010050","C"
"@webassemblyjs/helper-fsm","xtuc/webassemblyjs","379175423","551290657","503987863","381353200","242145698","217099701","True","0.00010042","C"
"@graphql-codegen/plugin-helpers","dotansimha/graphql-code-generator","272897157","86496924","197214988","256438952","364446434","459888491","True","0.00010041","C"
"es6-error","bjyoungblood/es6-error","259235929","151037387","196748001","241841705","285168203","421384351","True","0.00009990","C"
"eventsource","EventSource/eventsource","374261009","474894486","404052300","290371958","230542456","471443846","True","0.00009988","C"
"@sentry/utils","getsentry/sentry-javascript","405491569","189976945","308869286","431617947","577296272","519697396","True","0.00009988","C"
"lodash.templatesettings","lodash/lodash","300348003","419607742","371753688","277098277","214770998","218509314","True","0.00009961","C"
"stubs","stephenplusplus/stubs","197321006","92692212","117972687","152078188","240231017","383630929","True","0.00009957","C"
"pac-resolver","TooTallNate/proxy-agents","384662050","171952617","286690472","399989980","424549455","640127727","True","0.00009956","C"
"@svgr/hast-util-to-babel-ast","gregberge/svgr","345781908","198560679","278379810","349536342","394187851","508244861","True","0.00009933","C"
"@types/sinonjs__fake-timers","DefinitelyTyped/DefinitelyTyped","303409826","128649817","238041669","327149028","360392733","462815887","True","0.00009897","C"
"call-me-maybe","limulus/call-me-maybe","402306009","366083109","440475156","411378896","356173636","437419248","True","0.00009880","C"
"parallel-transform","mafintosh/parallel-transform","390318811","532573562","506653515","395768254","265858605","250740121","True","0.00009870","C"
"proxy-agent","TooTallNate/proxy-agents","383657220","174983630","270727065","345800469","441447225","685327713","True","0.00009806","C"
"denque","invertase/denque","389986521","214238487","333795664","370639214","444772464","586486779","True","0.00009782","C"
"@vue/compiler-dom","vuejs/core","216450645","40505897","84094016","162204772","293331422","502117119","True","0.00009753","C"
"eslint-config-airbnb-base","airbnb/javascript","304205334","222494987","285273929","321278376","341477410","350501970","True","0.00009743","C"
"min-document","Raynos/min-document","283715250","245267529","319584122","322572269","254118505","277033829","True","0.00009739","C"
"@octokit/auth-token","octokit/auth-token.js","368969025","165919519","259344901","335676426","430051190","653853093","True","0.00009738","C"
"pac-proxy-agent","TooTallNate/proxy-agents","374677407","174381979","273000379","347211544","416023524","662769609","True","0.00009732","C"
"mdurl","markdown-it/mdurl","380324775","189198724","316333196","409930315","409286796","576874847","True","0.00009727","C"
"@octokit/core","octokit/core.js","346623329","121518318","231417068","315541783","418410961","646228519","True","0.00009719","C"
"micromark-factory-space","micromark/micromark","217711296","4776820","49547765","130677989","304999463","598554445","True","0.00009718","C"
"hyphenate-style-name","rexxars/hyphenate-style-name","212632277","154776447","196965355","206480354","222738886","282200347","True","0.00009703","C"
"stream-each","mafintosh/stream-each","383065881","525888783","499482763","388943241","258509622","242504999","True","0.00009702","C"
"get-uri","TooTallNate/proxy-agents","373599286","169900120","267574842","345709764","419273342","665538363","True","0.00009699","C"
"node-libs-browser","webpack/node-libs-browser","417973060","573336673","538947368","421702262","287416979","268462018","True","0.00009694","C"
"@octokit/plugin-rest-endpoint-methods","octokit/plugin-rest-endpoint-methods.js","347530388","184124057","273947010","325643272","377124065","576813538","True","0.00009672","C"
"wsl-utils","sindresorhus/wsl-utils","149788915","0","0","0","0","149788915","True","0.00009661","C"
"semver-diff","sindresorhus/semver-diff","416492617","421931923","476573499","385462371","365927205","432568089","True","0.00009660","C"
"@types/debug","DefinitelyTyped/DefinitelyTyped","391138514","122596981","195994173","358306461","496971114","781823842","True","0.00009652","C"
"js-cookie","js-cookie/js-cookie","370841371","148878271","238582366","352913845","455548248","658284128","True","0.00009649","C"
"mississippi","maxogden/mississippi","414777481","574947788","538370916","417371820","279134730","264062153","True","0.00009620","C"
"map-or-similar","thinkloop/map-or-similar","223459721","118713590","182347627","234865618","266597853","314773917","True","0.00009600","C"
"object.hasown","es-shims/Object.hasOwn","412667986","43801666","383607490","622977958","645483441","367469376","True","0.00009571","C"
"@types/d3-time","DefinitelyTyped/DefinitelyTyped","214811245","38437076","71833951","136780591","234665999","592338609","True","0.00009570","C"
"is-absolute","jonschlinkert/is-absolute","289410533","206932855","263719280","285268133","310881067","380251333","True","0.00009561","C"
"filename-reserved-regex","sindresorhus/filename-reserved-regex","212341540","216389987","168551585","186169746","212410445","278185939","True","0.00009559","C"
"sparse-bitfield","mafintosh/sparse-bitfield","158319450","88417451","116949372","147607457","187812189","250810782","True","0.00009550","C"
"fromentries","feross/fromentries","179495104","71710884","144549349","179743490","209325159","292146641","True","0.00009544","C"
"jsonify","ljharb/jsonify","348671529","298514120","336165162","367082107","337801721","403794538","True","0.00009542","C"
"charenc","pvorb/node-charenc","316999698","188627100","291772197","299127599","347041924","458429671","True","0.00009534","C"
"crypt","pvorb/node-crypt","316858158","188637341","291907661","299327004","347375263","457043523","True","0.00009531","C"
"@testing-library/user-event","testing-library/user-event","402004942","127156920","252257512","372415800","473190869","785003612","True","0.00009530","C"
"d3-dispatch","d3/d3-dispatch","194839047","85118108","136502809","166272900","219195630","367105788","True","0.00009515","C"
"capture-exit","stefanpenner/capture-exit","373193383","505929197","474711075","379153049","257269223","248904372","True","0.00009501","C"
"npm-pick-manifest","npm/npm-pick-manifest","350575390","240107773","273223028","318567417","405721666","515257066","True","0.00009485","C"
