repo,repo_id,year,metric,value,fetched_at
ardatan/graphql-tools,gh/54432168,2025,opened_issues,30,
ardatan/whatwg-node,gh/429511342,2021,closed_issues,0,
ardatan/whatwg-node,gh/429511342,2021,opened_issues,1,
ardatan/whatwg-node,gh/429511342,2022,closed_issues,10,
ardatan/whatwg-node,gh/429511342,2022,opened_issues,12,
ardatan/whatwg-node,gh/429511342,2023,closed_issues,26,
ardatan/whatwg-node,gh/429511342,2023,opened_issues,32,
ardatan/whatwg-node,gh/429511342,2024,closed_issues,16,
ardatan/whatwg-node,gh/429511342,2024,opened_issues,15,
ardatan/whatwg-node,gh/429511342,2025,closed_issues,14,
ardatan/whatwg-node,gh/429511342,2025,opened_issues,15,
arekinath/node-getpass,gh/56803305,2021,closed_issues,0,
arekinath/node-getpass,gh/56803305,2021,opened_issues,0,
arekinath/node-getpass,gh/56803305,2022,closed_issues,0,
arekinath/node-getpass,gh/56803305,2022,opened_issues,0,
arekinath/node-getpass,gh/56803305,2023,closed_issues,0,
arekinath/node-getpass,gh/56803305,2023,opened_issues,0,
arekinath/node-getpass,gh/56803305,2024,closed_issues,0,
arekinath/node-getpass,gh/56803305,2024,opened_issues,1,
arekinath/node-getpass,gh/56803305,2025,closed_issues,0,
arekinath/node-getpass,gh/56803305,2025,opened_issues,0,
ariaminaei/utila,gh/13833448,2021,closed_issues,0,
ariaminaei/utila,gh/13833448,2021,opened_issues,0,
ariaminaei/utila,gh/13833448,2022,closed_issues,0,
ariaminaei/utila,gh/13833448,2022,opened_issues,0,
ariaminaei/utila,gh/13833448,2023,closed_issues,0,
ariaminaei/utila,gh/13833448,2023,opened_issues,0,
ariaminaei/utila,gh/13833448,2024,closed_issues,0,
ariaminaei/utila,gh/13833448,2024,opened_issues,0,
ariaminaei/utila,gh/13833448,2025,closed_issues,0,
ariaminaei/utila,gh/13833448,2025,opened_issues,0,
assert-rs/snapbox,gh/424722460,2021,closed_issues,14,
assert-rs/snapbox,gh/424722460,2021,opened_issues,21,
assert-rs/snapbox,gh/424722460,2022,closed_issues,19,
assert-rs/snapbox,gh/424722460,2022,opened_issues,39,
assert-rs/snapbox,gh/424722460,2023,closed_issues,15,
assert-rs/snapbox,gh/424722460,2023,opened_issues,24,
assert-rs/snapbox,gh/424722460,2024,closed_issues,22,
assert-rs/snapbox,gh/424722460,2024,opened_issues,22,
assert-rs/snapbox,gh/424722460,2025,closed_issues,3,
assert-rs/snapbox,gh/424722460,2025,opened_issues,7,
astanin/python-tabulate,gh/205875548,2021,closed_issues,28,
astanin/python-tabulate,gh/205875548,2021,opened_issues,36,
astanin/python-tabulate,gh/205875548,2022,closed_issues,57,
astanin/python-tabulate,gh/205875548,2022,opened_issues,51,
astanin/python-tabulate,gh/205875548,2023,closed_issues,17,
astanin/python-tabulate,gh/205875548,2023,opened_issues,49,
astanin/python-tabulate,gh/205875548,2024,closed_issues,11,
astanin/python-tabulate,gh/205875548,2024,opened_issues,28,
astanin/python-tabulate,gh/205875548,2025,closed_issues,3,
astanin/python-tabulate,gh/205875548,2025,opened_issues,15,
astral-sh/ruff,gh/523043277,2021,closed_issues,0,
astral-sh/ruff,gh/523043277,2021,opened_issues,0,
astral-sh/ruff,gh/523043277,2022,closed_issues,490,
astral-sh/ruff,gh/523043277,2022,opened_issues,578,
astral-sh/ruff,gh/523043277,2023,closed_issues,2472,
astral-sh/ruff,gh/523043277,2023,opened_issues,3004,
astral-sh/ruff,gh/523043277,2024,closed_issues,1668,
astral-sh/ruff,gh/523043277,2024,opened_issues,2214,
astral-sh/ruff,gh/523043277,2025,closed_issues,1343,
astral-sh/ruff,gh/523043277,2025,opened_issues,1813,
auth0/node-jwa,gh/8116861,2021,closed_issues,0,
auth0/node-jwa,gh/8116861,2021,opened_issues,0,
auth0/node-jwa,gh/8116861,2022,closed_issues,0,
auth0/node-jwa,gh/8116861,2022,opened_issues,0,
auth0/node-jwa,gh/8116861,2023,closed_issues,0,
auth0/node-jwa,gh/8116861,2023,opened_issues,2,
auth0/node-jwa,gh/8116861,2024,closed_issues,0,
auth0/node-jwa,gh/8116861,2024,opened_issues,0,
auth0/node-jwa,gh/8116861,2025,closed_issues,0,
auth0/node-jwa,gh/8116861,2025,opened_issues,2,
autotools-mirror/autoconf,gh/47662429,2021,closed_issues,0,
autotools-mirror/autoconf,gh/47662429,2021,opened_issues,0,
autotools-mirror/autoconf,gh/47662429,2022,closed_issues,0,
autotools-mirror/autoconf,gh/47662429,2022,opened_issues,0,
autotools-mirror/autoconf,gh/47662429,2023,closed_issues,0,
autotools-mirror/autoconf,gh/47662429,2023,opened_issues,0,
autotools-mirror/autoconf,gh/47662429,2024,closed_issues,0,
autotools-mirror/autoconf,gh/47662429,2024,opened_issues,0,
autotools-mirror/autoconf,gh/47662429,2025,closed_issues,0,
autotools-mirror/autoconf,gh/47662429,2025,opened_issues,0,
autotools-mirror/libtool,gh/47662711,2021,closed_issues,0,
autotools-mirror/libtool,gh/47662711,2021,opened_issues,0,
autotools-mirror/libtool,gh/47662711,2022,closed_issues,0,
autotools-mirror/libtool,gh/47662711,2022,opened_issues,0,
autotools-mirror/libtool,gh/47662711,2023,closed_issues,0,
autotools-mirror/libtool,gh/47662711,2023,opened_issues,0,
autotools-mirror/libtool,gh/47662711,2024,closed_issues,0,
autotools-mirror/libtool,gh/47662711,2024,opened_issues,0,
autotools-mirror/libtool,gh/47662711,2025,closed_issues,0,
autotools-mirror/libtool,gh/47662711,2025,opened_issues,0,
autotools-mirror/m4,gh/66880383,2021,closed_issues,0,
autotools-mirror/m4,gh/66880383,2021,opened_issues,0,
autotools-mirror/m4,gh/66880383,2022,closed_issues,0,
autotools-mirror/m4,gh/66880383,2022,opened_issues,0,
autotools-mirror/m4,gh/66880383,2023,closed_issues,0,
autotools-mirror/m4,gh/66880383,2023,opened_issues,0,
autotools-mirror/m4,gh/66880383,2024,closed_issues,0,
autotools-mirror/m4,gh/66880383,2024,opened_issues,0,
autotools-mirror/m4,gh/66880383,2025,closed_issues,0,
autotools-mirror/m4,gh/66880383,2025,opened_issues,0,
aws/aws-cli,gh/6780767,2021,closed_issues,519,
aws/aws-cli,gh/6780767,2021,opened_issues,418,
aws/aws-cli,gh/6780767,2022,closed_issues,422,
aws/aws-cli,gh/6780767,2022,opened_issues,384,
aws/aws-cli,gh/6780767,2023,closed_issues,290,
aws/aws-cli,gh/6780767,2023,opened_issues,340,
aws/aws-cli,gh/6780767,2024,closed_issues,215,
aws/aws-cli,gh/6780767,2024,opened_issues,227,
aws/aws-cli,gh/6780767,2025,closed_issues,177,
aws/aws-cli,gh/6780767,2025,opened_issues,197,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2021,closed_issues,12,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2021,opened_issues,11,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2022,closed_issues,2,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2022,opened_issues,5,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2023,closed_issues,8,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2023,opened_issues,8,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2024,closed_issues,5,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2024,opened_issues,2,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2025,closed_issues,0,
aws/aws-sdk-js-crypto-helpers,gh/149673986,2025,opened_issues,0,
aws/aws-sdk-js-v3,gh/87228090,2021,closed_issues,402,
aws/aws-sdk-js-v3,gh/87228090,2021,opened_issues,579,
aws/aws-sdk-js-v3,gh/87228090,2022,closed_issues,434,
aws/aws-sdk-js-v3,gh/87228090,2022,opened_issues,431,
aws/aws-sdk-js-v3,gh/87228090,2023,closed_issues,649,
aws/aws-sdk-js-v3,gh/87228090,2023,opened_issues,612,
aws/aws-sdk-js-v3,gh/87228090,2024,closed_issues,592,
aws/aws-sdk-js-v3,gh/87228090,2024,opened_issues,518,
aws/aws-sdk-js-v3,gh/87228090,2025,closed_issues,387,
aws/aws-sdk-js-v3,gh/87228090,2025,opened_issues,309,
axios/axios,gh/23088740,2021,closed_issues,645,
axios/axios,gh/23088740,2021,opened_issues,647,
axios/axios,gh/23088740,2022,closed_issues,570,
axios/axios,gh/23088740,2022,opened_issues,655,
axios/axios,gh/23088740,2023,closed_issues,205,
axios/axios,gh/23088740,2023,opened_issues,385,
axios/axios,gh/23088740,2024,closed_issues,237,
axios/axios,gh/23088740,2024,opened_issues,310,
axios/axios,gh/23088740,2025,closed_issues,550,
axios/axios,gh/23088740,2025,opened_issues,191,
azure/azure-sdk-for-js,gh/108311273,2021,closed_issues,1961,
azure/azure-sdk-for-js,gh/108311273,2021,opened_issues,2212,
azure/azure-sdk-for-js,gh/108311273,2022,closed_issues,1080,
azure/azure-sdk-for-js,gh/108311273,2022,opened_issues,1232,
azure/azure-sdk-for-js,gh/108311273,2023,closed_issues,899,
azure/azure-sdk-for-js,gh/108311273,2023,opened_issues,1012,
azure/azure-sdk-for-js,gh/108311273,2024,closed_issues,1555,
azure/azure-sdk-for-js,gh/108311273,2024,opened_issues,1042,
azure/azure-sdk-for-js,gh/108311273,2025,closed_issues,1068,
azure/azure-sdk-for-js,gh/108311273,2025,opened_issues,961,
azure/azure-sdk-for-python,gh/4127088,2021,closed_issues,1976,
azure/azure-sdk-for-python,gh/4127088,2021,opened_issues,1965,
azure/azure-sdk-for-python,gh/4127088,2022,closed_issues,1457,
azure/azure-sdk-for-python,gh/4127088,2022,opened_issues,1564,
azure/azure-sdk-for-python,gh/4127088,2023,closed_issues,1113,
azure/azure-sdk-for-python,gh/4127088,2023,opened_issues,1482,
azure/azure-sdk-for-python,gh/4127088,2024,closed_issues,1814,
azure/azure-sdk-for-python,gh/4127088,2024,opened_issues,1460,
azure/azure-sdk-for-python,gh/4127088,2025,closed_issues,1230,
azure/azure-sdk-for-python,gh/4127088,2025,opened_issues,1213,
azure/msrest-for-python,gh/71186468,2021,closed_issues,2,
azure/msrest-for-python,gh/71186468,2021,opened_issues,7,
azure/msrest-for-python,gh/71186468,2022,closed_issues,4,
azure/msrest-for-python,gh/71186468,2022,opened_issues,7,
azure/msrest-for-python,gh/71186468,2023,closed_issues,1,
azure/msrest-for-python,gh/71186468,2023,opened_issues,1,
azure/msrest-for-python,gh/71186468,2024,closed_issues,0,
azure/msrest-for-python,gh/71186468,2024,opened_issues,2,
azure/msrest-for-python,gh/71186468,2025,closed_issues,0,
azure/msrest-for-python,gh/71186468,2025,opened_issues,2,
azuread/microsoft-authentication-library-for-python,gh/67243113,2021,closed_issues,58,
azuread/microsoft-authentication-library-for-python,gh/67243113,2021,opened_issues,58,
azuread/microsoft-authentication-library-for-python,gh/67243113,2022,closed_issues,20,
azuread/microsoft-authentication-library-for-python,gh/67243113,2022,opened_issues,26,
azuread/microsoft-authentication-library-for-python,gh/67243113,2023,closed_issues,55,
azuread/microsoft-authentication-library-for-python,gh/67243113,2023,opened_issues,61,
azuread/microsoft-authentication-library-for-python,gh/67243113,2024,closed_issues,51,
azuread/microsoft-authentication-library-for-python,gh/67243113,2024,opened_issues,72,
azuread/microsoft-authentication-library-for-python,gh/67243113,2025,closed_issues,38,
azuread/microsoft-authentication-library-for-python,gh/67243113,2025,opened_issues,39,
babel/babel,gh/24560307,2021,closed_issues,556,
babel/babel,gh/24560307,2021,opened_issues,501,
babel/babel,gh/24560307,2022,closed_issues,431,
babel/babel,gh/24560307,2022,opened_issues,433,
babel/babel,gh/24560307,2023,closed_issues,284,
babel/babel,gh/24560307,2023,opened_issues,280,
babel/babel,gh/24560307,2024,closed_issues,197,
babel/babel,gh/24560307,2024,opened_issues,213,
babel/babel,gh/24560307,2025,closed_issues,181,
babel/babel,gh/24560307,2025,opened_issues,145,
babel/babel-polyfills,gh/190579283,2021,closed_issues,15,
babel/babel-polyfills,gh/190579283,2021,opened_issues,21,
babel/babel-polyfills,gh/190579283,2022,closed_issues,10,
babel/babel-polyfills,gh/190579283,2022,opened_issues,12,
babel/babel-polyfills,gh/190579283,2023,closed_issues,8,
babel/babel-polyfills,gh/190579283,2023,opened_issues,13,
babel/babel-polyfills,gh/190579283,2024,closed_issues,9,
babel/babel-polyfills,gh/190579283,2024,opened_issues,10,
babel/babel-polyfills,gh/190579283,2025,closed_issues,1,
babel/babel-polyfills,gh/190579283,2025,opened_issues,1,
babel/minify,gh/55723051,2021,closed_issues,0,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2021,opened_issues,8,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2022,closed_issues,1,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2022,opened_issues,11,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2023,closed_issues,0,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2023,opened_issues,2,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2024,closed_issues,2,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2024,opened_issues,4,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2025,closed_issues,4,2026-07-05T22:54:39+00:00
babel/minify,gh/55723051,2025,opened_issues,1,2026-07-05T22:54:39+00:00
babel/preset-modules,gh/220502550,2021,closed_issues,3,
babel/preset-modules,gh/220502550,2021,opened_issues,3,
babel/preset-modules,gh/220502550,2022,closed_issues,1,
babel/preset-modules,gh/220502550,2022,opened_issues,0,
babel/preset-modules,gh/220502550,2023,closed_issues,0,
babel/preset-modules,gh/220502550,2023,opened_issues,0,
babel/preset-modules,gh/220502550,2024,closed_issues,1,
babel/preset-modules,gh/220502550,2024,opened_issues,1,
babel/preset-modules,gh/220502550,2025,closed_issues,0,
babel/preset-modules,gh/220502550,2025,opened_issues,0,
bcoe/v8-coverage,gh/184654123,2021,closed_issues,0,
bcoe/v8-coverage,gh/184654123,2021,opened_issues,0,
bcoe/v8-coverage,gh/184654123,2022,closed_issues,0,
bcoe/v8-coverage,gh/184654123,2022,opened_issues,0,
bcoe/v8-coverage,gh/184654123,2023,closed_issues,0,
bcoe/v8-coverage,gh/184654123,2023,opened_issues,0,
bcoe/v8-coverage,gh/184654123,2024,closed_issues,0,
bcoe/v8-coverage,gh/184654123,2024,opened_issues,0,
bcoe/v8-coverage,gh/184654123,2025,closed_issues,0,
bcoe/v8-coverage,gh/184654123,2025,opened_issues,0,
bdwgc/bdwgc,gh/2109456,2021,closed_issues,35,
bdwgc/bdwgc,gh/2109456,2021,opened_issues,55,
bdwgc/bdwgc,gh/2109456,2022,closed_issues,47,
bdwgc/bdwgc,gh/2109456,2022,opened_issues,91,
bdwgc/bdwgc,gh/2109456,2023,closed_issues,40,
bdwgc/bdwgc,gh/2109456,2023,opened_issues,66,
bdwgc/bdwgc,gh/2109456,2024,closed_issues,38,
bdwgc/bdwgc,gh/2109456,2024,opened_issues,68,
bdwgc/bdwgc,gh/2109456,2025,closed_issues,45,
bdwgc/bdwgc,gh/2109456,2025,opened_issues,57,
beatgammit/base64-js,gh/2853282,2021,closed_issues,0,
beatgammit/base64-js,gh/2853282,2021,opened_issues,0,
beatgammit/base64-js,gh/2853282,2022,closed_issues,0,
beatgammit/base64-js,gh/2853282,2022,opened_issues,3,
beatgammit/base64-js,gh/2853282,2023,closed_issues,0,
beatgammit/base64-js,gh/2853282,2023,opened_issues,3,
beatgammit/base64-js,gh/2853282,2024,closed_issues,4,
beatgammit/base64-js,gh/2853282,2024,opened_issues,1,
beatgammit/base64-js,gh/2853282,2025,closed_issues,1,
beatgammit/base64-js,gh/2853282,2025,opened_issues,0,
beaugunderson/ip-address,gh/1495036,2021,closed_issues,3,
beaugunderson/ip-address,gh/1495036,2021,opened_issues,12,
beaugunderson/ip-address,gh/1495036,2022,closed_issues,1,
beaugunderson/ip-address,gh/1495036,2022,opened_issues,4,
beaugunderson/ip-address,gh/1495036,2023,closed_issues,8,
beaugunderson/ip-address,gh/1495036,2023,opened_issues,1,
beaugunderson/ip-address,gh/1495036,2024,closed_issues,2,
beaugunderson/ip-address,gh/1495036,2024,opened_issues,4,
beaugunderson/ip-address,gh/1495036,2025,closed_issues,1,
beaugunderson/ip-address,gh/1495036,2025,opened_issues,0,
benjaminp/six,gh/77868600,2021,closed_issues,5,
benjaminp/six,gh/77868600,2021,opened_issues,6,
benjaminp/six,gh/77868600,2022,closed_issues,6,
benjaminp/six,gh/77868600,2022,opened_issues,4,
benjaminp/six,gh/77868600,2023,closed_issues,2,
benjaminp/six,gh/77868600,2023,opened_issues,8,
benjaminp/six,gh/77868600,2024,closed_issues,7,
benjaminp/six,gh/77868600,2024,opened_issues,5,
benjaminp/six,gh/77868600,2025,closed_issues,0,
benjaminp/six,gh/77868600,2025,opened_issues,1,
benjamn/ast-types,gh/9653495,2021,closed_issues,2,
benjamn/ast-types,gh/9653495,2021,opened_issues,13,
benjamn/ast-types,gh/9653495,2022,closed_issues,2,
benjamn/ast-types,gh/9653495,2022,opened_issues,9,
benjamn/ast-types,gh/9653495,2023,closed_issues,0,
benjamn/ast-types,gh/9653495,2023,opened_issues,8,
benjamn/ast-types,gh/9653495,2024,closed_issues,0,
benjamn/ast-types,gh/9653495,2024,opened_issues,4,
benjamn/ast-types,gh/9653495,2025,closed_issues,0,
benjamn/ast-types,gh/9653495,2025,opened_issues,1,
besser82/libxcrypt,gh/35503965,2021,closed_issues,16,
besser82/libxcrypt,gh/35503965,2021,opened_issues,18,
besser82/libxcrypt,gh/35503965,2022,closed_issues,8,
besser82/libxcrypt,gh/35503965,2022,opened_issues,9,
besser82/libxcrypt,gh/35503965,2023,closed_issues,4,
besser82/libxcrypt,gh/35503965,2023,opened_issues,8,
besser82/libxcrypt,gh/35503965,2024,closed_issues,7,
besser82/libxcrypt,gh/35503965,2024,opened_issues,10,
besser82/libxcrypt,gh/35503965,2025,closed_issues,10,
besser82/libxcrypt,gh/35503965,2025,opened_issues,9,
bincode-org/bincode,gh/24130045,2021,closed_issues,62,
bincode-org/bincode,gh/24130045,2021,opened_issues,42,
bincode-org/bincode,gh/24130045,2022,closed_issues,65,
bincode-org/bincode,gh/24130045,2022,opened_issues,69,
bincode-org/bincode,gh/24130045,2023,closed_issues,37,
bincode-org/bincode,gh/24130045,2023,opened_issues,47,
bincode-org/bincode,gh/24130045,2024,closed_issues,17,
bincode-org/bincode,gh/24130045,2024,opened_issues,21,
bincode-org/bincode,gh/24130045,2025,closed_issues,35,
bincode-org/bincode,gh/24130045,2025,opened_issues,29,
bitflags/bitflags,gh/29287955,2021,closed_issues,14,
bitflags/bitflags,gh/29287955,2021,opened_issues,11,
bitflags/bitflags,gh/29287955,2022,closed_issues,21,
bitflags/bitflags,gh/29287955,2022,opened_issues,10,
bitflags/bitflags,gh/29287955,2023,closed_issues,48,
bitflags/bitflags,gh/29287955,2023,opened_issues,45,
bitflags/bitflags,gh/29287955,2024,closed_issues,13,
bitflags/bitflags,gh/29287955,2024,opened_issues,12,
bitflags/bitflags,gh/29287955,2025,closed_issues,14,
bitflags/bitflags,gh/29287955,2025,opened_issues,16,
blakeembrey/array-flatten,gh/17789771,2021,closed_issues,2,
blakeembrey/array-flatten,gh/17789771,2021,opened_issues,1,
blakeembrey/array-flatten,gh/17789771,2022,closed_issues,0,
blakeembrey/array-flatten,gh/17789771,2022,opened_issues,0,
blakeembrey/array-flatten,gh/17789771,2023,closed_issues,0,
blakeembrey/array-flatten,gh/17789771,2023,opened_issues,0,
blakeembrey/array-flatten,gh/17789771,2024,closed_issues,0,
blakeembrey/array-flatten,gh/17789771,2024,opened_issues,0,
blakeembrey/array-flatten,gh/17789771,2025,closed_issues,0,
blakeembrey/array-flatten,gh/17789771,2025,opened_issues,0,
blakeembrey/change-case,gh/9440238,2021,closed_issues,12,
blakeembrey/change-case,gh/9440238,2021,opened_issues,13,
blakeembrey/change-case,gh/9440238,2022,closed_issues,6,
blakeembrey/change-case,gh/9440238,2022,opened_issues,12,
blakeembrey/change-case,gh/9440238,2023,closed_issues,45,
blakeembrey/change-case,gh/9440238,2023,opened_issues,28,
blakeembrey/change-case,gh/9440238,2024,closed_issues,9,
blakeembrey/change-case,gh/9440238,2024,opened_issues,16,
blakeembrey/change-case,gh/9440238,2025,closed_issues,4,
blakeembrey/change-case,gh/9440238,2025,opened_issues,9,
bluss/arrayvec,gh/35889751,2021,closed_issues,15,
bluss/arrayvec,gh/35889751,2021,opened_issues,14,
bluss/arrayvec,gh/35889751,2022,closed_issues,1,
bluss/arrayvec,gh/35889751,2022,opened_issues,7,
bluss/arrayvec,gh/35889751,2023,closed_issues,3,
bluss/arrayvec,gh/35889751,2023,opened_issues,7,
bluss/arrayvec,gh/35889751,2024,closed_issues,4,
bluss/arrayvec,gh/35889751,2024,opened_issues,5,
